feature	r2_score	Metadata_number_of_singlecells	Metadata_treatment	Metadata_dose	treatment	dose
Nuclei_Texture_Contrast_CorrPM_3_02_256	0.00776376523258604	-0.0005589049853301851	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_Contrast_CorrPM_3_03_256	0.007296805252229088	-0.0005420609373854737	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_Contrast_CorrRNA_3_00_256	0.0001689693532359593	-8.253524704761433e-05	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_Contrast_CorrRNA_3_01_256	0.0006694542900244072	-0.00016426947508115365	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_Contrast_CorrRNA_3_02_256	0.00018782945243278615	-8.701905045056319e-05	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_Contrast_CorrRNA_3_03_256	6.89237539408527e-05	-5.271423136381716e-05	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_Correlation_CorrDNA_3_00_256	0.00044439185055311636	0.0001336938475402114	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_Correlation_CorrDNA_3_01_256	0.00018170095449121515	8.547463919590419e-05	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_Correlation_CorrDNA_3_02_256	0.0001529851934647386	7.841977346953629e-05	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_Correlation_CorrDNA_3_03_256	0.00024322874746018908	9.889556199531389e-05	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_Correlation_CorrER_3_00_256	0.0002750577769102813	-0.00010516173342323053	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_Correlation_CorrER_3_01_256	0.0005374075577634363	-0.00014695420240121412	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_Correlation_CorrER_3_02_256	0.0001733330964684976	-8.34606381048284e-05	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_Correlation_CorrER_3_03_256	0.0001451324293197942	-7.635914545723555e-05	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_Correlation_CorrGasdermin_3_00_256	0.000603496883534338	-0.00015582812870558273	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_Correlation_CorrGasdermin_3_01_256	0.000358535983729924	-0.00012009852194321203	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_Correlation_CorrGasdermin_3_02_256	0.00045385086578164646	-0.00013513003462908626	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_Correlation_CorrGasdermin_3_03_256	0.0004692870089668677	-0.00013741022996407851	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_Correlation_CorrMito_3_00_256	0.0012106738492465574	-0.0002206151690885253	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_Correlation_CorrMito_3_01_256	0.0009626617905337254	-0.00019677215789575933	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_Correlation_CorrMito_3_02_256	0.0011289062855722731	-0.00021307044379911824	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_Correlation_CorrMito_3_03_256	0.001085930249092315	-0.00020893497291560046	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_Correlation_CorrPM_3_00_256	0.0020370554254079964	-0.0002862574250176311	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_Correlation_CorrPM_3_01_256	0.0014540061384946679	-0.00024178902416817087	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_Correlation_CorrPM_3_02_256	0.0018777329744046334	-0.00027479194421734806	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_Correlation_CorrPM_3_03_256	0.001525393195939806	-0.00024766978028089047	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_Correlation_CorrRNA_3_00_256	0.0005120993357972115	-0.00014346972132933713	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_Correlation_CorrRNA_3_01_256	0.0005241291562712025	-0.00014511119588209043	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_Correlation_CorrRNA_3_02_256	0.0004788295752673477	-0.00013866554107409303	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_Correlation_CorrRNA_3_03_256	0.0003810050979853319	-0.00012371132596460758	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_DifferenceEntropy_CorrDNA_3_00_256	0.00046865442844989946	-0.00013723833848508358	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_DifferenceEntropy_CorrDNA_3_01_256	0.0003867639595779293	-0.00012467842483823631	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_DifferenceEntropy_CorrDNA_3_02_256	0.00032681409614387924	-0.00011461047486708874	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_DifferenceEntropy_CorrDNA_3_03_256	0.0003909004692527196	-0.00012534174088565665	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_DifferenceEntropy_CorrER_3_00_256	0.004253994856850074	-0.00041345671557022106	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_DifferenceEntropy_CorrER_3_01_256	0.003753458682843158	-0.00038816415928977384	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_DifferenceEntropy_CorrER_3_02_256	0.004495904941379192	-0.00042482491182581724	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_DifferenceEntropy_CorrER_3_03_256	0.004192889665436184	-0.00041038195791227714	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_DifferenceEntropy_CorrGasdermin_3_00_256	0.005769122750574285	-0.00048193104648983884	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_DifferenceEntropy_CorrGasdermin_3_01_256	0.006268046653876036	-0.0005022384497925526	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_DifferenceEntropy_CorrGasdermin_3_02_256	0.006167408302913735	-0.0004981873003393705	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_DifferenceEntropy_CorrGasdermin_3_03_256	0.006086932335832795	-0.0004949789984695865	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_DifferenceEntropy_CorrMito_3_00_256	0.007978049871551374	-0.0005665116154551855	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_DifferenceEntropy_CorrMito_3_01_256	0.00850501326556341	-0.0005848631435232712	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_DifferenceEntropy_CorrMito_3_02_256	0.008354471933971097	-0.0005796394850813299	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_DifferenceEntropy_CorrMito_3_03_256	0.008220990295187192	-0.000575128965348803	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_DifferenceEntropy_CorrPM_3_00_256	0.006782078577261985	-0.0005222338618467063	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_DifferenceEntropy_CorrPM_3_01_256	0.007667892660090381	-0.0005552063823592735	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_DifferenceEntropy_CorrPM_3_02_256	0.007149504672524398	-0.0005361192906723168	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_DifferenceEntropy_CorrPM_3_03_256	0.007190814406458745	-0.0005377278470495565	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_DifferenceEntropy_CorrRNA_3_00_256	0.00507185021596035	-0.000451602693301461	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_DifferenceEntropy_CorrRNA_3_01_256	0.005107573934489351	-0.00045302713686848264	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_DifferenceEntropy_CorrRNA_3_02_256	0.005232874325011516	-0.000458571711828464	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_DifferenceEntropy_CorrRNA_3_03_256	0.004965804950435637	-0.000446858479521361	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_DifferenceVariance_CorrDNA_3_00_256	0.0006747661895853962	0.00016457823662171777	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_DifferenceVariance_CorrDNA_3_01_256	0.0003518486896632034	0.00011885817674009467	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_DifferenceVariance_CorrDNA_3_02_256	0.0005422519725331032	0.000147540020041604	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_DifferenceVariance_CorrDNA_3_03_256	0.00048040534165605386	0.00013885449047635763	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_DifferenceVariance_CorrER_3_00_256	0.002227169992766398	0.0002991224927690465	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_DifferenceVariance_CorrER_3_01_256	0.001800606295230489	0.0002689618707750128	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_DifferenceVariance_CorrER_3_02_256	0.002356145112897834	0.0003076770354735707	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_DifferenceVariance_CorrER_3_03_256	0.0021358135399514033	0.0002929032508636884	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_DifferenceVariance_CorrGasdermin_3_00_256	0.001653709974092532	0.00025785601511393755	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_DifferenceVariance_CorrGasdermin_3_01_256	0.0015646602044618874	0.0002508069361759755	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_DifferenceVariance_CorrGasdermin_3_02_256	0.0018042985205062312	0.00026933044804990113	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_DifferenceVariance_CorrGasdermin_3_03_256	0.0016390483276210732	0.0002567057914335635	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_DifferenceVariance_CorrMito_3_00_256	0.004292859315129682	0.00041508864575261526	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_DifferenceVariance_CorrMito_3_01_256	0.004151216992011264	0.0004081352837681276	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_DifferenceVariance_CorrMito_3_02_256	0.004536920069129868	0.00042669645130903247	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_DifferenceVariance_CorrMito_3_03_256	0.004139056465432334	0.00040757852996487604	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_DifferenceVariance_CorrPM_3_00_256	0.004375517396007167	0.0004194525815206411	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_DifferenceVariance_CorrPM_3_01_256	0.0045058621340053895	0.000425631441040808	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_DifferenceVariance_CorrPM_3_02_256	0.004679821356625591	0.00043378375266749173	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_DifferenceVariance_CorrPM_3_03_256	0.004382905276336224	0.0004197897753181741	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_DifferenceVariance_CorrRNA_3_00_256	0.002421770958963454	0.000311919874313732	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_DifferenceVariance_CorrRNA_3_01_256	0.0020863756474057693	0.0002894862742909636	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_DifferenceVariance_CorrRNA_3_02_256	0.002551042164945061	0.0003201069328602889	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_DifferenceVariance_CorrRNA_3_03_256	0.0022124432523704662	0.0002981176554299541	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_Entropy_CorrDNA_3_00_256	0.000426340480292442	-0.0001308621713004186	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_Entropy_CorrDNA_3_01_256	0.00044627126522034377	-0.00013389202530365244	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_Entropy_CorrDNA_3_02_256	0.0004212397805688495	-0.00013008571593126636	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_Entropy_CorrDNA_3_03_256	0.0004136252139316232	-0.00012890006819884576	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_Entropy_CorrER_3_00_256	0.004558465123570721	-0.0004280149475545473	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_Entropy_CorrER_3_01_256	0.004602602414666923	-0.0004300599705697595	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_Entropy_CorrER_3_02_256	0.004629535860912082	-0.00043132690507688393	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_Entropy_CorrER_3_03_256	0.004619993363125019	-0.00043091760894610205	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_Entropy_CorrGasdermin_3_00_256	0.0054878425542811415	-0.00046992090592407043	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_Entropy_CorrGasdermin_3_01_256	0.005620722674061218	-0.000475544737269656	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_Entropy_CorrGasdermin_3_02_256	0.005604049684592161	-0.0004748371829074226	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_Entropy_CorrGasdermin_3_03_256	0.0055868943022538975	-0.00047412187326239787	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_Entropy_CorrMito_3_00_256	0.008006790262682473	-0.0005675303089727508	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_Entropy_CorrMito_3_01_256	0.008195790353223598	-0.0005741652076211744	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_Entropy_CorrMito_3_02_256	0.008189774446499931	-0.0005739442211843054	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_Entropy_CorrMito_3_03_256	0.008122538018593639	-0.0005716032475182608	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_Entropy_CorrPM_3_00_256	0.007168328634320265	-0.0005368536698830589	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_Entropy_CorrPM_3_01_256	0.007406455751999275	-0.0005456807194438378	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_Entropy_CorrPM_3_02_256	0.007318845451715572	-0.0005424578018522169	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_Entropy_CorrPM_3_03_256	0.0071966428596245136	-0.0005379075380396614	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_Entropy_CorrRNA_3_00_256	0.005039411941653138	-0.0004500604946746774	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_Entropy_CorrRNA_3_01_256	0.005163370360305453	-0.0004555310986723047	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_Entropy_CorrRNA_3_02_256	0.005144337372694596	-0.00045468343243282414	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_Entropy_CorrRNA_3_03_256	0.005056086196367993	-0.0004507875962333614	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_InfoMeas1_CorrDNA_3_00_256	0.0011976044462501667	-0.0002195346807244586	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_InfoMeas1_CorrDNA_3_01_256	0.00038609172986137086	-0.00012462626398302998	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_InfoMeas1_CorrDNA_3_02_256	0.0009866889692383696	-0.00019910950392286453	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_InfoMeas1_CorrDNA_3_03_256	0.0003530493466522566	-0.00011916549934280971	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_InfoMeas1_CorrER_3_00_256	8.028343304178343e-05	5.6815925163608e-05	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_InfoMeas1_CorrER_3_01_256	0.00029472081042702936	0.00010882518435768026	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_InfoMeas1_CorrER_3_02_256	3.173076434515032e-05	3.5720506367185016e-05	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_InfoMeas1_CorrER_3_03_256	7.569376091354219e-05	5.5166529556170345e-05	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_InfoMeas1_CorrGasdermin_3_00_256	6.761847026304224e-06	1.649332197321579e-05	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_InfoMeas1_CorrGasdermin_3_01_256	1.3158769929244585e-06	-7.275382214413325e-06	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_InfoMeas1_CorrGasdermin_3_02_256	1.428556745652898e-05	-2.397535540592092e-05	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_InfoMeas1_CorrGasdermin_3_03_256	4.375766088360322e-06	-1.3268351171015958e-05	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_InfoMeas1_CorrMito_3_00_256	9.123481476080997e-05	6.054546649981818e-05	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_InfoMeas1_CorrMito_3_01_256	2.383382469783868e-05	3.0955321556152e-05	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_InfoMeas1_CorrMito_3_02_256	2.1106004135296175e-05	2.912654176808788e-05	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_InfoMeas1_CorrMito_3_03_256	3.060290291545531e-05	3.50720663334863e-05	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_InfoMeas1_CorrPM_3_00_256	0.0007236069098596198	0.0001705973861952653	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_InfoMeas1_CorrPM_3_01_256	0.0004216281011131251	0.0001301818540606644	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_InfoMeas1_CorrPM_3_02_256	0.0005628944210275266	0.00015044772793928004	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_InfoMeas1_CorrPM_3_03_256	0.0005297021224329734	0.00014594771829587144	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_InfoMeas1_CorrRNA_3_00_256	3.8895508007508184e-05	3.954313045413707e-05	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_InfoMeas1_CorrRNA_3_01_256	8.319101545550822e-05	5.781701057923612e-05	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_InfoMeas1_CorrRNA_3_02_256	2.4581299209902596e-05	3.142703419659939e-05	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_InfoMeas1_CorrRNA_3_03_256	2.3977288055254675e-05	3.104715687566585e-05	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_InfoMeas2_CorrDNA_3_00_256	0.0008736303928618128	0.00018741826453583154	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_InfoMeas2_CorrDNA_3_01_256	0.00037541904609406096	0.00012284869173807727	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_InfoMeas2_CorrDNA_3_02_256	0.0006915929340186588	0.00016670503892467385	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_InfoMeas2_CorrDNA_3_03_256	0.00028560142406008904	0.00010715647544864186	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_InfoMeas2_CorrER_3_00_256	0.0006458943491285396	-0.00016115865374725962	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_InfoMeas2_CorrER_3_01_256	0.0010286966666432917	-0.00020334868772802576	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_InfoMeas2_CorrER_3_02_256	0.0005845123238374939	-0.00015324055888395186	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_InfoMeas2_CorrER_3_03_256	0.0006946549603399355	-0.0001670689383838607	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_InfoMeas2_CorrGasdermin_3_00_256	0.00042560992801810027	-0.0001308666733016946	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_InfoMeas2_CorrGasdermin_3_01_256	0.00044547128229244226	-0.00013386975012959763	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_InfoMeas2_CorrGasdermin_3_02_256	0.0003517153835919107	-0.00011896184680833014	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_InfoMeas2_CorrGasdermin_3_03_256	0.0005172244452018582	-0.00014426261826096113	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_InfoMeas2_CorrMito_3_00_256	0.0012965796428513476	-0.00022825981542897274	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_InfoMeas2_CorrMito_3_01_256	0.001308261636223551	-0.00022935707850441374	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_InfoMeas2_CorrMito_3_02_256	0.0012381414190609785	-0.0002230841433546055	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_InfoMeas2_CorrMito_3_03_256	0.0014325373971926236	-0.00023994612381676012	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_InfoMeas2_CorrPM_3_00_256	0.0023862264748834017	-0.0003097973703691943	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_InfoMeas2_CorrPM_3_01_256	0.0020144891943739696	-0.00028460423725984804	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_InfoMeas2_CorrPM_3_02_256	0.002178812017050613	-0.00029600204682650536	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_InfoMeas2_CorrPM_3_03_256	0.002110126293063619	-0.0002913028317763171	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_InfoMeas2_CorrRNA_3_00_256	0.000639004233608409	-0.0001602373268731235	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_InfoMeas2_CorrRNA_3_01_256	0.000757531013072521	-0.0001744550500659097	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_InfoMeas2_CorrRNA_3_02_256	0.0006168631235375921	-0.00015738857843587453	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_InfoMeas2_CorrRNA_3_03_256	0.0006708547072654669	-0.00016415782010395527	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_InverseDifferenceMoment_CorrDNA_3_00_256	0.0006277788278082896	0.00015880885459755098	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_InverseDifferenceMoment_CorrDNA_3_01_256	0.0004978022443004049	0.00014141581743276721	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_InverseDifferenceMoment_CorrDNA_3_02_256	0.0005122719738444026	0.00014346386880086928	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_InverseDifferenceMoment_CorrDNA_3_03_256	0.0005855972382862173	0.00015337517707055107	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_InverseDifferenceMoment_CorrER_3_00_256	0.0047024421600867505	0.0004347991615198832	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_InverseDifferenceMoment_CorrER_3_01_256	0.00419621822512084	0.000410583101636396	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_InverseDifferenceMoment_CorrER_3_02_256	0.004805315360696061	0.0004394644345038457	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_InverseDifferenceMoment_CorrER_3_03_256	0.004586251068837255	0.00042938653093005965	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_InverseDifferenceMoment_CorrGasdermin_3_00_256	0.007325446648244749	0.0005430821703181173	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_InverseDifferenceMoment_CorrGasdermin_3_01_256	0.006925549256350472	0.0005279417931042632	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_InverseDifferenceMoment_CorrGasdermin_3_02_256	0.007462854453951229	0.0005480104563935576	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_InverseDifferenceMoment_CorrGasdermin_3_03_256	0.007625405932021545	0.0005539616213766317	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_InverseDifferenceMoment_CorrMito_3_00_256	0.009837232636167204	0.0006292645118416309	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_InverseDifferenceMoment_CorrMito_3_01_256	0.009474709152257232	0.000617434585479754	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_InverseDifferenceMoment_CorrMito_3_02_256	0.010022855481094606	0.0006350393228016691	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_InverseDifferenceMoment_CorrMito_3_03_256	0.010070628006849325	0.00063661512958449	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_InverseDifferenceMoment_CorrPM_3_00_256	0.007302058271375755	0.0005419342907632872	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_InverseDifferenceMoment_CorrPM_3_01_256	0.007960756837708916	0.0005657080367074019	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_InverseDifferenceMoment_CorrPM_3_02_256	0.00782669854754292	0.0005609679502209864	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_InverseDifferenceMoment_CorrPM_3_03_256	0.0074946991555183695	0.0005490468587739482	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_InverseDifferenceMoment_CorrRNA_3_00_256	0.00598390000847393	0.0004906304903632023	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_InverseDifferenceMoment_CorrRNA_3_01_256	0.005813150894944608	0.00048339217549975993	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_InverseDifferenceMoment_CorrRNA_3_02_256	0.006220976447770421	0.0005000857112090991	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_InverseDifferenceMoment_CorrRNA_3_03_256	0.0058851381332394315	0.0004864954922112745	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_SumAverage_CorrDNA_3_00_256	0.0046275383066338716	-0.000431225282746139	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_SumAverage_CorrDNA_3_01_256	0.004416980355304578	-0.00042130645952366547	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_SumAverage_CorrDNA_3_02_256	0.0045696882503616365	-0.00042852647066275593	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_SumAverage_CorrDNA_3_03_256	0.00445463044393013	-0.00042310197702857404	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_SumAverage_CorrER_3_00_256	0.004503030656160645	-0.0004257565243162721	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_SumAverage_CorrER_3_01_256	0.004558526879979374	-0.00042837993366239203	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_SumAverage_CorrER_3_02_256	0.004508804424270152	-0.0004260449214199516	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_SumAverage_CorrER_3_03_256	0.004559240582063362	-0.00042841568982698874	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_SumAverage_CorrGasdermin_3_00_256	0.005943361625645349	-0.0004891945813646635	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_SumAverage_CorrGasdermin_3_01_256	0.005996490161325974	-0.0004913772042039382	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_SumAverage_CorrGasdermin_3_02_256	0.005937674560120287	-0.0004889576366097384	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_SumAverage_CorrGasdermin_3_03_256	0.005948895032009238	-0.0004894193571083473	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_SumAverage_CorrMito_3_00_256	0.009728791044431029	-0.000625885009190899	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_SumAverage_CorrMito_3_01_256	0.009800288351600961	-0.0006281827858358323	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_SumAverage_CorrMito_3_02_256	0.00971623181710557	-0.000625478583386111	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_SumAverage_CorrMito_3_03_256	0.009733814054161738	-0.0006260434424426581	0.0	0.0	DMSO 0.1%	['0']
Nuclei_Texture_SumAverage_CorrPM_3_00_256	0.003147375448115941	-0.0003559313844789343	0.0	0.0	DMSO 0.1%	['0']
