feature	r2_score	Metadata_number_of_singlecells	DMSO 0.1%_0	Media only_0
Nuclei_Granularity_4_CorrDNA	0.0005113618439359646	-0.00014392762311994797	0.015508758660763712	-0.015508758660763356
Nuclei_Granularity_4_CorrER	0.00159974103756777	-0.00029959819250518284	0.011659744882538972	-0.011659744882538707
Nuclei_Granularity_4_CorrGasdermin	0.002016488232752689	-0.00035219790727954826	0.013522476801651293	-0.013522476801650985
Nuclei_Granularity_4_CorrMito	0.002574200628287393	-0.0003760512856746335	0.023519025252848137	-0.0235190252528476
Nuclei_Granularity_4_CorrPM	0.002295241420826155	-0.0003771297214221059	0.0044281951160574425	-0.004428195116057343
Nuclei_Granularity_4_CorrRNA	0.0021536471768417442	-0.0003620558072596679	0.010776879754188019	-0.010776879754187774
Nuclei_Granularity_5_CorrDNA	0.00015778410900690876	-2.190920247762904e-05	0.012513894986045958	-0.012513894986045675
Nuclei_Granularity_5_CorrER	0.0014677767725634894	-0.00026114535076195394	0.021529490980388116	-0.021529490980387627
Nuclei_Granularity_5_CorrGasdermin	0.001889812422986581	-0.00033180325525242443	0.018463515824890395	-0.018463515824889972
Nuclei_Granularity_5_CorrMito	0.002611891052200277	-0.0003791201596492116	0.02389470729784353	-0.02389470729784298
Nuclei_Granularity_5_CorrPM	0.002313001661593539	-0.00037633402847349015	0.008308397931428424	-0.008308397931428235
Nuclei_Granularity_5_CorrRNA	0.001792032284076761	-0.00031284220955201254	0.01761628208573535	-0.017616282085734947
Nuclei_Granularity_6_CorrDNA	0.00039720627811223874	0.00011885326387538118	0.010692092412857358	-0.010692092412857113
Nuclei_Granularity_6_CorrER	0.0011337109495029862	-0.0002591073210042435	0.010013507134029329	-0.010013507134029102
Nuclei_Granularity_6_CorrGasdermin	0.0014836859358571264	-0.0002753076046592362	0.02073739392038569	-0.020737393920385216
Nuclei_Granularity_6_CorrMito	0.0014537172736374115	-0.0002791188155949033	0.019540521768500064	-0.01954052176849962
Nuclei_Granularity_6_CorrPM	0.0015877776992396786	-0.0003229505731535761	0.0026491615111942273	-0.0026491615111941666
Nuclei_Granularity_6_CorrRNA	0.0012019151058069166	-0.0002808004120280518	0.006576440200320598	-0.006576440200320447
Nuclei_Granularity_7_CorrDNA	0.0004759295348325532	0.00016188551236512617	-0.002971360062205641	0.0029713600622055737
Nuclei_Granularity_7_CorrER	0.0005812343468131198	-0.00018970628684255333	-0.0012464024804404342	0.0012464024804404055
Nuclei_Granularity_7_CorrGasdermin	0.00020768579100671758	-0.00011285509601809166	0.002673897859704088	-0.0026738978597040273
Nuclei_Granularity_7_CorrMito	0.001031518605581705	-0.0002112223969066374	0.02090116275326621	-0.020901162753265735
Nuclei_Granularity_7_CorrPM	0.0004947444204655982	-0.00017649831226354177	0.005424029233605471	-0.005424029233605348
Nuclei_Granularity_7_CorrRNA	0.0006704727587880654	-0.0002071897253002992	0.0023348075671986743	-0.002334807567198621
Nuclei_Granularity_8_CorrDNA	0.00021589474307115442	2.487861984744226e-05	-0.014250443090596445	0.014250443090596119
Nuclei_Granularity_8_CorrER	0.00031869943384499333	-0.00013894690404366126	-0.00011980629160435093	0.0001198062916043482
Nuclei_Granularity_8_CorrGasdermin	0.00018840698153355095	-7.461150941718935e-05	0.010677317820124838	-0.010677317820124597
Nuclei_Granularity_8_CorrMito	0.0006279148072996232	-0.0001367905368100355	0.01898753334084116	-0.018987533340840728
Nuclei_Granularity_8_CorrPM	0.0005860347211500416	-0.0001903416088977127	0.004543340780643502	-0.004543340780643399
Nuclei_Granularity_8_CorrRNA	0.0003536414395811649	-0.0001342465869848222	0.008533746709808639	-0.008533746709808445
Nuclei_Granularity_9_CorrDNA	0.0002039110883641504	-3.618688242598599e-05	-0.01276905473453828	0.012769054734537986
Nuclei_Granularity_9_CorrER	0.0003074020908098163	-0.00011118462987706999	-0.008749886341884368	0.008749886341884169
Nuclei_Granularity_9_CorrGasdermin	0.00020241455690217514	-0.00010651263752263736	-0.0023964478853167616	0.0023964478853167074
Nuclei_Granularity_9_CorrMito	0.0005093328007037545	-0.00016798614517525389	0.007333907643687564	-0.007333907643687396
Nuclei_Granularity_9_CorrPM	0.00024497914041843316	-0.0001214612364570767	0.0024000771785752727	-0.002400077178575218
Nuclei_Granularity_9_CorrRNA	0.0006131085498493061	-0.00018186791491859477	-0.005691632938392234	0.005691632938392105
Nuclei_Intensity_IntegratedIntensityEdge_CorrDNA	0.0057212324589763774	-0.0005095932356746325	-0.027667581535654406	0.02766758153565378
Nuclei_Intensity_IntegratedIntensityEdge_CorrER	0.0030019566900344463	-0.00031012461775395005	0.027834207382936793	-0.027834207382936158
Nuclei_Intensity_IntegratedIntensityEdge_CorrGasdermin	0.02478892493992535	-0.0005913787492326508	0.14828154722615006	-0.14828154722614667
Nuclei_Intensity_IntegratedIntensityEdge_CorrMito	0.027733148470752145	-0.0005147133124593622	0.1625574588338419	-0.1625574588338382
Nuclei_Intensity_IntegratedIntensityEdge_CorrPM	0.002118447339423568	-0.000318414084576464	-0.018338179890914935	0.01833817989091452
Nuclei_Intensity_IntegratedIntensityEdge_CorrRNA	0.0024662382389710746	-0.00034502026252300006	0.012895566843237352	-0.012895566843237059
Nuclei_Intensity_IntegratedIntensity_CorrDNA	0.0006849148264725935	-0.00014792049068652118	0.018939517679650353	-0.01893951767964992
Nuclei_Intensity_IntegratedIntensity_CorrER	0.0022854693993560327	-0.00030018554859381985	0.02274245795445321	-0.022742457954452695
Nuclei_Intensity_IntegratedIntensity_CorrGasdermin	0.01666854304198817	-0.0004897541121027993	0.12111431891426883	-0.12111431891426606
Nuclei_Intensity_IntegratedIntensity_CorrMito	0.019780655028480254	-0.00045129835485873966	0.13653317337475085	-0.13653317337474774
Nuclei_Intensity_IntegratedIntensity_CorrPM	0.0013064505699169615	-0.00027496795477263263	-0.003933926559019587	0.003933926559019496
Nuclei_Intensity_IntegratedIntensity_CorrRNA	0.0020636415891239768	-0.0003242637234543051	0.014081918728195812	-0.01408191872819549
Nuclei_Intensity_LowerQuartileIntensity_CorrDNA	0.0036860567578093084	-0.0004510827048446322	-0.004626751122401069	0.004626751122400963
Nuclei_Intensity_LowerQuartileIntensity_CorrER	0.0030905237280499653	-0.00034300508014431866	0.015010962705319281	-0.015010962705318943
Nuclei_Intensity_LowerQuartileIntensity_CorrGasdermin	0.023619410623219705	-0.0006951615594073445	0.1434416778033369	-0.1434416778033336
Nuclei_Intensity_LowerQuartileIntensity_CorrMito	0.026807451116719005	-0.000605429839463659	0.16180378190428943	-0.16180378190428574
Nuclei_Intensity_LowerQuartileIntensity_CorrPM	0.0040925128198632255	-0.00043329907185983427	-0.02923534247555741	0.02923534247555675
Nuclei_Intensity_LowerQuartileIntensity_CorrRNA	0.003922260837208924	-0.00046254892189665577	0.0007724960863645059	-0.0007724960863644882
Nuclei_Intensity_MADIntensity_CorrDNA	0.0015119423939935484	-0.0002693424527200444	0.019644318147716913	-0.019644318147716465
Nuclei_Intensity_MADIntensity_CorrER	0.0028255451934245945	-0.00036929719568295593	0.013304147385743651	-0.013304147385743348
Nuclei_Intensity_MADIntensity_CorrGasdermin	0.007622647598121923	-0.00047628549599988413	0.06505603743464757	-0.06505603743464608
Nuclei_Intensity_MADIntensity_CorrMito	0.00845861147711302	-0.0004687707490125549	0.0726621160535159	-0.07266211605351425
Nuclei_Intensity_MADIntensity_CorrPM	0.004690626626327354	-0.0005236511545788238	-0.0024091806206602965	0.0024091806206602414
Nuclei_Intensity_MADIntensity_CorrRNA	0.0038418410221201515	-0.00042327579237294534	0.011716396706441787	-0.011716396706441519
Nuclei_Intensity_MassDisplacement_CorrDNA	0.0006237380650656599	-0.00017394786762398514	0.01095527999937793	-0.010955279999377681
Nuclei_Intensity_MassDisplacement_CorrER	0.0014037618628495174	-0.00026142018655654544	0.014919532579652159	-0.014919532579651819
Nuclei_Intensity_MassDisplacement_CorrGasdermin	0.0034186362220589572	-0.0002723181038200992	0.04676272911978742	-0.04676272911978635
Nuclei_Intensity_MassDisplacement_CorrMito	0.0033118683933462956	-0.00028289140486164525	0.0447173782568476	-0.04471737825684658
Nuclei_Intensity_MassDisplacement_CorrPM	0.0020336704306059827	-0.00033521904724598505	0.0010046322724001917	-0.001004632272400169
Nuclei_Intensity_MassDisplacement_CorrRNA	0.001500520423355245	-0.00027389625288940916	0.013446700901139377	-0.013446700901139067
Nuclei_Intensity_MaxIntensityEdge_CorrDNA	0.001037780008262268	-0.00023256831901456127	0.006934272667303823	-0.0069342726673036655
Nuclei_Intensity_MaxIntensityEdge_CorrER	0.004089136379421099	-0.00040290839111403753	0.02720039839500478	-0.027200398395004162
Nuclei_Intensity_MaxIntensityEdge_CorrGasdermin	0.01579974856587585	-0.0005141720068564142	0.10478152669989829	-0.1047815266998959
Nuclei_Intensity_MaxIntensityEdge_CorrMito	0.020557739170308675	-0.0005283306181164249	0.1328908045892413	-0.13289080458923824
Nuclei_Intensity_MaxIntensityEdge_CorrPM	0.005609794841177407	-0.0005666650643890226	-0.017498589530754158	0.01749858953075376
Nuclei_Intensity_MaxIntensityEdge_CorrRNA	0.004379466179722624	-0.00047393125107262637	0.012751032478966223	-0.01275103247896593
Nuclei_Intensity_MaxIntensity_CorrDNA	0.0017570786177859565	-0.00031165912770704236	0.012670645232957158	-0.012670645232956869
Nuclei_Intensity_MaxIntensity_CorrER	0.0039924004854648976	-0.0004074818154243346	0.025836237113437938	-0.02583623711343735
Nuclei_Intensity_MaxIntensity_CorrGasdermin	0.012597599840170282	-0.0004829818875751595	0.09506228258968133	-0.09506228258967918
Nuclei_Intensity_MaxIntensity_CorrMito	0.01872349312586885	-0.0005182146119480385	0.12459587215154502	-0.12459587215154219
Nuclei_Intensity_MaxIntensity_CorrPM	0.0057392733554429975	-0.0005808909056923474	-0.010524226539063635	0.010524226539063396
Nuclei_Intensity_MaxIntensity_CorrRNA	0.00461890744165272	-0.0004896578110055972	0.012677992234847824	-0.012677992234847536
Nuclei_Intensity_MeanIntensityEdge_CorrDNA	0.014268615392117656	-0.0007851903026800421	-0.05091645033154368	0.05091645033154253
Nuclei_Intensity_MeanIntensityEdge_CorrER	0.0037269432841504635	-0.00036228032441154416	0.02545615907943282	-0.025456159079432245
Nuclei_Intensity_MeanIntensityEdge_CorrGasdermin	0.025877124763439174	-0.0006595873948401656	0.1495407941149859	-0.1495407941149825
Nuclei_Intensity_MeanIntensityEdge_CorrMito	0.02863682802997347	-0.000568817362488416	0.16422031951006888	-0.16422031951006513
Nuclei_Intensity_MeanIntensityEdge_CorrPM	0.003994896073832854	-0.00042437437673527496	-0.029300995092194707	0.029300995092194037
Nuclei_Intensity_MeanIntensityEdge_CorrRNA	0.0035129751901930018	-0.0004196215484112801	0.008245673273398629	-0.008245673273398443
Nuclei_Intensity_MeanIntensity_CorrDNA	0.003055991024506266	-0.00041866866983202375	0.007127061469126297	-0.007127061469126134
Nuclei_Intensity_MeanIntensity_CorrER	0.0038039590914945576	-0.00039694857523448607	0.017514067271103738	-0.01751406727110334
Nuclei_Intensity_MeanIntensity_CorrGasdermin	0.020820168854886245	-0.0006778142724398646	0.12913737946642118	-0.12913737946641823
Nuclei_Intensity_MeanIntensity_CorrMito	0.0233387545019782	-0.0006043624923402208	0.14501650820688636	-0.14501650820688305
Nuclei_Intensity_MeanIntensity_CorrPM	0.005242607512682018	-0.000521062686325164	-0.023229012608812584	0.023229012608812053
Nuclei_Intensity_MeanIntensity_CorrRNA	0.0044888562783637065	-0.00048269120992397614	0.005887529459569793	-0.005887529459569658
Nuclei_Intensity_MedianIntensity_CorrDNA	0.002685540187659763	-0.00038899680664394496	0.010783664907201722	-0.010783664907201477
Nuclei_Intensity_MedianIntensity_CorrER	0.0035467443213922367	-0.0003724193138461531	0.014928367637655444	-0.014928367637655102
Nuclei_Intensity_MedianIntensity_CorrGasdermin	0.020418063040201218	-0.0006763686808626987	0.1277651042056828	-0.12776510420567988
Nuclei_Intensity_MedianIntensity_CorrMito	0.022958223201069328	-0.0006032051436037287	0.14408620491547838	-0.14408620491547508
Nuclei_Intensity_MedianIntensity_CorrPM	0.004853498813757184	-0.000496245706240022	-0.023528067256534974	0.023528067256534436
Nuclei_Intensity_MedianIntensity_CorrRNA	0.0044000641719497136	-0.00048143837258207326	0.0038997568762919104	-0.0038997568762918215
Nuclei_Intensity_MinIntensityEdge_CorrDNA	0.035436857421536794	-0.0013375965964420547	-0.11684086124352214	0.11684086124351947
Nuclei_Intensity_MinIntensityEdge_CorrER	0.0009306633053889346	-0.0001649371927566555	0.017157338100716124	-0.017157338100715732
Nuclei_Intensity_MinIntensityEdge_CorrGasdermin	0.023833308850203516	-0.0006132167934798786	0.1450567382490073	-0.145056738249004
Nuclei_Intensity_MinIntensityEdge_CorrMito	0.028444607798739363	-0.0005128438076070046	0.16681739419874522	-0.16681739419874142
Nuclei_Intensity_MinIntensityEdge_CorrPM	0.0009882650318822073	-6.699616361282037e-05	-0.030705456816999814	0.03070545681699911
Nuclei_Intensity_MinIntensityEdge_CorrRNA	0.0006311423254774517	-0.0001707627520496919	-0.009093578996237407	0.0090935789962372
Nuclei_Intensity_MinIntensity_CorrDNA	0.035462189390333965	-0.001336166653225617	-0.11582426681471758	0.11582426681471493
Nuclei_Intensity_MinIntensity_CorrER	0.0019549555457972767	-0.00027206972308886835	0.014108388199217604	-0.014108388199217283
Nuclei_Intensity_MinIntensity_CorrGasdermin	0.02402013798374869	-0.0006211590688326453	0.14577564183619354	-0.1457756418361902
Nuclei_Intensity_MinIntensity_CorrMito	0.028906217027859005	-0.0005236640185709539	0.168573812356389	-0.16857381235638516
Nuclei_Intensity_MinIntensity_CorrPM	0.0013110815972097178	-0.00011507894222039208	-0.033396160822818606	0.03339616082281785
Nuclei_Intensity_MinIntensity_CorrRNA	0.0012225913102722474	-0.00024390050768087352	-0.01091013748208695	0.010910137482086702
Nuclei_Intensity_StdIntensityEdge_CorrDNA	0.0004125454716717991	-5.01904590080951e-05	0.018890952816231165	-0.01889095281623073
Nuclei_Intensity_StdIntensityEdge_CorrER	0.0037711412089269647	-0.00039007473636454515	0.022322626815298334	-0.022322626815297824
Nuclei_Intensity_StdIntensityEdge_CorrGasdermin	0.011328811472857803	-0.0004486433818958632	0.08891098354557142	-0.08891098354556938
Nuclei_Intensity_StdIntensityEdge_CorrMito	0.013513759235656786	-0.0004503201302261613	0.1026405944028636	-0.10264059440286127
Nuclei_Intensity_StdIntensityEdge_CorrPM	0.005417576612037345	-0.0005606903489994972	-0.013158758988820358	0.013158758988820057
Nuclei_Intensity_StdIntensityEdge_CorrRNA	0.003951069970824395	-0.0004339124797094875	0.014905390921323348	-0.014905390921323007
Nuclei_Intensity_StdIntensity_CorrDNA	0.0009861872308735142	-0.00020530918644363582	0.018485231793765947	-0.018485231793765523
Nuclei_Intensity_StdIntensity_CorrER	0.0028893668423182195	-0.00034885668999559124	0.01829294862343897	-0.01829294862343855
Nuclei_Intensity_StdIntensity_CorrGasdermin	0.00813889375682042	-0.00046004046964969977	0.07009083369684439	-0.07009083369684281
Nuclei_Intensity_StdIntensity_CorrMito	0.009890755639189397	-0.00045758803587714407	0.08200912736800421	-0.08200912736800235
Nuclei_Intensity_StdIntensity_CorrPM	0.00544195432071537	-0.0005656017096382738	-0.005916510224216005	0.0059165102242158705
Nuclei_Intensity_StdIntensity_CorrRNA	0.0037701282188916663	-0.00042761340041577424	0.013200033675502272	-0.013200033675501969
Nuclei_Intensity_UpperQuartileIntensity_CorrDNA	0.0021971042020058063	-0.0003499632072231147	0.012663395702627863	-0.012663395702627573
Nuclei_Intensity_UpperQuartileIntensity_CorrER	0.003466945465733451	-0.00038491957472411526	0.016157500102641144	-0.016157500102640773
Nuclei_Intensity_UpperQuartileIntensity_CorrGasdermin	0.01776611996069899	-0.0006445232579753161	0.11505261601146632	-0.1150526160114637
Nuclei_Intensity_UpperQuartileIntensity_CorrMito	0.01991443475502741	-0.0005851627532273731	0.12967010922092856	-0.12967010922092562
Nuclei_Intensity_UpperQuartileIntensity_CorrPM	0.005318740028716684	-0.0005343348538469371	-0.018627897611716897	0.01862789761171647
Nuclei_Intensity_UpperQuartileIntensity_CorrRNA	0.004343513288081802	-0.000466140908678109	0.007410620900016216	-0.0074106209000160475
Nuclei_Location_CenterMassIntensity_X_CorrDNA	0.0004475506961526543	-1.367629460989772e-05	0.021265002478947574	-0.021265002478947092
Nuclei_Location_CenterMassIntensity_X_CorrER	0.00044811256791510434	-1.3591655300832995e-05	0.02127825613537362	-0.021278256135373135
Nuclei_Location_CenterMassIntensity_X_CorrGasdermin	0.0004476884193628239	-1.3664586082880495e-05	0.0212677630453522	-0.021267763045351714
Nuclei_Location_CenterMassIntensity_X_CorrMito	0.0004478683449465892	-1.3669027996585965e-05	0.02127202106481376	-0.021272021064813275
Nuclei_Location_CenterMassIntensity_X_CorrPM	0.00044777124539763236	-1.3640452582403093e-05	0.02127007460762964	-0.02127007460762916
Nuclei_Location_CenterMassIntensity_X_CorrRNA	0.00044809088023767263	-1.3664608847346712e-05	0.021277501923803874	-0.02127750192380339
Nuclei_Location_CenterMassIntensity_Y_CorrDNA	0.0002953631928915845	-5.89049406967705e-05	-0.014580933258332745	0.014580933258332414
Nuclei_Location_CenterMassIntensity_Y_CorrER	0.000295455303587433	-5.8768711535548956e-05	-0.014594663228530043	0.01459466322852971
Nuclei_Location_CenterMassIntensity_Y_CorrGasdermin	0.00029534782848628094	-5.887184985538979e-05	-0.01458271589345713	0.014582715893456798
Nuclei_Location_CenterMassIntensity_Y_CorrMito	0.0002952666897098055	-5.881501883895896e-05	-0.014584671962950501	0.014584671962950168
Nuclei_Location_CenterMassIntensity_Y_CorrPM	0.00029555180980500584	-5.886860623932203e-05	-0.014589819481432429	0.014589819481432098
Nuclei_Location_CenterMassIntensity_Y_CorrRNA	0.00029547167810839436	-5.880082379429173e-05	-0.014592564601080861	0.014592564601080528
Nuclei_Location_CenterMassIntensity_Z_CorrDNA	1.0	0.0	0.0	0.0
Nuclei_Location_CenterMassIntensity_Z_CorrER	1.0	0.0	0.0	0.0
Nuclei_Location_CenterMassIntensity_Z_CorrGasdermin	1.0	0.0	0.0	0.0
Nuclei_Location_CenterMassIntensity_Z_CorrMito	1.0	0.0	0.0	0.0
Nuclei_Location_CenterMassIntensity_Z_CorrPM	1.0	0.0	0.0	0.0
Nuclei_Location_CenterMassIntensity_Z_CorrRNA	1.0	0.0	0.0	0.0
Nuclei_Location_Center_X	0.0004476363813682438	-1.357002715065199e-05	0.0212673318609318	-0.021267331860931313
Nuclei_Location_Center_Y	0.00029542781856373157	-5.887446450360929e-05	-0.014585486818676822	0.014585486818676491
Nuclei_Location_Center_Z	1.0	0.0	0.0	0.0
Nuclei_Location_MaxIntensity_X_CorrDNA	0.0004471129445627886	-1.457602921923391e-05	0.021250119536869137	-0.02125011953686865
Nuclei_Location_MaxIntensity_X_CorrER	0.0004489307757236105	-1.2525273956928724e-05	0.021295421691177093	-0.02129542169117661
Nuclei_Location_MaxIntensity_X_CorrGasdermin	0.00044532043448797243	-1.4207866852520888e-05	0.021197305120237184	-0.0211973051202367
Nuclei_Location_MaxIntensity_X_CorrMito	0.0004456941473344189	-1.3734854928231591e-05	0.021209975016886568	-0.021209975016886085
Nuclei_Location_MaxIntensity_X_CorrPM	0.00045109429907408405	-1.4131585619277823e-05	0.021338742147289036	-0.02133874214728855
Nuclei_Location_MaxIntensity_X_CorrRNA	0.00045545263632496	-1.423698985448477e-05	0.021443663888619728	-0.02144366388861924
Nuclei_Location_MaxIntensity_Y_CorrDNA	0.00029328867049971397	-5.817632297889697e-05	-0.01457142935385495	0.014571429353854618
Nuclei_Location_MaxIntensity_Y_CorrER	0.00029221252414490806	-5.7578529485065354e-05	-0.01458512684512734	0.014585126845127009
Nuclei_Location_MaxIntensity_Y_CorrGasdermin	0.0002871453869736085	-5.777821180472395e-05	-0.014397699947229912	0.014397699947229586
Nuclei_Location_MaxIntensity_Y_CorrMito	0.00028685603707367946	-5.7588646569479175e-05	-0.014405578969436325	0.014405578969435999
Nuclei_Location_MaxIntensity_Y_CorrPM	0.0002930515022531166	-5.727675458641793e-05	-0.014632413809329906	0.01463241380932957
Nuclei_Location_MaxIntensity_Y_CorrRNA	0.0002890504040277131	-5.834585472638805e-05	-0.014421674400646733	0.014421674400646402
Nuclei_Location_MaxIntensity_Z_CorrDNA	1.0	0.0	0.0	0.0
Nuclei_Location_MaxIntensity_Z_CorrER	1.0	0.0	0.0	0.0
Nuclei_Location_MaxIntensity_Z_CorrGasdermin	1.0	0.0	0.0	0.0
Nuclei_Location_MaxIntensity_Z_CorrMito	1.0	0.0	0.0	0.0
Nuclei_Location_MaxIntensity_Z_CorrPM	1.0	0.0	0.0	0.0
Nuclei_Location_MaxIntensity_Z_CorrRNA	1.0	0.0	0.0	0.0
Nuclei_Neighbors_AngleBetweenNeighbors_Adjacent	2.9106994469230152e-05	1.6647026749806975e-05	0.004762507959992004	-0.004762507959991895
Nuclei_Neighbors_FirstClosestDistance_Adjacent	0.0010142225356370993	-0.00021462341865412604	0.01584040643297918	-0.01584040643297882
Nuclei_Neighbors_FirstClosestObjectNumber_Adjacent	0.012506746176230932	0.0008105063952101821	0.006797667585613832	-0.006797667585613678
Nuclei_Neighbors_NumberOfNeighbors_Adjacent	0.0001448024906965939	8.360529749137928e-05	-0.005155928947006569	0.005155928947006451
Nuclei_Neighbors_PercentTouching_Adjacent	7.742822412015737e-05	6.274421090448801e-05	0.0015881665450619164	-0.0015881665450618802
Nuclei_Neighbors_SecondClosestDistance_Adjacent	0.0016533195937404876	-0.00030300765828520656	0.005484578426881516	-0.005484578426881391
Nuclei_Neighbors_SecondClosestObjectNumber_Adjacent	0.012643753901564136	0.0008134512540248438	0.008010537348289909	-0.008010537348289725
Nuclei_RadialDistribution_FracAtD_CorrDNA_1of4	0.00028401053994153713	3.263854373847783e-05	0.016397525514581485	-0.01639752551458111
Nuclei_RadialDistribution_FracAtD_CorrDNA_2of4	0.00047065981258676004	4.780468673591222e-05	0.02103901647468159	-0.02103901647468111
Nuclei_RadialDistribution_FracAtD_CorrDNA_3of4	0.0006001465891922741	2.7995178966941438e-05	0.025241390123716283	-0.025241390123715707
Nuclei_RadialDistribution_FracAtD_CorrDNA_4of4	0.0006877347074918383	-4.7974644037250205e-05	-0.02617651703269242	0.026176517032691828
Nuclei_RadialDistribution_FracAtD_CorrER_1of4	0.00013669288551187986	-7.98292743977629e-05	-0.004722200371316317	0.004722200371316209
Nuclei_RadialDistribution_FracAtD_CorrER_2of4	0.0003690401007530042	-0.00012302041036215764	-0.009974549227349075	0.009974549227348847
Nuclei_RadialDistribution_FracAtD_CorrER_3of4	0.0022856138517485247	-0.0003410531801363102	-0.016505994118768918	0.016505994118768543
Nuclei_RadialDistribution_FracAtD_CorrER_4of4	0.0010292483200150526	0.000222673742790269	0.013125125512287651	-0.013125125512287353
Nuclei_RadialDistribution_FracAtD_CorrGasdermin_1of4	1.461300323324366e-05	-1.626843897180948e-05	0.003368332526737571	-0.0033683325267374943
Nuclei_RadialDistribution_FracAtD_CorrGasdermin_2of4	2.435454436788831e-05	-2.0186854394810147e-05	-0.00411031653030573	0.0041103165303056355
Nuclei_RadialDistribution_FracAtD_CorrGasdermin_3of4	0.001411624799806499	-7.215641892045185e-05	-0.03749721912270599	0.037497219122705136
Nuclei_RadialDistribution_FracAtD_CorrGasdermin_4of4	0.00025703562380685607	4.203360881790276e-05	0.015312808403334734	-0.015312808403334386
Nuclei_RadialDistribution_FracAtD_CorrMito_1of4	2.264522650108347e-05	-3.61840161630496e-05	0.0008792174988933572	-0.0008792174988933373
Nuclei_RadialDistribution_FracAtD_CorrMito_2of4	6.583245057201204e-05	-5.404258721320944e-05	-0.0036817410259726343	0.00368174102597255
Nuclei_RadialDistribution_FracAtD_CorrMito_3of4	0.0011260224178751832	-0.00018981019828409897	-0.02255545609662317	0.02255545609662265
Nuclei_RadialDistribution_FracAtD_CorrMito_4of4	0.0003112097872808306	0.00010906422573875893	0.01013011812804505	-0.010130118128044822
Nuclei_RadialDistribution_FracAtD_CorrPM_1of4	4.69720018977382e-05	-3.198319669154544e-05	0.005823002041819809	-0.005823002041819677
Nuclei_RadialDistribution_FracAtD_CorrPM_2of4	8.081039014962155e-05	-6.507584741106939e-05	0.0037457319484980158	-0.0037457319484979303
Nuclei_RadialDistribution_FracAtD_CorrPM_3of4	0.0009040300340541485	-0.00023632145124308497	-0.0017921026621698748	0.001792102662169834
Nuclei_RadialDistribution_FracAtD_CorrPM_4of4	0.0002953761904361807	0.00013377735779464498	-0.002938396793032514	0.002938396793032447
Nuclei_RadialDistribution_FracAtD_CorrRNA_1of4	4.9678236650363417e-05	-5.392599135780742e-05	0.0009024781950199754	-0.0009024781950199549
Nuclei_RadialDistribution_FracAtD_CorrRNA_2of4	0.00013794151949186872	-8.468711837357479e-05	-0.0035389276026033473	0.0035389276026032666
Nuclei_RadialDistribution_FracAtD_CorrRNA_3of4	0.0016013591624435275	-0.0002952865202854283	-0.010962505993079316	0.010962505993079064
Nuclei_RadialDistribution_FracAtD_CorrRNA_4of4	0.000557845191742401	0.00017524120908347994	0.006062790915684981	-0.006062790915684842
Nuclei_RadialDistribution_MeanFrac_CorrDNA_1of4	0.0006441480100893848	-6.045711486022099e-05	0.025670887620530672	-0.025670887620530086
Nuclei_RadialDistribution_MeanFrac_CorrDNA_2of4	0.0010007756507776078	-6.276824138362998e-05	0.0324136359234839	-0.03241363592348316
Nuclei_RadialDistribution_MeanFrac_CorrDNA_3of4	0.0008259810200947904	-3.7592830364215364e-05	0.02942878132312799	-0.029428781323127318
Nuclei_RadialDistribution_MeanFrac_CorrDNA_4of4	0.0010359283228441596	1.2880073041703777e-05	-0.033358257986090586	0.03335825798608983
Nuclei_RadialDistribution_MeanFrac_CorrER_1of4	0.0012111831440581033	-0.0002542217582718384	-0.00781293972222738	0.007812939722227201
Nuclei_RadialDistribution_MeanFrac_CorrER_2of4	0.001953030240452902	-0.0003116128735652527	-0.014425443381709972	0.014425443381709643
Nuclei_RadialDistribution_MeanFrac_CorrER_3of4	0.003647876750782597	-0.0004194151457623344	-0.01968885206556291	0.019688852065562458
Nuclei_RadialDistribution_MeanFrac_CorrER_4of4	0.002895861167887981	0.0003760233582803823	0.017817466535875025	-0.017817466535874616
Nuclei_RadialDistribution_MeanFrac_CorrGasdermin_1of4	0.0007694786020910893	-0.00020774866792659755	0.004928827013330351	-0.004928827013330238
Nuclei_RadialDistribution_MeanFrac_CorrGasdermin_2of4	0.001053814641440276	-0.00023191524744391713	-0.008153544493930426	0.008153544493930243
Nuclei_RadialDistribution_MeanFrac_CorrGasdermin_3of4	0.0034526872812877807	-0.00017940224695354605	-0.05099752448215504	0.05099752448215387
Nuclei_RadialDistribution_MeanFrac_CorrGasdermin_4of4	0.001619796508823823	0.00020899940872748057	0.026894333905508702	-0.026894333905508085
Nuclei_RadialDistribution_MeanFrac_CorrMito_1of4	0.001044389326894768	-0.0002463259670226652	0.0004772562456828857	-0.00047725624568287483
Nuclei_RadialDistribution_MeanFrac_CorrMito_2of4	0.001519617417250041	-0.00028440062409221695	-0.007222922117929026	0.007222922117928861
Nuclei_RadialDistribution_MeanFrac_CorrMito_3of4	0.003059749105325915	-0.00032231161563705407	-0.030996420613560866	0.030996420613560154
Nuclei_RadialDistribution_MeanFrac_CorrMito_4of4	0.0021051648138155077	0.000305361634161313	0.01835299396781787	-0.01835299396781745
Nuclei_RadialDistribution_MeanFrac_CorrPM_1of4	0.0010203205197947263	-0.00023619550157839467	0.010506147279621753	-0.010506147279621514
Nuclei_RadialDistribution_MeanFrac_CorrPM_2of4	0.0017030501249194474	-0.00031397666170964036	0.0060448708590955455	-0.006044870859095409
