feature	r2_score	Metadata_number_of_singlecells	ATP_1mM	DMSO 0.1%_0
Nuclei_Granularity_5_CorrER	0.008126425068645804	-0.0004530391236591856	-0.03373448887245674	0.03373448887245643
Nuclei_Granularity_5_CorrGasdermin	0.01082478852922597	-0.0005571233051413787	-0.027227985819984535	0.027227985819984292
Nuclei_Granularity_5_CorrMito	0.012280751010118052	-0.0005785150834168924	-0.05383992391259673	0.05383992391259625
Nuclei_Granularity_5_CorrPM	0.008285631445371866	-0.00046436279193438895	-0.034545048016003346	0.034545048016003034
Nuclei_Granularity_5_CorrRNA	0.008089351501081032	-0.0004537148725367014	-0.040722889148698344	0.040722889148697976
Nuclei_Granularity_6_CorrDNA	0.003059230804034585	0.00020591506976337713	-0.018484295171875654	0.018484295171875487
Nuclei_Granularity_6_CorrER	0.009521773820162283	-0.0004955126963386025	-0.03147477199686015	0.031474771996859864
Nuclei_Granularity_6_CorrGasdermin	0.009873502430304382	-0.0005190678432039338	-0.017197469903042314	0.01719746990304216
Nuclei_Granularity_6_CorrMito	0.012988104922262211	-0.0005972306786084668	-0.05102592881426046	0.051025928814260005
Nuclei_Granularity_6_CorrPM	0.009007278051089807	-0.0004973142285134854	-0.037376539679756085	0.03737653967975575
Nuclei_Granularity_6_CorrRNA	0.009620671210664455	-0.0005110829548259464	-0.039632498734778907	0.03963249873477855
Nuclei_Granularity_7_CorrDNA	0.004659087089631808	0.0002916624803723797	-0.005656416062115555	0.005656416062115504
Nuclei_Granularity_7_CorrER	0.009239878983878347	-0.0004826623992000119	-0.026339954773847596	0.026339954773847356
Nuclei_Granularity_7_CorrGasdermin	0.006661032162263214	-0.0004003194923610752	-0.0026205040545944206	0.002620504054594397
Nuclei_Granularity_7_CorrMito	0.010525141426583229	-0.000516919770011863	-0.049750523185597695	0.04975052318559725
Nuclei_Granularity_7_CorrPM	0.009080178341081657	-0.0004872127847570103	-0.03207153480372322	0.032071534803722934
Nuclei_Granularity_7_CorrRNA	0.00862546701290079	-0.00046911168286277113	-0.03913528977821682	0.03913528977821647
Nuclei_Granularity_8_CorrDNA	0.0011706974133000037	0.00015359794651843676	0.004876983550360211	-0.004876983550360167
Nuclei_Granularity_8_CorrER	0.006640004637321062	-0.00040417892131592973	-0.021981643485719796	0.0219816434857196
Nuclei_Granularity_8_CorrGasdermin	0.004262080402278157	-0.0002977709425562099	0.008691435769994534	-0.008691435769994454
Nuclei_Granularity_8_CorrMito	0.006783457054283071	-0.0004079107642765856	-0.0297889398796772	0.029788939879676936
Nuclei_Granularity_8_CorrPM	0.009182001402928242	-0.0004889072702018032	-0.031169401762844294	0.031169401762844013
Nuclei_Granularity_8_CorrRNA	0.006413147941802144	-0.0004003076254970858	-0.030151122369903596	0.030151122369903322
Nuclei_Granularity_9_CorrDNA	0.0005796892221165972	0.00010591346159801297	0.014966444479366414	-0.014966444479366278
Nuclei_Granularity_9_CorrER	0.006796879469615824	-0.00039765883748454716	-0.01694533438705874	0.01694533438705859
Nuclei_Granularity_9_CorrGasdermin	0.006109206306459947	-0.0003313494410402362	0.022740215182859992	-0.022740215182859787
Nuclei_Granularity_9_CorrMito	0.0069178474963269565	-0.00041126633210866563	-0.01791827142996931	0.01791827142996915
Nuclei_Granularity_9_CorrPM	0.011603164150206569	-0.0005474655329695977	-0.016096687041522013	0.016096687041521868
Nuclei_Granularity_9_CorrRNA	0.0075341698519726386	-0.00042396031900442306	-0.0194616292351949	0.019461629235194722
Nuclei_Intensity_IntegratedIntensityEdge_CorrDNA	0.0044659786600389495	-0.00022264525727330741	-0.06320177623662757	0.063201776236627
Nuclei_Intensity_IntegratedIntensityEdge_CorrER	0.01213666008226888	-0.0004980900874202545	-0.030477279819739175	0.0304772798197389
Nuclei_Intensity_IntegratedIntensityEdge_CorrGasdermin	0.09911681066074618	-0.0016080864340162235	-0.23810157235071422	0.23810157235071208
Nuclei_Intensity_IntegratedIntensityEdge_CorrMito	0.10078305433074763	-0.0015722337044829214	-0.2573327629108789	0.2573327629108766
Nuclei_Intensity_IntegratedIntensityEdge_CorrPM	0.003702132804845548	0.00019647545501943748	-0.03161060578677308	0.03161060578677279
Nuclei_Intensity_IntegratedIntensityEdge_CorrRNA	0.005254590422682837	-0.0002957369698765794	-0.051790194473269435	0.05179019447326896
Nuclei_Intensity_IntegratedIntensity_CorrDNA	0.0023675892354230177	0.00011721374198136757	-0.03282953892219225	0.03282953892219195
Nuclei_Intensity_IntegratedIntensity_CorrER	0.006418606242038383	-0.00036969332955295474	-0.03067303665836911	0.030673036658368832
Nuclei_Intensity_IntegratedIntensity_CorrGasdermin	0.05600366489969466	-0.0011585470748011295	-0.1813195515159403	0.18131955151593868
Nuclei_Intensity_IntegratedIntensity_CorrMito	0.06343532407542096	-0.001181930076290404	-0.21394362009509482	0.21394362009509288
Nuclei_Intensity_IntegratedIntensity_CorrPM	0.004243705479037518	0.0002145157574479646	-0.03298842010020022	0.03298842010019993
Nuclei_Intensity_IntegratedIntensity_CorrRNA	0.002896060300965564	-0.0001858682128246909	-0.04865457186585302	0.048654571865852585
Nuclei_Intensity_LowerQuartileIntensity_CorrDNA	0.005426871124414201	-0.00034101636355201686	-0.017642751694084625	0.017642751694084465
Nuclei_Intensity_LowerQuartileIntensity_CorrER	0.01653430500735764	-0.0005678178702533704	-0.026764442076619488	0.026764442076619252
Nuclei_Intensity_LowerQuartileIntensity_CorrGasdermin	0.11394266308987111	-0.0018461179094197188	-0.22661218425819563	0.22661218425819357
Nuclei_Intensity_LowerQuartileIntensity_CorrMito	0.11470006418726797	-0.0017737996864858818	-0.26867312635181795	0.26867312635181556
Nuclei_Intensity_LowerQuartileIntensity_CorrPM	0.0006383315179183668	-3.1047294054435806e-05	-0.02664454562983895	0.02664454562983871
Nuclei_Intensity_LowerQuartileIntensity_CorrRNA	0.01192974714702233	-0.0005089105612076498	-0.054013355788472314	0.05401335578847182
Nuclei_Intensity_MADIntensity_CorrDNA	0.0038144392269297	-0.0002863725999883715	-0.03234100443325944	0.03234100443325915
Nuclei_Intensity_MADIntensity_CorrER	0.020106768175134904	-0.0006504341510699283	-0.020490696430282666	0.020490696430282482
Nuclei_Intensity_MADIntensity_CorrGasdermin	0.056263772952744984	-0.001303744890424804	-0.09856137470245296	0.09856137470245208
Nuclei_Intensity_MADIntensity_CorrMito	0.05874119597220251	-0.0013328180991294002	-0.11445249466371676	0.11445249466371574
Nuclei_Intensity_MADIntensity_CorrPM	0.006425115184129693	-0.0003714260335428856	-0.04925250656570469	0.049252506565704256
Nuclei_Intensity_MADIntensity_CorrRNA	0.013816305504591675	-0.0005291205257831944	-0.039018960145326825	0.03901896014532647
Nuclei_Intensity_MassDisplacement_CorrDNA	0.0007074398162512097	-3.612418387042414e-05	-0.02717060677231868	0.027170606772318435
Nuclei_Intensity_MassDisplacement_CorrER	0.009481868507374536	-0.00045995932824320553	-0.023572167317576796	0.023572167317576585
Nuclei_Intensity_MassDisplacement_CorrGasdermin	0.019126901671428165	-0.0006436981177498035	-0.07100556460853268	0.07100556460853202
Nuclei_Intensity_MassDisplacement_CorrMito	0.01914233217071082	-0.0006574869926093218	-0.06229694296164513	0.06229694296164458
Nuclei_Intensity_MassDisplacement_CorrPM	0.004253755874816689	-0.0003036076034922717	-0.028680121512126858	0.028680121512126597
Nuclei_Intensity_MassDisplacement_CorrRNA	0.006775972060916402	-0.00038573839461314863	-0.023050470809955925	0.023050470809955717
Nuclei_Intensity_MaxIntensityEdge_CorrDNA	0.0004936281152012612	-9.77607637197563e-05	-0.012998953769878627	0.01299895376987851
Nuclei_Intensity_MaxIntensityEdge_CorrER	0.02193637560135442	-0.0006874103622318355	-0.03544108553210176	0.03544108553210144
Nuclei_Intensity_MaxIntensityEdge_CorrGasdermin	0.10565130131003964	-0.0016484092766576586	-0.1643984761070717	0.16439847610707023
Nuclei_Intensity_MaxIntensityEdge_CorrMito	0.1137658875109483	-0.0018975434374287276	-0.1989420212465423	0.1989420212465405
Nuclei_Intensity_MaxIntensityEdge_CorrPM	0.0021290631640776825	-0.00019530797735043486	-0.03812478227750973	0.03812478227750939
Nuclei_Intensity_MaxIntensityEdge_CorrRNA	0.012582324610192264	-0.0005158075850908925	-0.049992712540599324	0.04999271254059887
Nuclei_Intensity_MaxIntensity_CorrDNA	0.004364792969716369	-0.0002871190466589496	-0.04327882907028561	0.04327882907028522
Nuclei_Intensity_MaxIntensity_CorrER	0.02040639706080849	-0.0006659251339831905	-0.0355655288580629	0.03556552885806258
Nuclei_Intensity_MaxIntensity_CorrGasdermin	0.09096844139034066	-0.0015320959683489412	-0.14894700623507728	0.14894700623507595
Nuclei_Intensity_MaxIntensity_CorrMito	0.10468988995500761	-0.0018231470956605554	-0.18552059928642067	0.18552059928641898
Nuclei_Intensity_MaxIntensity_CorrPM	0.0032827352413876687	-0.00023504367391015483	-0.04838524573144218	0.04838524573144175
Nuclei_Intensity_MaxIntensity_CorrRNA	0.012383137137597533	-0.0005128185471858676	-0.05051705947683334	0.05051705947683289
Nuclei_Intensity_MeanIntensityEdge_CorrDNA	0.020228348191771328	-0.000684127666893892	-0.05407664293928409	0.054076642939283597
Nuclei_Intensity_MeanIntensityEdge_CorrER	0.02334714018916295	-0.0006909140548584127	-0.023938395067807546	0.02393839506780733
Nuclei_Intensity_MeanIntensityEdge_CorrGasdermin	0.12416653715844905	-0.001930844698724282	-0.23999744120642624	0.23999744120642408
Nuclei_Intensity_MeanIntensityEdge_CorrMito	0.12250880201690906	-0.0018632336606649112	-0.25987450461805284	0.2598745046180505
Nuclei_Intensity_MeanIntensityEdge_CorrPM	0.0004828378669647915	1.4985863277973508e-07	-0.021966980434412656	0.021966980434412458
Nuclei_Intensity_MeanIntensityEdge_CorrRNA	0.012196546527928342	-0.0005061122071807226	-0.04614183554638719	0.046141835546386775
Nuclei_Intensity_MeanIntensity_CorrDNA	0.0063213959512939955	-0.00036999093378033474	-0.03187723974870793	0.031877239748707646
Nuclei_Intensity_MeanIntensity_CorrER	0.02221014921410458	-0.0006784774751400769	-0.02774432394306748	0.027744323943067233
Nuclei_Intensity_MeanIntensity_CorrGasdermin	0.10833986147448194	-0.001832981831914278	-0.20350093835255934	0.2035009383525575
Nuclei_Intensity_MeanIntensity_CorrMito	0.10847739544222634	-0.001784173134264514	-0.23722054340980503	0.23722054340980286
Nuclei_Intensity_MeanIntensity_CorrPM	0.0016712541120490476	-0.00015092467052773588	-0.036545275780287156	0.03654527578028683
Nuclei_Intensity_MeanIntensity_CorrRNA	0.014367309220734814	-0.0005540729227608598	-0.05128066276931789	0.05128066276931743
Nuclei_Intensity_MedianIntensity_CorrDNA	0.005142277872539958	-0.0003361716500262611	-0.019370430162066247	0.019370430162066073
Nuclei_Intensity_MedianIntensity_CorrER	0.01986486000998977	-0.0006270833503983558	-0.026997434310941197	0.026997434310940954
Nuclei_Intensity_MedianIntensity_CorrGasdermin	0.10531939219700803	-0.001790321442913571	-0.2007189673919516	0.2007189673919498
Nuclei_Intensity_MedianIntensity_CorrMito	0.10629388618751046	-0.0017420918304244194	-0.2392379751106123	0.23923797511061012
Nuclei_Intensity_MedianIntensity_CorrPM	0.0015793384029221258	-0.0001417640916758994	-0.03622026108536035	0.03622026108536002
Nuclei_Intensity_MedianIntensity_CorrRNA	0.01412551530368722	-0.0005533193503652297	-0.05312094620750807	0.05312094620750759
Nuclei_Intensity_MinIntensityEdge_CorrDNA	0.0566034969750806	-0.0013050057446987635	-0.10127569306273398	0.10127569306273307
Nuclei_Intensity_MinIntensityEdge_CorrER	0.007553452618105805	-0.00038261900559959696	-0.003496647837328908	0.0034966478373288767
Nuclei_Intensity_MinIntensityEdge_CorrGasdermin	0.08876336253913908	-0.0014117629066442753	-0.24926686153859162	0.24926686153858937
Nuclei_Intensity_MinIntensityEdge_CorrMito	0.0952717273451682	-0.0013873165878561995	-0.27665055636718794	0.27665055636718544
Nuclei_Intensity_MinIntensityEdge_CorrPM	0.004211432641071933	0.00031311329856915194	0.01870783926312963	-0.018707839263129463
Nuclei_Intensity_MinIntensityEdge_CorrRNA	0.0007031296617110439	-0.00011801146214073923	-0.01795797446196251	0.01795797446196235
Nuclei_Intensity_MinIntensity_CorrDNA	0.05650189705600395	-0.0013006146585970335	-0.09995090881636748	0.09995090881636658
Nuclei_Intensity_MinIntensity_CorrER	0.0123043004100446	-0.0004950640339526483	-0.017236825634637503	0.017236825634637347
Nuclei_Intensity_MinIntensity_CorrGasdermin	0.08962900176756117	-0.0014269734291965485	-0.25028872641169175	0.2502887264116895
Nuclei_Intensity_MinIntensity_CorrMito	0.0972075823951839	-0.0014132898188924724	-0.2794608135096681	0.2794608135096656
Nuclei_Intensity_MinIntensity_CorrPM	0.003989913474081619	0.00030507972711508996	0.017578143303636065	-0.017578143303635906
Nuclei_Intensity_MinIntensity_CorrRNA	0.0017910512251251287	-0.00019348959209394026	-0.026034650382952725	0.026034650382952492
Nuclei_Intensity_StdIntensityEdge_CorrDNA	0.00021876634084561086	6.734057675456471e-05	0.004515381502231735	-0.004515381502231694
Nuclei_Intensity_StdIntensityEdge_CorrER	0.02280262207038397	-0.0006807436303303213	-0.031711842425832575	0.03171184242583229
Nuclei_Intensity_StdIntensityEdge_CorrGasdermin	0.08537166145368191	-0.001535783347458075	-0.1319542603640904	0.1319542603640892
Nuclei_Intensity_StdIntensityEdge_CorrMito	0.09057422941014737	-0.0016519835181807098	-0.1493567476552899	0.14935674765528856
Nuclei_Intensity_StdIntensityEdge_CorrPM	0.004726394984271187	-0.00032700958804804105	-0.03966534781226688	0.03966534781226652
Nuclei_Intensity_StdIntensityEdge_CorrRNA	0.013658238211383344	-0.000530705278976995	-0.04290546699702866	0.04290546699702827
Nuclei_Intensity_StdIntensity_CorrDNA	0.0019826044846606994	-0.00019716709376664326	-0.027069405118972267	0.027069405118972028
Nuclei_Intensity_StdIntensity_CorrER	0.020047786184677285	-0.0006190443043753982	-0.02294267988832944	0.02294267988832923
Nuclei_Intensity_StdIntensity_CorrGasdermin	0.06698670827082809	-0.0013787096468800444	-0.10825617234589202	0.10825617234589106
Nuclei_Intensity_StdIntensity_CorrMito	0.07126897705542201	-0.001457128730971272	-0.1252490165218383	0.1252490165218372
Nuclei_Intensity_StdIntensity_CorrPM	0.005925058235203062	-0.00035619450471183526	-0.04852921413014216	0.04852921413014173
Nuclei_Intensity_StdIntensity_CorrRNA	0.012794980785120424	-0.000508056308068907	-0.03935682282561944	0.03935682282561909
Nuclei_Intensity_UpperQuartileIntensity_CorrDNA	0.004759135488800137	-0.00032105458618212425	-0.029418560361177598	0.02941856036117733
Nuclei_Intensity_UpperQuartileIntensity_CorrER	0.02180109050451018	-0.0006653795165058256	-0.02536699959361817	0.02536699959361794
Nuclei_Intensity_UpperQuartileIntensity_CorrGasdermin	0.09748399961916454	-0.0017344224663234681	-0.18009843674363446	0.18009843674363282
Nuclei_Intensity_UpperQuartileIntensity_CorrMito	0.09816596770336461	-0.0017031622484404009	-0.21220502170411015	0.21220502170410827
Nuclei_Intensity_UpperQuartileIntensity_CorrPM	0.002712143343388762	-0.00021625144249752922	-0.04079767179929289	0.04079767179929252
Nuclei_Intensity_UpperQuartileIntensity_CorrRNA	0.014561979123270952	-0.0005515416241748244	-0.04782773753660552	0.04782773753660509
Nuclei_Location_CenterMassIntensity_X_CorrDNA	0.000743173184996837	-9.356561457001265e-05	-0.025682733737038964	0.025682733737038735
Nuclei_Location_CenterMassIntensity_X_CorrER	0.0007426510066940173	-9.356123812032834e-05	-0.025669115023720483	0.025669115023720254
Nuclei_Location_CenterMassIntensity_X_CorrGasdermin	0.0007423182054198119	-9.358135004432103e-05	-0.02565622444550089	0.02565622444550066
Nuclei_Location_CenterMassIntensity_X_CorrMito	0.0007430828119848742	-9.360520987826243e-05	-0.02567359446614556	0.025673594466145328
Nuclei_Location_CenterMassIntensity_X_CorrPM	0.0007432723696502164	-9.358030308633963e-05	-0.025682628769867266	0.025682628769867037
Nuclei_Location_CenterMassIntensity_X_CorrRNA	0.0007432630410394436	-9.360772888806346e-05	-0.02567829516809382	0.02567829516809359
Nuclei_Location_CenterMassIntensity_Y_CorrDNA	0.0015752674965623381	-0.00018915351231036967	-0.010990008239633487	0.010990008239633389
Nuclei_Location_CenterMassIntensity_Y_CorrER	0.0015740954308164357	-0.0001890788148346759	-0.010963962232476754	0.010963962232476655
Nuclei_Location_CenterMassIntensity_Y_CorrGasdermin	0.0015755720696757347	-0.00018916857499557915	-0.011001079783434604	0.011001079783434505
Nuclei_Location_CenterMassIntensity_Y_CorrMito	0.0015750654759942861	-0.00018913834668405843	-0.010983653755327193	0.010983653755327094
Nuclei_Location_CenterMassIntensity_Y_CorrPM	0.0015750991981975382	-0.00018913809589317048	-0.010973797494605432	0.010973797494605333
Nuclei_Location_CenterMassIntensity_Y_CorrRNA	0.0015743944139184896	-0.00018909645368187905	-0.010969115706181266	0.010969115706181167
Nuclei_Location_CenterMassIntensity_Z_CorrDNA	1.0	0.0	0.0	0.0
Nuclei_Location_CenterMassIntensity_Z_CorrER	1.0	0.0	0.0	0.0
Nuclei_Location_CenterMassIntensity_Z_CorrGasdermin	1.0	0.0	0.0	0.0
Nuclei_Location_CenterMassIntensity_Z_CorrMito	1.0	0.0	0.0	0.0
Nuclei_Location_CenterMassIntensity_Z_CorrPM	1.0	0.0	0.0	0.0
Nuclei_Location_CenterMassIntensity_Z_CorrRNA	1.0	0.0	0.0	0.0
Nuclei_Location_Center_X	0.0007430444681282289	-9.357100504742021e-05	-0.02567899325514742	0.02567899325514719
Nuclei_Location_Center_Y	0.0015745031292446754	-0.00018910671380721275	-0.010980414932012537	0.010980414932012439
Nuclei_Location_Center_Z	1.0	0.0	0.0	0.0
Nuclei_Location_MaxIntensity_X_CorrDNA	0.0007419494572629137	-9.34314773724348e-05	-0.0256646275094322	0.02566462750943197
Nuclei_Location_MaxIntensity_X_CorrER	0.0007376684895670227	-9.344130093269927e-05	-0.02554345117650622	0.025543451176505992
Nuclei_Location_MaxIntensity_X_CorrGasdermin	0.000729336017856741	-9.328380472019645e-05	-0.02532652956914854	0.025326529569148312
Nuclei_Location_MaxIntensity_X_CorrMito	0.0007346665374473593	-9.349725281259733e-05	-0.025444750185805623	0.025444750185805394
Nuclei_Location_MaxIntensity_X_CorrPM	0.0007458741669164048	-9.357623986732433e-05	-0.025735044405427288	0.025735044405427055
Nuclei_Location_MaxIntensity_X_CorrRNA	0.0007461584027352863	-9.415716876382194e-05	-0.025656144335497462	0.025656144335497233
Nuclei_Location_MaxIntensity_Y_CorrDNA	0.0015800697472571068	-0.00018947167870258792	-0.011082017336892985	0.011082017336892885
Nuclei_Location_MaxIntensity_Y_CorrER	0.0015693219880503761	-0.00018885411758358506	-0.011055686786078378	0.01105568678607828
Nuclei_Location_MaxIntensity_Y_CorrGasdermin	0.0015796963817882315	-0.00018941691361194841	-0.011362519952030827	0.011362519952030725
Nuclei_Location_MaxIntensity_Y_CorrMito	0.0015767293910342595	-0.00018924766686293081	-0.011120293819426454	0.011120293819426355
Nuclei_Location_MaxIntensity_Y_CorrPM	0.0015735875764012475	-0.00018902383725234517	-0.010894544115855966	0.010894544115855867
Nuclei_Location_MaxIntensity_Y_CorrRNA	0.001578913205418142	-0.0001894184591093271	-0.011092612606281173	0.011092612606281072
Nuclei_Location_MaxIntensity_Z_CorrDNA	1.0	0.0	0.0	0.0
Nuclei_Location_MaxIntensity_Z_CorrER	1.0	0.0	0.0	0.0
Nuclei_Location_MaxIntensity_Z_CorrGasdermin	1.0	0.0	0.0	0.0
Nuclei_Location_MaxIntensity_Z_CorrMito	1.0	0.0	0.0	0.0
Nuclei_Location_MaxIntensity_Z_CorrPM	1.0	0.0	0.0	0.0
Nuclei_Location_MaxIntensity_Z_CorrRNA	1.0	0.0	0.0	0.0
Nuclei_Neighbors_AngleBetweenNeighbors_Adjacent	0.0009185988233773035	0.0001331809210547144	-0.002856310897216217	0.002856310897216191
Nuclei_Neighbors_FirstClosestDistance_Adjacent	0.0037348533763392755	-0.0002791000421046756	-0.04159747495197132	0.04159747495197094
Nuclei_Neighbors_FirstClosestObjectNumber_Adjacent	0.03225030358012604	0.0007489646358445155	-0.023780648616493878	0.023780648616493663
Nuclei_Neighbors_NumberOfNeighbors_Adjacent	0.002231133575791411	0.0001872192294707377	0.03950068568041749	-0.039500685680417126
Nuclei_Neighbors_PercentTouching_Adjacent	0.0023435580463643246	0.00018749857512632149	0.0411276842198581	-0.041127684219857734
Nuclei_Neighbors_SecondClosestDistance_Adjacent	0.010137069341554672	-0.0004923881626008991	-0.02511475375157498	0.025114753751574754
Nuclei_Neighbors_SecondClosestObjectNumber_Adjacent	0.0325188286506477	0.0007516389241281227	-0.0237523769326973	0.02375237693269709
Nuclei_RadialDistribution_FracAtD_CorrDNA_1of4	8.947381855728409e-05	-5.151796141222061e-07	0.009547163182019234	-0.009547163182019147
Nuclei_RadialDistribution_FracAtD_CorrDNA_2of4	0.00020964543949830716	2.1710900752246866e-05	0.015495631193780744	-0.015495631193780607
Nuclei_RadialDistribution_FracAtD_CorrDNA_3of4	0.0009305467995800454	1.4897351251066923e-05	0.03202206615076224	-0.03202206615076195
Nuclei_RadialDistribution_FracAtD_CorrDNA_4of4	0.0004843507979721551	-1.8472199817446825e-05	-0.023307212993242732	0.023307212993242524
Nuclei_RadialDistribution_FracAtD_CorrER_1of4	2.6691414534152358e-05	2.4832273139180248e-05	0.0026610667873606273	-0.0026610667873606035
Nuclei_RadialDistribution_FracAtD_CorrER_2of4	2.4530102249120667e-05	-1.5288353147908015e-05	0.0028527109161887616	-0.0028527109161887356
Nuclei_RadialDistribution_FracAtD_CorrER_3of4	0.004488533115021176	-0.00032097477858018255	-0.006823408790643942	0.006823408790643881
Nuclei_RadialDistribution_FracAtD_CorrER_4of4	0.0008142216667441637	0.00013424536182477076	0.0006897791294856972	-0.000689779129485691
Nuclei_RadialDistribution_FracAtD_CorrGasdermin_1of4	0.0010273158273501615	9.167545833445328e-05	0.03294157825311027	-0.03294157825310998
Nuclei_RadialDistribution_FracAtD_CorrGasdermin_2of4	0.00243198145401724	0.00011116622214262492	0.052858895256148966	-0.05285889525614849
Nuclei_RadialDistribution_FracAtD_CorrGasdermin_3of4	0.01225537383590003	7.285526911854397e-05	0.11947423357514661	-0.11947423357514554
Nuclei_RadialDistribution_FracAtD_CorrGasdermin_4of4	0.005673468271760962	-0.000113329323158103	-0.08237825794240318	0.08237825794240243
Nuclei_RadialDistribution_FracAtD_CorrMito_1of4	0.00037605588532785283	6.58352872381456e-05	0.01884109644169216	-0.01884109644169199
Nuclei_RadialDistribution_FracAtD_CorrMito_2of4	0.0006590892169624496	6.912203874262079e-05	0.026772939339772484	-0.02677293933977224
Nuclei_RadialDistribution_FracAtD_CorrMito_3of4	0.0022217873226835216	-5.835967287163621e-05	0.04316750797160682	-0.04316750797160643
Nuclei_RadialDistribution_FracAtD_CorrMito_4of4	0.0010955996684623992	-3.490975110349445e-05	-0.035800503363504765	0.035800503363504446
Nuclei_RadialDistribution_FracAtD_CorrPM_1of4	8.76374264977553e-05	-6.565017623315385e-06	0.008927793012632928	-0.008927793012632848
Nuclei_RadialDistribution_FracAtD_CorrPM_2of4	0.00012157367210108294	-1.7591093729747035e-05	0.00933233669319462	-0.009332336693194537
Nuclei_RadialDistribution_FracAtD_CorrPM_3of4	0.002052328200389364	-0.0002141354123460148	-0.0027832615948607514	0.002783261594860726
Nuclei_RadialDistribution_FracAtD_CorrPM_4of4	0.0005118813130364774	9.140757023541821e-05	-0.00661444713988121	0.00661444713988115
Nuclei_RadialDistribution_FracAtD_CorrRNA_1of4	3.6110659166865844e-05	1.9746451099861912e-05	0.005913633065356132	-0.005913633065356078
Nuclei_RadialDistribution_FracAtD_CorrRNA_2of4	2.690799590143733e-05	-5.99157258394508e-07	0.005250234080698149	-0.005250234080698101
Nuclei_RadialDistribution_FracAtD_CorrRNA_3of4	0.003340992087849992	-0.00027760698510575756	-0.007174445398197201	0.007174445398197136
Nuclei_RadialDistribution_FracAtD_CorrRNA_4of4	0.0005141893986677637	0.00010303695917885966	-0.0016132121727162052	0.001613212172716191
Nuclei_RadialDistribution_MeanFrac_CorrDNA_1of4	0.0011748114516613173	-0.00016333949665269535	-0.01810428126845615	0.018104281268455986
Nuclei_RadialDistribution_MeanFrac_CorrDNA_2of4	0.0012513697899757537	-0.00016912948833299344	-0.018130256992144128	0.018130256992143965
Nuclei_RadialDistribution_MeanFrac_CorrDNA_3of4	0.0001458168572623375	-3.4851559035741956e-05	0.007261603821452137	-0.007261603821452072
Nuclei_RadialDistribution_MeanFrac_CorrDNA_4of4	0.00037439713113307516	8.775457529454218e-05	-0.00038708395237529634	0.00038708395237529287
Nuclei_RadialDistribution_MeanFrac_CorrER_1of4	0.001470557551140339	-0.00014515530719201204	-0.03434754331080449	0.034347543310804175
Nuclei_RadialDistribution_MeanFrac_CorrER_2of4	0.0026170532077351982	-0.00021751501205886632	-0.03945100008510718	0.039451000085106824
Nuclei_RadialDistribution_MeanFrac_CorrER_3of4	0.006452834502809868	-0.0003838865893288068	-0.03363787988077389	0.03363787988077358
Nuclei_RadialDistribution_MeanFrac_CorrER_4of4	0.004815235377275462	0.0003209385035191854	0.04357376742808266	-0.04357376742808226
Nuclei_RadialDistribution_MeanFrac_CorrGasdermin_1of4	0.00044214526471653137	-7.873455422872477e-05	0.008089471602043296	-0.008089471602043223
Nuclei_RadialDistribution_MeanFrac_CorrGasdermin_2of4	0.0016160245358918246	-8.532596663813581e-05	0.03071701891046876	-0.030717018910468488
Nuclei_RadialDistribution_MeanFrac_CorrGasdermin_3of4	0.012390599199976204	2.8036743749676725e-05	0.1126604943053959	-0.1126604943053949
Nuclei_RadialDistribution_MeanFrac_CorrGasdermin_4of4	0.005484559848258241	3.1027169407670454e-05	-0.07285966248893512	0.07285966248893447
Nuclei_RadialDistribution_MeanFrac_CorrMito_1of4	0.0007673812423046877	-0.00012712475740682817	-0.01853566845026569	0.018535668450265528
Nuclei_RadialDistribution_MeanFrac_CorrMito_2of4	0.0010218867509966811	-0.00015327657680151645	-0.014374923439735909	0.014374923439735779
Nuclei_RadialDistribution_MeanFrac_CorrMito_3of4	0.0014018684838945639	-0.00013743204837597065	0.014015003597908395	-0.01401500359790827
Nuclei_RadialDistribution_MeanFrac_CorrMito_4of4	0.0010719223449777715	0.0001492439667778375	-0.00057252879339879	0.0005725287933987849
Nuclei_RadialDistribution_MeanFrac_CorrPM_1of4	0.0033937287853157416	-0.00026689473794515035	-0.037622168196473446	0.037622168196473106
Nuclei_RadialDistribution_MeanFrac_CorrPM_2of4	0.004990774174771562	-0.00032062054497597464	-0.046773359038922185	0.04677335903892176
Nuclei_RadialDistribution_MeanFrac_CorrPM_3of4	0.0056636472915659875	-0.0003415724411441629	-0.045800254141235425	0.045800254141235015
Nuclei_RadialDistribution_MeanFrac_CorrPM_4of4	0.0061222275639784	0.00036229783268372826	0.04906823973911542	-0.049068239739114984
Nuclei_RadialDistribution_MeanFrac_CorrRNA_1of4	0.0021894611681787524	-0.00019540591942088923	-0.03796476787456048	0.03796476787456014
Nuclei_RadialDistribution_MeanFrac_CorrRNA_2of4	0.0034663258995559776	-0.000248828591662725	-0.045987272291483305	0.045987272291482896
Nuclei_RadialDistribution_MeanFrac_CorrRNA_3of4	0.00618249409029592	-0.0003667971519722918	-0.041251026340488474	0.0412510263404881
Nuclei_RadialDistribution_MeanFrac_CorrRNA_4of4	0.005079427646374257	0.0003251559156713947	0.047322177987812825	-0.0473221779878124
Nuclei_RadialDistribution_RadialCV_CorrDNA_1of4	0.0008174995489648174	-6.85625414546322e-05	-0.02909246463603763	0.029092464636037367
