feature	r2_score	Metadata_number_of_singlecells	DMSO 0.1%_0
Nuclei_Granularity_1_CorrDNA	0.0036051695974222975	0.00042359293845774747	0.0
Nuclei_Granularity_1_CorrER	0.010867389458380727	0.000751156240704662	0.0
Nuclei_Granularity_1_CorrGasdermin	0.005570309943651486	0.0005300099606346426	0.0
Nuclei_Granularity_1_CorrMito	0.013143668418281962	0.0008176851116197905	0.0
Nuclei_Granularity_1_CorrPM	0.009075111192706986	0.0006756027817329675	0.0
Nuclei_Granularity_1_CorrRNA	0.011094685839847074	0.0007447967894458538	0.0
Nuclei_Granularity_2_CorrDNA	0.0026233464017020314	-0.0003575172728743751	0.0
Nuclei_Granularity_2_CorrER	0.0018522666946753086	-0.0003107414228949373	0.0
Nuclei_Granularity_2_CorrGasdermin	0.0042067616183641965	-0.0004763309641459418	0.0
Nuclei_Granularity_2_CorrMito	0.0036364897066897273	-0.00044429225390193094	0.0
Nuclei_Granularity_2_CorrPM	0.005158887025244252	-0.0005132851419952355	0.0
Nuclei_Granularity_2_CorrRNA	0.00343214338758302	-0.00041959972075425965	0.0
Nuclei_Granularity_3_CorrDNA	0.0033077015961963108	-0.000422196010659324	0.0
Nuclei_Granularity_3_CorrER	0.0021237794345443373	-0.0003342291911416754	0.0
Nuclei_Granularity_3_CorrGasdermin	0.0036620008876497856	-0.0004544373360573403	0.0
Nuclei_Granularity_3_CorrMito	0.003946854422023138	-0.00047049806720734225	0.0
Nuclei_Granularity_3_CorrPM	0.005366156369878139	-0.0005283833688880841	0.0
Nuclei_Granularity_3_CorrRNA	0.0030274140688366646	-0.0003950123351801163	0.0
Nuclei_Granularity_4_CorrDNA	0.0010537557492502625	-0.00024316873412284022	0.0
Nuclei_Granularity_4_CorrER	0.0030893878169798716	-0.00039773104001682646	0.0
Nuclei_Granularity_4_CorrGasdermin	0.004283621673974003	-0.0004983783504442533	0.0
Nuclei_Granularity_4_CorrMito	0.003962634801872866	-0.00047870937068351737	0.0
Nuclei_Granularity_4_CorrPM	0.0056972925689886544	-0.0005603699635831703	0.0
Nuclei_Granularity_4_CorrRNA	0.003969455273167166	-0.000470108323828519	0.0
Nuclei_Granularity_5_CorrDNA	8.607101240021287e-05	6.562376307105134e-05	0.0
Nuclei_Granularity_5_CorrER	0.0020564116885317674	-0.0003333291872162831	0.0
Nuclei_Granularity_5_CorrGasdermin	0.004459675211257452	-0.0005229792514792321	0.0
Nuclei_Granularity_5_CorrMito	0.005157702703352363	-0.0005577976292331038	0.0
Nuclei_Granularity_5_CorrPM	0.006034042864669353	-0.0005847711872944636	0.0
Nuclei_Granularity_5_CorrRNA	0.003618324510220816	-0.00044806491846787784	0.0
Nuclei_Granularity_6_CorrDNA	0.0014032225471289905	0.000260242155024827	0.0
Nuclei_Granularity_6_CorrER	0.0018680758594293856	-0.0003191399475943557	0.0
Nuclei_Granularity_6_CorrGasdermin	0.003063300901804289	-0.0004225597560305722	0.0
Nuclei_Granularity_6_CorrMito	0.0033639635896169917	-0.00044349951715957187	0.0
Nuclei_Granularity_6_CorrPM	0.003914696432182785	-0.0004792837241218583	0.0
Nuclei_Granularity_6_CorrRNA	0.003714477828406171	-0.00046550364558635936	0.0
Nuclei_Granularity_7_CorrDNA	0.0007567504916037304	0.00019062296347545436	0.0
Nuclei_Granularity_7_CorrER	0.0010353983448181392	-0.00023588782424310706	0.0
Nuclei_Granularity_7_CorrGasdermin	0.0009708723017620713	-0.0002295814428912133	0.0
Nuclei_Granularity_7_CorrMito	0.0023985981332240724	-0.0003671708221671094	0.0
Nuclei_Granularity_7_CorrPM	0.001827791500866538	-0.0003216036588253001	0.0
Nuclei_Granularity_7_CorrRNA	0.0015423310084660136	-0.0002916842022054762	0.0
Nuclei_Granularity_8_CorrDNA	1.4704472538928925e-05	-2.5998329378893884e-05	0.0
Nuclei_Granularity_8_CorrER	0.0006750928371355158	-0.0001908177058150048	0.0
Nuclei_Granularity_8_CorrGasdermin	0.00010649900388648437	-7.531709568167988e-05	0.0
Nuclei_Granularity_8_CorrMito	0.00017280579617484637	-9.569291616954109e-05	0.0
Nuclei_Granularity_8_CorrPM	0.0018646207203295573	-0.0003213846808065514	0.0
Nuclei_Granularity_8_CorrRNA	0.0008126148406698563	-0.00020844312009472463	0.0
Nuclei_Granularity_9_CorrDNA	0.0001820072208031931	-9.252865366726876e-05	0.0
Nuclei_Granularity_9_CorrER	0.0006196937641375078	-0.00017478619947618252	0.0
Nuclei_Granularity_9_CorrGasdermin	0.00022448232626415265	-0.00010856384306602519	0.0
Nuclei_Granularity_9_CorrMito	0.000539087041202535	-0.00016781586785928406	0.0
Nuclei_Granularity_9_CorrPM	0.0006509304958515205	-0.00018953536600048004	0.0
Nuclei_Granularity_9_CorrRNA	0.0010258584498742396	-0.0002273102775794765	0.0
Nuclei_Intensity_IntegratedIntensityEdge_CorrDNA	0.01164636392794427	-0.0007406913820199697	0.0
Nuclei_Intensity_IntegratedIntensityEdge_CorrER	0.002836181601958865	-0.00035714170673574263	0.0
Nuclei_Intensity_IntegratedIntensityEdge_CorrGasdermin	0.003255620998281361	-0.0004159609529629045	0.0
Nuclei_Intensity_IntegratedIntensityEdge_CorrMito	0.004546094159929681	-0.000491495782425394	0.0
Nuclei_Intensity_IntegratedIntensityEdge_CorrPM	0.0028197893230546	-0.0003841273117437201	0.0
Nuclei_Intensity_IntegratedIntensityEdge_CorrRNA	0.0037218536785632583	-0.00042930189802752044	0.0
Nuclei_Intensity_IntegratedIntensity_CorrDNA	0.00015885902289336506	-8.956878262668944e-05	0.0
Nuclei_Intensity_IntegratedIntensity_CorrER	0.0026461985173558134	-0.00035052476212200944	0.0
Nuclei_Intensity_IntegratedIntensity_CorrGasdermin	0.0019443921252172425	-0.00032692778450886295	0.0
Nuclei_Intensity_IntegratedIntensity_CorrMito	0.0033830516035943115	-0.0004321665411730031	0.0
Nuclei_Intensity_IntegratedIntensity_CorrPM	0.0017003145441089051	-0.00029891211340930487	0.0
Nuclei_Intensity_IntegratedIntensity_CorrRNA	0.003136585937511982	-0.00040174164651967254	0.0
Nuclei_Intensity_LowerQuartileIntensity_CorrDNA	0.0051747538144137906	-0.0005051339782533171	0.0
Nuclei_Intensity_LowerQuartileIntensity_CorrER	0.004505343454288213	-0.00045578078327059615	0.0
Nuclei_Intensity_LowerQuartileIntensity_CorrGasdermin	0.005055466496668659	-0.0005316004390335841	0.0
Nuclei_Intensity_LowerQuartileIntensity_CorrMito	0.007422075629099245	-0.0006432729058668251	0.0
Nuclei_Intensity_LowerQuartileIntensity_CorrPM	0.005701368136115659	-0.0005538734972233254	0.0
Nuclei_Intensity_LowerQuartileIntensity_CorrRNA	0.008258961464559511	-0.0006530202462578235	0.0
Nuclei_Intensity_MADIntensity_CorrDNA	0.0029832441870987214	-0.00039029823702902447	0.0
Nuclei_Intensity_MADIntensity_CorrER	0.006753259796803079	-0.0005112994570650059	0.0
Nuclei_Intensity_MADIntensity_CorrGasdermin	0.007487171567167272	-0.0006475348482343504	0.0
Nuclei_Intensity_MADIntensity_CorrMito	0.008516910976328562	-0.0006942174082572611	0.0
Nuclei_Intensity_MADIntensity_CorrPM	0.011826708281928888	-0.0007995822884962308	0.0
Nuclei_Intensity_MADIntensity_CorrRNA	0.007874490057972028	-0.0006177675873481367	0.0
Nuclei_Intensity_MassDisplacement_CorrDNA	0.0013671189472989065	-0.00025770244055025877	0.0
Nuclei_Intensity_MassDisplacement_CorrER	0.002181221542348455	-0.0003223791618239379	0.0
Nuclei_Intensity_MassDisplacement_CorrGasdermin	0.0022257436764402394	-0.00032527746002941903	0.0
Nuclei_Intensity_MassDisplacement_CorrMito	0.00220203471589564	-0.00032607951356445556	0.0
Nuclei_Intensity_MassDisplacement_CorrPM	0.005645765115658508	-0.0005201611963704457	0.0
Nuclei_Intensity_MassDisplacement_CorrRNA	0.0028481495545716884	-0.0003671840429946453	0.0
Nuclei_Intensity_MaxIntensityEdge_CorrDNA	0.002295429895196932	-0.0003307049981336183	0.0
Nuclei_Intensity_MaxIntensityEdge_CorrER	0.006844703767909688	-0.0005453255248652854	0.0
Nuclei_Intensity_MaxIntensityEdge_CorrGasdermin	0.005923933865185305	-0.0005208714689643792	0.0
Nuclei_Intensity_MaxIntensityEdge_CorrMito	0.007833729542895074	-0.0006454141574637703	0.0
Nuclei_Intensity_MaxIntensityEdge_CorrPM	0.012129204857611597	-0.0008372704590700006	0.0
Nuclei_Intensity_MaxIntensityEdge_CorrRNA	0.00901683548476151	-0.0006681147407591524	0.0
Nuclei_Intensity_MaxIntensity_CorrDNA	0.0038431594751645592	-0.00043831727908129824	0.0
Nuclei_Intensity_MaxIntensity_CorrER	0.006743631756845225	-0.0005487163125066055	0.0
Nuclei_Intensity_MaxIntensity_CorrGasdermin	0.004778672979837806	-0.00047958057904432764	0.0
Nuclei_Intensity_MaxIntensity_CorrMito	0.007400086288856023	-0.0006354125902307854	0.0
Nuclei_Intensity_MaxIntensity_CorrPM	0.013330131825778913	-0.0008726434351715148	0.0
Nuclei_Intensity_MaxIntensity_CorrRNA	0.009322601436223099	-0.0006822270110533156	0.0
Nuclei_Intensity_MeanIntensityEdge_CorrDNA	0.029440430253422134	-0.001179308761297827	0.0
Nuclei_Intensity_MeanIntensityEdge_CorrER	0.004520348187946666	-0.0004434868660370857	0.0
Nuclei_Intensity_MeanIntensityEdge_CorrGasdermin	0.005088804387767265	-0.0005197314909344068	0.0
Nuclei_Intensity_MeanIntensityEdge_CorrMito	0.006529795225835744	-0.0005878700593740614	0.0
Nuclei_Intensity_MeanIntensityEdge_CorrPM	0.005852558839860911	-0.0005587490659057661	0.0
Nuclei_Intensity_MeanIntensityEdge_CorrRNA	0.0062255227163018345	-0.0005550596743214179	0.0
Nuclei_Intensity_MeanIntensity_CorrDNA	0.005672787626192166	-0.0005341883073059242	0.0
Nuclei_Intensity_MeanIntensity_CorrER	0.0064272747290397	-0.000528547298983489	0.0
Nuclei_Intensity_MeanIntensity_CorrGasdermin	0.006861670583820589	-0.0006177175508996945	0.0
Nuclei_Intensity_MeanIntensity_CorrMito	0.008988859456516729	-0.0007067222371530881	0.0
Nuclei_Intensity_MeanIntensity_CorrPM	0.009526631659550588	-0.000716877986965309	0.0
Nuclei_Intensity_MeanIntensity_CorrRNA	0.009120415784269698	-0.0006825333543391476	0.0
Nuclei_Intensity_MedianIntensity_CorrDNA	0.004023854834395935	-0.00045122087566789806	0.0
Nuclei_Intensity_MedianIntensity_CorrER	0.005993532523643652	-0.0005030356965104944	0.0
Nuclei_Intensity_MedianIntensity_CorrGasdermin	0.006734448912444679	-0.0006104968171585819	0.0
Nuclei_Intensity_MedianIntensity_CorrMito	0.008992876249451554	-0.0007049963901363843	0.0
Nuclei_Intensity_MedianIntensity_CorrPM	0.008418967537243582	-0.0006707789376593224	0.0
Nuclei_Intensity_MedianIntensity_CorrRNA	0.009295494462142395	-0.0006903036483394248	0.0
Nuclei_Intensity_MinIntensityEdge_CorrDNA	0.0720955946802907	-0.0020442988438226176	0.0
Nuclei_Intensity_MinIntensityEdge_CorrER	0.0004534443867240112	-0.00014331031408910312	0.0
Nuclei_Intensity_MinIntensityEdge_CorrGasdermin	0.002207028646668552	-0.00034591414274974953	0.0
Nuclei_Intensity_MinIntensityEdge_CorrMito	0.0034286894896888853	-0.0004303061941453513	0.0
Nuclei_Intensity_MinIntensityEdge_CorrPM	1.9453775257360917e-09	3.1609778231266726e-07	0.0
Nuclei_Intensity_MinIntensityEdge_CorrRNA	0.0008187046688158395	-0.00020041526650672764	0.0
Nuclei_Intensity_MinIntensity_CorrDNA	0.07171474492440233	-0.002035884523613327	0.0
Nuclei_Intensity_MinIntensity_CorrER	0.0022121172244836673	-0.00031369439201680036	0.0
Nuclei_Intensity_MinIntensity_CorrGasdermin	0.0022784222158227507	-0.0003522472845646726	0.0
Nuclei_Intensity_MinIntensity_CorrMito	0.003632281848369723	-0.0004441316841903347	0.0
Nuclei_Intensity_MinIntensity_CorrPM	6.304497320142044e-05	-5.711634715536297e-05	0.0
Nuclei_Intensity_MinIntensity_CorrRNA	0.001968263031461137	-0.0003113595220300568	0.0
Nuclei_Intensity_StdIntensityEdge_CorrDNA	5.0503253657518954e-05	-4.856535563280645e-05	0.0
Nuclei_Intensity_StdIntensityEdge_CorrER	0.007101854675978458	-0.000540233009873828	0.0
Nuclei_Intensity_StdIntensityEdge_CorrGasdermin	0.005864138818228337	-0.0005306148218759324	0.0
Nuclei_Intensity_StdIntensityEdge_CorrMito	0.007112071217271643	-0.0006042883353288195	0.0
Nuclei_Intensity_StdIntensityEdge_CorrPM	0.013610439227313309	-0.0008660704538767207	0.0
Nuclei_Intensity_StdIntensityEdge_CorrRNA	0.007739599523836738	-0.0006165264570504846	0.0
Nuclei_Intensity_StdIntensity_CorrDNA	0.001603033377384544	-0.0002840890083651369	0.0
Nuclei_Intensity_StdIntensity_CorrER	0.0056229297192916805	-0.0004697701250732048	0.0
Nuclei_Intensity_StdIntensity_CorrGasdermin	0.0066839323634779735	-0.0005905067878519731	0.0
Nuclei_Intensity_StdIntensity_CorrMito	0.007932438613939996	-0.0006577039188634212	0.0
Nuclei_Intensity_StdIntensity_CorrPM	0.01409932481508347	-0.0008799334113118231	0.0
Nuclei_Intensity_StdIntensity_CorrRNA	0.007600186117618368	-0.0006082981050551894	0.0
Nuclei_Intensity_UpperQuartileIntensity_CorrDNA	0.0040545491898676955	-0.0004538001800978322	0.0
Nuclei_Intensity_UpperQuartileIntensity_CorrER	0.0064184163593870025	-0.0005140331014574956	0.0
Nuclei_Intensity_UpperQuartileIntensity_CorrGasdermin	0.007362073507546141	-0.0006376591450387685	0.0
Nuclei_Intensity_UpperQuartileIntensity_CorrMito	0.009337413000174322	-0.0007182843325617079	0.0
Nuclei_Intensity_UpperQuartileIntensity_CorrPM	0.010630530731385313	-0.0007547417450944269	0.0
Nuclei_Intensity_UpperQuartileIntensity_CorrRNA	0.00873608445048768	-0.0006640411649964284	0.0
Nuclei_Location_CenterMassIntensity_X_CorrDNA	1.943481622168619e-05	-3.086180241373608e-05	0.0
Nuclei_Location_CenterMassIntensity_X_CorrER	1.920281787159972e-05	-3.0676758857971554e-05	0.0
Nuclei_Location_CenterMassIntensity_X_CorrGasdermin	1.940827854263194e-05	-3.0840243794703185e-05	0.0
Nuclei_Location_CenterMassIntensity_X_CorrMito	1.9415946132084194e-05	-3.0846241114279146e-05	0.0
Nuclei_Location_CenterMassIntensity_X_CorrPM	1.934429217576028e-05	-3.078923156968714e-05	0.0
Nuclei_Location_CenterMassIntensity_X_CorrRNA	1.935226360505471e-05	-3.079567540128613e-05	0.0
Nuclei_Location_CenterMassIntensity_Y_CorrDNA	1.5798086536733535e-06	-8.80194952189072e-06	0.0
Nuclei_Location_CenterMassIntensity_Y_CorrER	1.546871147062312e-06	-8.709719909882688e-06	0.0
Nuclei_Location_CenterMassIntensity_Y_CorrGasdermin	1.5839661258176818e-06	-8.813445628961319e-06	0.0
Nuclei_Location_CenterMassIntensity_Y_CorrMito	1.5562615971465021e-06	-8.73603200716262e-06	0.0
Nuclei_Location_CenterMassIntensity_Y_CorrPM	1.592508316550223e-06	-8.837187416465826e-06	0.0
Nuclei_Location_CenterMassIntensity_Y_CorrRNA	1.554107660117765e-06	-8.730025600530496e-06	0.0
Nuclei_Location_CenterMassIntensity_Z_CorrDNA	1.0	0.0	0.0
Nuclei_Location_CenterMassIntensity_Z_CorrER	1.0	0.0	0.0
Nuclei_Location_CenterMassIntensity_Z_CorrGasdermin	1.0	0.0	0.0
Nuclei_Location_CenterMassIntensity_Z_CorrMito	1.0	0.0	0.0
Nuclei_Location_CenterMassIntensity_Z_CorrPM	1.0	0.0	0.0
Nuclei_Location_CenterMassIntensity_Z_CorrRNA	1.0	0.0	0.0
Nuclei_Location_Center_X	1.9298341356277504e-05	-3.075338700466016e-05	0.0
Nuclei_Location_Center_Y	1.5863417475170394e-06	-8.820190948312358e-06	0.0
Nuclei_Location_Center_Z	1.0	0.0	0.0
Nuclei_Location_MaxIntensity_X_CorrDNA	2.0215474626827934e-05	-3.1472865150197636e-05	0.0
Nuclei_Location_MaxIntensity_X_CorrER	1.8065516370069368e-05	-2.97482299575886e-05	0.0
Nuclei_Location_MaxIntensity_X_CorrGasdermin	2.1132428170922424e-05	-3.2170905959949094e-05	0.0
Nuclei_Location_MaxIntensity_X_CorrMito	2.0339934598267995e-05	-3.156385211458249e-05	0.0
Nuclei_Location_MaxIntensity_X_CorrPM	1.9651001635812015e-05	-3.101861137142608e-05	0.0
Nuclei_Location_MaxIntensity_X_CorrRNA	1.9898547584107362e-05	-3.121717900177369e-05	0.0
Nuclei_Location_MaxIntensity_Y_CorrDNA	1.4273461893532513e-06	-8.365563656290752e-06	0.0
Nuclei_Location_MaxIntensity_Y_CorrER	1.1581744103761338e-06	-7.5370982708918114e-06	0.0
Nuclei_Location_MaxIntensity_Y_CorrGasdermin	1.193651018693842e-06	-7.65047075352372e-06	0.0
Nuclei_Location_MaxIntensity_Y_CorrMito	1.082156357634645e-06	-7.284414828226669e-06	0.0
Nuclei_Location_MaxIntensity_Y_CorrPM	1.2524066858032867e-06	-7.835947841223596e-06	0.0
Nuclei_Location_MaxIntensity_Y_CorrRNA	1.5245724502843672e-06	-8.647072454325685e-06	0.0
Nuclei_Location_MaxIntensity_Z_CorrDNA	1.0	0.0	0.0
Nuclei_Location_MaxIntensity_Z_CorrER	1.0	0.0	0.0
Nuclei_Location_MaxIntensity_Z_CorrGasdermin	1.0	0.0	0.0
Nuclei_Location_MaxIntensity_Z_CorrMito	1.0	0.0	0.0
Nuclei_Location_MaxIntensity_Z_CorrPM	1.0	0.0	0.0
Nuclei_Location_MaxIntensity_Z_CorrRNA	1.0	0.0	0.0
Nuclei_Neighbors_AngleBetweenNeighbors_Adjacent	0.00022060410052082702	0.00010359592715850336	0.0
Nuclei_Neighbors_FirstClosestDistance_Adjacent	0.00023650234148542282	-0.00010654929731008793	0.0
Nuclei_Neighbors_FirstClosestObjectNumber_Adjacent	0.010816792013943921	0.000716839621723509	0.0
Nuclei_Neighbors_NumberOfNeighbors_Adjacent	7.212011280832709e-05	5.905627179321679e-05	0.0
Nuclei_Neighbors_PercentTouching_Adjacent	9.817628992725425e-05	6.837402712591266e-05	0.0
Nuclei_Neighbors_SecondClosestDistance_Adjacent	0.0009795594677476371	-0.0002147573388921624	0.0
Nuclei_Neighbors_SecondClosestObjectNumber_Adjacent	0.011012161785258545	0.0007230170743616912	0.0
Nuclei_RadialDistribution_FracAtD_CorrDNA_1of4	6.781140682166065e-05	5.889690126643079e-05	0.0
Nuclei_RadialDistribution_FracAtD_CorrDNA_2of4	0.0003756532828894654	0.00013942649802476423	0.0
Nuclei_RadialDistribution_FracAtD_CorrDNA_3of4	0.0006898015839730265	0.00019112671160388065	0.0
Nuclei_RadialDistribution_FracAtD_CorrDNA_4of4	0.0005429950886789436	-0.0001685816843782929	0.0
Nuclei_RadialDistribution_FracAtD_CorrER_1of4	0.0001660402602801092	-9.240873457585758e-05	0.0
Nuclei_RadialDistribution_FracAtD_CorrER_2of4	0.0003897894650916056	-0.00014116111348171418	0.0
Nuclei_RadialDistribution_FracAtD_CorrER_3of4	0.005633015908993122	-0.0005483573940538139	0.0
Nuclei_RadialDistribution_FracAtD_CorrER_4of4	0.001955607013878091	0.00031989290602636505	0.0
Nuclei_RadialDistribution_FracAtD_CorrGasdermin_1of4	1.4698803148860407e-05	2.748682319085097e-05	0.0
Nuclei_RadialDistribution_FracAtD_CorrGasdermin_2of4	2.3297510612585448e-05	3.464478820650192e-05	0.0
Nuclei_RadialDistribution_FracAtD_CorrGasdermin_3of4	0.00037694656511533253	-0.00014308992729588572	0.0
Nuclei_RadialDistribution_FracAtD_CorrGasdermin_4of4	1.237228149730818e-05	2.555362402603784e-05	0.0
Nuclei_RadialDistribution_FracAtD_CorrMito_1of4	6.973502785223573e-07	5.990897504695012e-06	0.0
Nuclei_RadialDistribution_FracAtD_CorrMito_2of4	2.4654840300453174e-06	-1.1270808597233823e-05	0.0
Nuclei_RadialDistribution_FracAtD_CorrMito_3of4	0.0018794624806285354	-0.00032115497665316837	0.0
Nuclei_RadialDistribution_FracAtD_CorrMito_4of4	0.00027964636717925373	0.00012165984531811933	0.0
Nuclei_RadialDistribution_FracAtD_CorrPM_1of4	4.010087484296321e-09	4.512336234116991e-07	0.0
Nuclei_RadialDistribution_FracAtD_CorrPM_2of4	7.579644077382319e-06	-1.968525800849474e-05	0.0
Nuclei_RadialDistribution_FracAtD_CorrPM_3of4	0.0016618382160442646	-0.00030132973916374207	0.0
Nuclei_RadialDistribution_FracAtD_CorrPM_4of4	0.0002885104135283978	0.00012332053202013363	0.0
Nuclei_RadialDistribution_FracAtD_CorrRNA_1of4	3.5374327274073636e-05	-4.265876714318352e-05	0.0
Nuclei_RadialDistribution_FracAtD_CorrRNA_2of4	0.00011138440363878122	-7.561785417419794e-05	0.0
Nuclei_RadialDistribution_FracAtD_CorrRNA_3of4	0.004521543156700503	-0.0004935981187678881	0.0
Nuclei_RadialDistribution_FracAtD_CorrRNA_4of4	0.0011279235649848118	0.0002440383973401627	0.0
Nuclei_RadialDistribution_MeanFrac_CorrDNA_1of4	0.00036134222169414976	-0.00013773331823663658	0.0
Nuclei_RadialDistribution_MeanFrac_CorrDNA_2of4	0.00013442547493858203	-8.40862903827267e-05	0.0
Nuclei_RadialDistribution_MeanFrac_CorrDNA_3of4	8.642256703439433e-05	6.59544341587477e-05	0.0
Nuclei_RadialDistribution_MeanFrac_CorrDNA_4of4	2.3341644679986118e-05	-3.459691997593511e-05	0.0
Nuclei_RadialDistribution_MeanFrac_CorrER_1of4	0.003288367218952426	-0.00041054959608814875	0.0
Nuclei_RadialDistribution_MeanFrac_CorrER_2of4	0.005072053182147984	-0.000504193558732922	0.0
Nuclei_RadialDistribution_MeanFrac_CorrER_3of4	0.01045802775900817	-0.0007237559866621394	0.0
Nuclei_RadialDistribution_MeanFrac_CorrER_4of4	0.008398212118767123	0.0006483087628752186	0.0
Nuclei_RadialDistribution_MeanFrac_CorrGasdermin_1of4	0.0019584565834005474	-0.00032206441892042504	0.0
Nuclei_RadialDistribution_MeanFrac_CorrGasdermin_2of4	0.002703385720930096	-0.0003738170880694656	0.0
Nuclei_RadialDistribution_MeanFrac_CorrGasdermin_3of4	0.0031747162376911664	-0.00039769976612390135	0.0
Nuclei_RadialDistribution_MeanFrac_CorrGasdermin_4of4	0.002939375936110822	0.0003860613388557311	0.0
Nuclei_RadialDistribution_MeanFrac_CorrMito_1of4	0.0024887066026494375	-0.0003641847795664685	0.0
Nuclei_RadialDistribution_MeanFrac_CorrMito_2of4	0.0038109168485215283	-0.00044417051864449863	0.0
Nuclei_RadialDistribution_MeanFrac_CorrMito_3of4	0.007345428499531126	-0.0006109506673584625	0.0
Nuclei_RadialDistribution_MeanFrac_CorrMito_4of4	0.005311360479441585	0.0005214369697379398	0.0
Nuclei_RadialDistribution_MeanFrac_CorrPM_1of4	0.0025985060132953652	-0.00037015563127815225	0.0
Nuclei_RadialDistribution_MeanFrac_CorrPM_2of4	0.004363702840649686	-0.0004770204535623047	0.0
Nuclei_RadialDistribution_MeanFrac_CorrPM_3of4	0.007292208244124243	-0.0006069890230951742	0.0
Nuclei_RadialDistribution_MeanFrac_CorrPM_4of4	0.006126805910433464	0.0005628978925423987	0.0
Nuclei_RadialDistribution_MeanFrac_CorrRNA_1of4	0.0032372753781119146	-0.0004114644781866803	0.0
Nuclei_RadialDistribution_MeanFrac_CorrRNA_2of4	0.0049861590270480205	-0.0005046425221915301	0.0
Nuclei_RadialDistribution_MeanFrac_CorrRNA_3of4	0.010694077237622723	-0.0007317968164761695	0.0
Nuclei_RadialDistribution_MeanFrac_CorrRNA_4of4	0.008046293659120463	0.0006401761829189373	0.0
Nuclei_RadialDistribution_RadialCV_CorrDNA_1of4	0.0006470177329704896	-0.00017788553452889117	0.0
Nuclei_RadialDistribution_RadialCV_CorrDNA_2of4	0.002126209555709524	-0.0003178887584181409	0.0
Nuclei_RadialDistribution_RadialCV_CorrDNA_3of4	0.003840541050869506	-0.00042575156625576833	0.0
Nuclei_RadialDistribution_RadialCV_CorrDNA_4of4	0.0005468820288543341	-0.00016130537965910582	0.0
Nuclei_RadialDistribution_RadialCV_CorrER_1of4	0.0029099399564473938	-0.000378553442091164	0.0
Nuclei_RadialDistribution_RadialCV_CorrER_2of4	0.0035512706615173917	-0.000416006758117029	0.0
Nuclei_RadialDistribution_RadialCV_CorrER_3of4	0.004635698865733451	-0.00047747920297320606	0.0
Nuclei_RadialDistribution_RadialCV_CorrER_4of4	0.005925462692144334	-0.0005462084712014966	0.0
Nuclei_RadialDistribution_RadialCV_CorrGasdermin_1of4	0.0025201166962699473	-0.000352524812615404	0.0
Nuclei_RadialDistribution_RadialCV_CorrGasdermin_2of4	0.0045556107637204635	-0.0004688721731292265	0.0
Nuclei_RadialDistribution_RadialCV_CorrGasdermin_3of4	0.0061046105486318725	-0.0005486841444366145	0.0
Nuclei_RadialDistribution_RadialCV_CorrGasdermin_4of4	0.004576901328749772	-0.0004760565856467052	0.0
Nuclei_RadialDistribution_RadialCV_CorrMito_1of4	0.0031179232108796695	-0.0003947062775114164	0.0
Nuclei_RadialDistribution_RadialCV_CorrMito_2of4	0.004754130990441197	-0.0004816298652898033	0.0
Nuclei_RadialDistribution_RadialCV_CorrMito_3of4	0.006127653470977212	-0.0005541647646703567	0.0
Nuclei_RadialDistribution_RadialCV_CorrMito_4of4	0.004838141411747543	-0.0004937890598879313	0.0
Nuclei_RadialDistribution_RadialCV_CorrPM_1of4	0.005138890768371818	-0.0004995347970140966	0.0
Nuclei_RadialDistribution_RadialCV_CorrPM_2of4	0.008752456124700103	-0.0006457419977625311	0.0
Nuclei_RadialDistribution_RadialCV_CorrPM_3of4	0.011193979620262917	-0.0007401449446477063	0.0
Nuclei_RadialDistribution_RadialCV_CorrPM_4of4	0.012201507473140971	-0.0007791595786243144	0.0
Nuclei_RadialDistribution_RadialCV_CorrRNA_1of4	0.00335945082430944	-0.00040364848921609374	0.0
Nuclei_RadialDistribution_RadialCV_CorrRNA_2of4	0.00514235038320543	-0.0004980857562388976	0.0
Nuclei_RadialDistribution_RadialCV_CorrRNA_3of4	0.006585264284925452	-0.00056928224955345	0.0
Nuclei_RadialDistribution_RadialCV_CorrRNA_4of4	0.00707289855089932	-0.0005932118234882816	0.0
Nuclei_Texture_AngularSecondMoment_CorrDNA_3_00_256	0.0007708328634800088	0.00019078378548467273	0.0
Nuclei_Texture_AngularSecondMoment_CorrDNA_3_01_256	0.0007798199402486716	0.00019103049688665294	0.0
Nuclei_Texture_AngularSecondMoment_CorrDNA_3_02_256	0.0007770320629776339	0.00019147039429227486	0.0
Nuclei_Texture_AngularSecondMoment_CorrDNA_3_03_256	0.0006817856644190101	0.00017897767629571225	0.0
Nuclei_Texture_AngularSecondMoment_CorrER_3_00_256	0.005335122060041275	0.0004980966420865386	0.0
Nuclei_Texture_AngularSecondMoment_CorrER_3_01_256	0.005082724345645273	0.00048519483627069954	0.0
Nuclei_Texture_AngularSecondMoment_CorrER_3_02_256	0.005407650049305879	0.0005014501044609756	0.0
Nuclei_Texture_AngularSecondMoment_CorrER_3_03_256	0.005134443117537302	0.0004874593089390216	0.0
Nuclei_Texture_AngularSecondMoment_CorrGasdermin_3_00_256	0.005885071069885117	0.000524889790875791	0.0
Nuclei_Texture_AngularSecondMoment_CorrGasdermin_3_01_256	0.005749960563630752	0.000517812359138707	0.0
Nuclei_Texture_AngularSecondMoment_CorrGasdermin_3_02_256	0.005948852386813974	0.0005278778250219601	0.0
