feature	r2_score	Metadata_number_of_singlecells	ATP_0.1mM	DMSO 0.1%_0
Nuclei_Location_MaxIntensity_Z_CorrMito	1.0	0.0	0.0	0.0
Nuclei_Location_MaxIntensity_Z_CorrPM	1.0	0.0	0.0	0.0
Nuclei_Location_MaxIntensity_Z_CorrRNA	1.0	0.0	0.0	0.0
Nuclei_Neighbors_AngleBetweenNeighbors_Adjacent	0.0017757920155073714	0.00021196654108225713	-0.009929059895079846	0.009929059895079796
Nuclei_Neighbors_FirstClosestDistance_Adjacent	0.0035680593346649747	-0.00029813691717545576	-0.010713367765232289	0.010713367765232235
Nuclei_Neighbors_FirstClosestObjectNumber_Adjacent	0.033013658765298826	0.0009457654234029545	0.0075357589069522165	-0.007535758906952178
Nuclei_Neighbors_NumberOfNeighbors_Adjacent	0.0008452489163336407	0.00014727342548501545	0.0021526656475838826	-0.0021526656475838717
Nuclei_Neighbors_PercentTouching_Adjacent	0.0007260137931643929	0.000136375925453434	-0.0011447308151556772	0.0011447308151556715
Nuclei_Neighbors_SecondClosestDistance_Adjacent	0.009595544875074968	-0.0005025506007235437	-0.0007864147180784652	0.0007864147180784614
Nuclei_Neighbors_SecondClosestObjectNumber_Adjacent	0.03336461609819941	0.0009510993339475206	0.007098751629132772	-0.007098751629132737
Nuclei_RadialDistribution_FracAtD_CorrDNA_1of4	1.5248581791693638e-05	1.3004865310211008e-05	0.0030161111945983332	-0.003016111194598318
Nuclei_RadialDistribution_FracAtD_CorrDNA_2of4	4.4006353144943056e-05	3.14618192479059e-05	0.002739153879681643	-0.0027391538796816294
Nuclei_RadialDistribution_FracAtD_CorrDNA_3of4	0.0003858979117259409	-0.00010399993166893623	0.002258265209776346	-0.0022582652097763345
Nuclei_RadialDistribution_FracAtD_CorrDNA_4of4	1.5827307120352962e-05	1.3526645231117673e-05	-0.0032826539343988595	0.0032826539343988425
Nuclei_RadialDistribution_FracAtD_CorrER_1of4	9.484020485506228e-06	1.5051878592235395e-05	0.0010585987449109313	-0.001058598744910926
Nuclei_RadialDistribution_FracAtD_CorrER_2of4	8.39622743387114e-06	-4.267996271338255e-06	0.0029234968727403186	-0.002923496872740304
Nuclei_RadialDistribution_FracAtD_CorrER_3of4	0.002284111876258099	-0.0002511998554054023	0.011075035453591644	-0.011075035453591588
Nuclei_RadialDistribution_FracAtD_CorrER_4of4	0.00038653048661885236	0.00010184340774540486	-0.006328771567267707	0.006328771567267676
Nuclei_RadialDistribution_FracAtD_CorrGasdermin_1of4	0.0001752317285692584	2.8387448587793147e-05	0.012135057955092975	-0.012135057955092912
Nuclei_RadialDistribution_FracAtD_CorrGasdermin_2of4	0.00039273897353642173	1.3006158473274283e-05	0.020178001851958678	-0.020178001851958574
Nuclei_RadialDistribution_FracAtD_CorrGasdermin_3of4	0.004784345484387775	-0.0002612037515064556	0.05325406933388707	-0.0532540693338868
Nuclei_RadialDistribution_FracAtD_CorrGasdermin_4of4	0.001255576250793089	8.116851617118946e-05	-0.03413797188844483	0.034137971888444654
Nuclei_RadialDistribution_FracAtD_CorrMito_1of4	0.00016264069922766744	2.659588104465427e-05	0.011855222243098172	-0.011855222243098111
Nuclei_RadialDistribution_FracAtD_CorrMito_2of4	0.0002655970128537799	1.4769040070190632e-05	0.01643261920269512	-0.016432619202695037
Nuclei_RadialDistribution_FracAtD_CorrMito_3of4	0.0032182994316906077	-0.0002565447841612163	0.033978139638840214	-0.03397813963884005
Nuclei_RadialDistribution_FracAtD_CorrMito_4of4	0.0007430784552510117	7.809573351902894e-05	-0.024756042520726468	0.024756042520726346
Nuclei_RadialDistribution_FracAtD_CorrPM_1of4	9.017304591696362e-05	-3.2643949419445676e-05	0.007669272990732856	-0.007669272990732819
Nuclei_RadialDistribution_FracAtD_CorrPM_2of4	0.00012164375417800244	-3.795883474181952e-05	0.008946714070519028	-0.008946714070518983
Nuclei_RadialDistribution_FracAtD_CorrPM_3of4	0.002501547309198271	-0.00025713564290351897	0.01715888261730758	-0.017158882617307494
Nuclei_RadialDistribution_FracAtD_CorrPM_4of4	0.0006917702131283843	0.00012562135486877596	-0.01348453207144654	0.013484532071446474
Nuclei_RadialDistribution_FracAtD_CorrRNA_1of4	3.8380282487038286e-05	1.3101160203635721e-05	0.005713725634480306	-0.005713725634480278
Nuclei_RadialDistribution_FracAtD_CorrRNA_2of4	5.8310664833083337e-05	3.015997400519776e-06	0.00782632315036279	-0.00782632315036275
Nuclei_RadialDistribution_FracAtD_CorrRNA_3of4	0.0031936003713247674	-0.00029408910899844133	0.015482599089544049	-0.015482599089543969
Nuclei_RadialDistribution_FracAtD_CorrRNA_4of4	0.0005185372710962977	0.00010885827080211398	-0.011802219428679726	0.011802219428679667
Nuclei_RadialDistribution_MeanFrac_CorrDNA_1of4	0.001285972192774043	-0.0001917877177535985	-0.0022901525356482794	0.0022901525356482677
Nuclei_RadialDistribution_MeanFrac_CorrDNA_2of4	0.0015969688263084425	-0.0002126696863077889	-0.003129966459910093	0.0031299664599100776
Nuclei_RadialDistribution_MeanFrac_CorrDNA_3of4	0.0020418856315491674	-0.0002327689316285729	-0.006424259034369892	0.00642425903436986
Nuclei_RadialDistribution_MeanFrac_CorrDNA_4of4	0.001021392150035827	0.00016746566120936035	0.0026189195209287914	-0.0026189195209287783
Nuclei_RadialDistribution_MeanFrac_CorrER_1of4	0.0017136775337432963	-0.00021349237820465409	-0.0062710743466602905	0.006271074346660258
Nuclei_RadialDistribution_MeanFrac_CorrER_2of4	0.0026535415654255212	-0.0002691571300215809	-0.004124643009969044	0.004124643009969023
Nuclei_RadialDistribution_MeanFrac_CorrER_3of4	0.00466856964967155	-0.00035478950387337954	0.004064140684005417	-0.004064140684005397
Nuclei_RadialDistribution_MeanFrac_CorrER_4of4	0.003959313306092116	0.00032902943077675573	0.001618007523191875	-0.0016180075231918669
Nuclei_RadialDistribution_MeanFrac_CorrGasdermin_1of4	0.002788366896793959	-0.00027550285474412574	0.012134262903415387	-0.012134262903415327
Nuclei_RadialDistribution_MeanFrac_CorrGasdermin_2of4	0.004679896596500588	-0.0003470207411060723	0.024547799763804112	-0.02454779976380399
Nuclei_RadialDistribution_MeanFrac_CorrGasdermin_3of4	0.011109820777234103	-0.00046700191412739263	0.056710149350560776	-0.0567101493505605
Nuclei_RadialDistribution_MeanFrac_CorrGasdermin_4of4	0.0069672374090571365	0.00039603274943356923	-0.040742900998189474	0.040742900998189266
Nuclei_RadialDistribution_MeanFrac_CorrMito_1of4	0.0027762357035038265	-0.0002806304242679084	0.011519006646364599	-0.011519006646364542
Nuclei_RadialDistribution_MeanFrac_CorrMito_2of4	0.004179551133081549	-0.00033583520529012636	0.017613533958477024	-0.017613533958476934
Nuclei_RadialDistribution_MeanFrac_CorrMito_3of4	0.008311429787984936	-0.00044955683788732413	0.031081379217338757	-0.031081379217338598
Nuclei_RadialDistribution_MeanFrac_CorrMito_4of4	0.00567641483656367	0.00038137103797331116	-0.02561706130702126	0.025617061307021134
Nuclei_RadialDistribution_MeanFrac_CorrPM_1of4	0.0053161427759367275	-0.000385318549986743	0.0025676803040953215	-0.0025676803040953085
Nuclei_RadialDistribution_MeanFrac_CorrPM_2of4	0.00703497302339906	-0.0004443360240824483	0.003925108497950821	-0.003925108497950801
Nuclei_RadialDistribution_MeanFrac_CorrPM_3of4	0.008103474956054901	-0.0004649173917562326	0.009538036968349636	-0.009538036968349588
Nuclei_RadialDistribution_MeanFrac_CorrPM_4of4	0.008379717900821038	0.0004834758977581546	-0.008031470967325847	0.008031470967325807
Nuclei_RadialDistribution_MeanFrac_CorrRNA_1of4	0.0026868597755804746	-0.00027447863816814564	6.83988155962403e-05	-6.839881559623995e-05
Nuclei_RadialDistribution_MeanFrac_CorrRNA_2of4	0.003748690435606883	-0.00032372295077800947	0.0024412558553075516	-0.002441255855307539
Nuclei_RadialDistribution_MeanFrac_CorrRNA_3of4	0.007280245789039408	-0.0004403665857189064	0.007880774162413303	-0.007880774162413264
Nuclei_RadialDistribution_MeanFrac_CorrRNA_4of4	0.005430369505286969	0.00038830357183090424	-0.005237206170264044	0.005237206170264018
Nuclei_RadialDistribution_RadialCV_CorrDNA_1of4	0.0007139951396480937	-9.933238345228235e-05	-0.018072238240505342	0.01807223824050525
Nuclei_RadialDistribution_RadialCV_CorrDNA_2of4	0.0020093498576864155	-0.00022323490669316773	-0.009246839305310567	0.009246839305310521
Nuclei_RadialDistribution_RadialCV_CorrDNA_3of4	0.003705122134852412	-0.00029459574484310894	-0.011616008855512432	0.011616008855512375
Nuclei_RadialDistribution_RadialCV_CorrDNA_4of4	0.001546013523485712	-0.00018569900246360956	-0.010853216217798984	0.010853216217798929
Nuclei_RadialDistribution_RadialCV_CorrER_1of4	0.007608697645468787	-0.0004515882098154153	-0.0001612312867028537	0.0001612312867028529
Nuclei_RadialDistribution_RadialCV_CorrER_2of4	0.011332612214922322	-0.0005495861802824452	0.004570968312818484	-0.004570968312818459
Nuclei_RadialDistribution_RadialCV_CorrER_3of4	0.014163976860790295	-0.0006176185530910787	0.006658674448228348	-0.006658674448228315
Nuclei_RadialDistribution_RadialCV_CorrER_4of4	0.016435356937038348	-0.0006760519912743723	0.006904836132180134	-0.006904836132180099
Nuclei_RadialDistribution_RadialCV_CorrGasdermin_1of4	0.0056273089331957404	-0.0003800887356714149	-0.004128752660683802	0.004128752660683781
Nuclei_RadialDistribution_RadialCV_CorrGasdermin_2of4	0.008143789877153251	-0.000460074255016568	-0.006000555719969755	0.006000555719969725
Nuclei_RadialDistribution_RadialCV_CorrGasdermin_3of4	0.010819629662179975	-0.0005305034920335656	-0.011083883213270113	0.011083883213270057
Nuclei_RadialDistribution_RadialCV_CorrGasdermin_4of4	0.011958964252224868	-0.0005552294257515939	-0.018037342053621914	0.01803734205362182
Nuclei_RadialDistribution_RadialCV_CorrMito_1of4	0.007511319896239876	-0.00044640502475659465	0.00043546945133218946	-0.0004354694513321873
Nuclei_RadialDistribution_RadialCV_CorrMito_2of4	0.010099274326879626	-0.0005200413273579621	-0.0009440335654054459	0.0009440335654054412
Nuclei_RadialDistribution_RadialCV_CorrMito_3of4	0.013342067444882422	-0.0006058230423568612	-0.00171264590080745	0.0017126459008074417
Nuclei_RadialDistribution_RadialCV_CorrMito_4of4	0.014621676450545462	-0.0006351818641072666	-0.007176400317754942	0.007176400317754905
Nuclei_RadialDistribution_RadialCV_CorrPM_1of4	0.005327141285407788	-0.0003663310257862446	-0.006249468393108538	0.006249468393108507
Nuclei_RadialDistribution_RadialCV_CorrPM_2of4	0.008900860919883735	-0.0004778516008230007	-0.0013058306088396575	0.0013058306088396508
Nuclei_RadialDistribution_RadialCV_CorrPM_3of4	0.012007360125122601	-0.0005684350403868163	0.00028004235142081664	-0.0002800423514208152
Nuclei_RadialDistribution_RadialCV_CorrPM_4of4	0.014132765853661522	-0.0006239890944983536	0.002753571650730065	-0.0027535716507300512
Nuclei_RadialDistribution_RadialCV_CorrRNA_1of4	0.005933729016907363	-0.0003957769673988489	0.011115877977140733	-0.011115877977140677
Nuclei_RadialDistribution_RadialCV_CorrRNA_2of4	0.009986924495086535	-0.0005139166045565476	0.0080423419014188	-0.008042341901418759
Nuclei_RadialDistribution_RadialCV_CorrRNA_3of4	0.013448756196473677	-0.0006012877478159641	0.005016355440287481	-0.005016355440287456
Nuclei_RadialDistribution_RadialCV_CorrRNA_4of4	0.01495294102863376	-0.0006399343073654811	0.0027791824919173582	-0.0027791824919173444
Nuclei_Texture_AngularSecondMoment_CorrDNA_3_00_256	0.00238369297602703	0.00024153539337229733	0.008499202483622226	-0.008499202483622183
Nuclei_Texture_AngularSecondMoment_CorrDNA_3_01_256	0.0024168287359438434	0.00024104409197073335	0.009628534623081286	-0.009628534623081237
Nuclei_Texture_AngularSecondMoment_CorrDNA_3_02_256	0.002564640897573134	0.00025022187579574307	0.009286340298856428	-0.009286340298856381
Nuclei_Texture_AngularSecondMoment_CorrDNA_3_03_256	0.002244980353543924	0.00023330164805130554	0.008856084325080687	-0.008856084325080643
Nuclei_Texture_AngularSecondMoment_CorrER_3_00_256	0.021259402459276155	0.0007349951487385312	-0.007501280499643961	0.0075012804996439225
Nuclei_Texture_AngularSecondMoment_CorrER_3_01_256	0.020318920214883907	0.0007167887070608367	-0.007456479369860788	0.007456479369860752
Nuclei_Texture_AngularSecondMoment_CorrER_3_02_256	0.02125582801093784	0.0007352920648857151	-0.00761249356180368	0.007612493561803642
Nuclei_Texture_AngularSecondMoment_CorrER_3_03_256	0.02056961154218495	0.0007207208727646927	-0.007277462859458954	0.007277462859458917
Nuclei_Texture_AngularSecondMoment_CorrGasdermin_3_00_256	0.013060726939810419	0.0005445928410327082	0.03941788430166486	-0.039417884301664666
Nuclei_Texture_AngularSecondMoment_CorrGasdermin_3_01_256	0.012796561328818123	0.0005386995453573246	0.03900619614572779	-0.03900619614572759
Nuclei_Texture_AngularSecondMoment_CorrGasdermin_3_02_256	0.013041516249473029	0.0005453432513940116	0.0389324440978723	-0.0389324440978721
Nuclei_Texture_AngularSecondMoment_CorrGasdermin_3_03_256	0.012867897426649733	0.0005400733885468443	0.03916870270695395	-0.03916870270695376
Nuclei_Texture_AngularSecondMoment_CorrMito_3_00_256	0.014342650805712731	0.000527458847906809	0.06730166573979066	-0.06730166573979031
Nuclei_Texture_AngularSecondMoment_CorrMito_3_01_256	0.014164078806658709	0.000525024651102129	0.06659046273995187	-0.06659046273995152
Nuclei_Texture_AngularSecondMoment_CorrMito_3_02_256	0.01427417892801952	0.0005280306758292667	0.06666353061076838	-0.06666353061076805
Nuclei_Texture_AngularSecondMoment_CorrMito_3_03_256	0.01422462753447351	0.0005256621019872065	0.06682973861944942	-0.0668297386194491
Nuclei_Texture_AngularSecondMoment_CorrPM_3_00_256	0.00634762755256657	0.000406673543089662	-0.00022382436922710447	0.00022382436922710334
Nuclei_Texture_AngularSecondMoment_CorrPM_3_01_256	0.006194418732860751	0.00040152470115239564	-0.00045000401566317567	0.00045000401566317334
Nuclei_Texture_AngularSecondMoment_CorrPM_3_02_256	0.006334474324820372	0.00040625188601128934	-0.00022015413884446042	0.00022015413884445925
Nuclei_Texture_AngularSecondMoment_CorrPM_3_03_256	0.006176587685391199	0.0004008839030906712	2.8853295620617276e-05	-2.8853295620617134e-05
Nuclei_Texture_AngularSecondMoment_CorrRNA_3_00_256	0.01592634620391542	0.0006411179260735691	-0.0007581814247075501	0.0007581814247075463
Nuclei_Texture_AngularSecondMoment_CorrRNA_3_01_256	0.01552904712814529	0.0006323234690190812	-0.0010401814544088734	0.0010401814544088682
Nuclei_Texture_AngularSecondMoment_CorrRNA_3_02_256	0.01596659077508178	0.0006421075993546357	-0.0014525287326787946	0.0014525287326787875
Nuclei_Texture_AngularSecondMoment_CorrRNA_3_03_256	0.015590842544649264	0.0006333255270469236	-0.001059831742427262	0.0010598317424272566
Nuclei_Texture_Contrast_CorrDNA_3_00_256	0.001463198119939224	-0.0001960045424907068	0.0008501424686737406	-0.0008501424686737363
Nuclei_Texture_Contrast_CorrDNA_3_01_256	0.0011537899606481883	-0.00017489721701451883	0.0013792946053007558	-0.0013792946053007489
Nuclei_Texture_Contrast_CorrDNA_3_02_256	0.0012583079204925296	-0.0001850839113548911	0.004095329271900764	-0.004095329271900743
Nuclei_Texture_Contrast_CorrDNA_3_03_256	0.0012012510770115226	-0.00018023039120479065	0.004906849149761869	-0.004906849149761845
Nuclei_Texture_Contrast_CorrER_3_00_256	0.004215882026366469	-0.0002757845105332738	0.011152150492906836	-0.011152150492906781
Nuclei_Texture_Contrast_CorrER_3_01_256	0.005388145125379107	-0.00036389048243255865	0.018643198893933236	-0.01864319889393314
Nuclei_Texture_Contrast_CorrER_3_02_256	0.004987382467856238	-0.00038273077789962803	0.02140554473630706	-0.021405544736306955
Nuclei_Texture_Contrast_CorrER_3_03_256	0.003218153774187993	-0.00027157188653962596	0.012918372139592106	-0.012918372139592042
Nuclei_Texture_Contrast_CorrGasdermin_3_00_256	0.0019012269795682935	-0.00013156973694918663	-0.012162323165714837	0.012162323165714778
Nuclei_Texture_Contrast_CorrGasdermin_3_01_256	0.00225065360425325	-0.0001304310641983481	-0.010503254139336974	0.01050325413933692
Nuclei_Texture_Contrast_CorrGasdermin_3_02_256	0.0013949021219541446	-0.00011220449994041724	-0.01031916344850343	0.010319163448503378
Nuclei_Texture_Contrast_CorrGasdermin_3_03_256	0.0015090222195000003	-0.00012887126200369418	-0.011896281454594069	0.011896281454594012
Nuclei_Texture_Contrast_CorrMito_3_00_256	0.005583927690847812	-0.00032095674917273113	-0.024934973498920578	0.024934973498920453
Nuclei_Texture_Contrast_CorrMito_3_01_256	0.0049574529529249345	-0.0003113682333213831	-0.02255515679789983	0.022555156797899722
Nuclei_Texture_Contrast_CorrMito_3_02_256	0.00572890892201583	-0.00032702512867425576	-0.024139392780068672	0.024139392780068554
Nuclei_Texture_Contrast_CorrMito_3_03_256	0.00547711131279105	-0.0003089011856640458	-0.023231870057448534	0.023231870057448416
Nuclei_Texture_Contrast_CorrPM_3_00_256	0.0009084955678571038	-0.0006449052583926661	0.042634909164317496	-0.04263490916431728
Nuclei_Texture_Contrast_CorrPM_3_01_256	0.0006866817891115762	-0.000623278372223012	0.04558998051057464	-0.04558998051057441
Nuclei_Texture_Contrast_CorrPM_3_02_256	0.0011655560240152463	-0.00076311832317664	0.045170846922482466	-0.04517084692248225
Nuclei_Texture_Contrast_CorrPM_3_03_256	0.0008440783411816088	-0.0007939167328434278	0.05432036054137286	-0.05432036054137259
Nuclei_Texture_Contrast_CorrRNA_3_00_256	0.0016877206621840335	-0.00016095532029823263	0.0014142671837016891	-0.0014142671837016818
Nuclei_Texture_Contrast_CorrRNA_3_01_256	0.004424112315408291	-0.0002817241741806199	0.005986102446564515	-0.005986102446564484
Nuclei_Texture_Contrast_CorrRNA_3_02_256	0.0013428762301539443	-0.00015287625953260039	0.004543337850007941	-0.004543337850007919
Nuclei_Texture_Contrast_CorrRNA_3_03_256	0.0006150472178249045	-0.0001034130946684833	0.0022708665289595223	-0.002270866528959511
Nuclei_Texture_Correlation_CorrDNA_3_00_256	0.0001734485538043007	5.2055580735627395e-06	-0.013349445034686734	0.013349445034686668
Nuclei_Texture_Correlation_CorrDNA_3_01_256	0.0002780523846024341	5.4876053818876494e-05	-0.013550755837978917	0.013550755837978847
Nuclei_Texture_Correlation_CorrDNA_3_02_256	0.00015079137535733977	1.1369068317648075e-05	-0.01219787647259855	0.01219787647259849
Nuclei_Texture_Correlation_CorrDNA_3_03_256	0.0004625281962747918	4.0806121111160185e-05	-0.020575662772949484	0.020575662772949383
Nuclei_Texture_Correlation_CorrER_3_00_256	0.009517164395253297	-0.000491871206756739	-0.003283316586806609	0.0032833165868065917
Nuclei_Texture_Correlation_CorrER_3_01_256	0.006549783491093142	-0.00040939155174625193	-0.0036574084430642676	0.003657408443064249
Nuclei_Texture_Correlation_CorrER_3_02_256	0.008007291381637693	-0.00044702511784870316	-0.004789435612925524	0.004789435612925499
Nuclei_Texture_Correlation_CorrER_3_03_256	0.005509711435059628	-0.00037395038283528085	-0.006258121142519167	0.006258121142519135
Nuclei_Texture_Correlation_CorrGasdermin_3_00_256	0.007938075912983455	-0.0003836680864117711	-0.04536099856743847	0.045360998567438235
Nuclei_Texture_Correlation_CorrGasdermin_3_01_256	0.00617935414600812	-0.000335285126149102	-0.03996294055467453	0.03996294055467433
Nuclei_Texture_Correlation_CorrGasdermin_3_02_256	0.007924514825540241	-0.00037802274811613116	-0.046682029032824465	0.04668202903282423
Nuclei_Texture_Correlation_CorrGasdermin_3_03_256	0.006026180330346298	-0.00032382054184344674	-0.041645579302390344	0.041645579302390136
Nuclei_Texture_Correlation_CorrMito_3_00_256	0.00870564875938118	-0.0004019249049559957	-0.05212071115101814	0.05212071115101787
Nuclei_Texture_Correlation_CorrMito_3_01_256	0.007025991929036635	-0.0003651978890605703	-0.04385364054379931	0.04385364054379909
Nuclei_Texture_Correlation_CorrMito_3_02_256	0.008185277822997938	-0.0003868404461958348	-0.05072131009165402	0.05072131009165376
Nuclei_Texture_Correlation_CorrMito_3_03_256	0.007185136588734764	-0.0003563440408918968	-0.04921666921520877	0.04921666921520852
Nuclei_Texture_Correlation_CorrPM_3_00_256	0.00441514084700656	-0.0003405325137949195	0.0003336237340944801	-0.0003336237340944784
Nuclei_Texture_Correlation_CorrPM_3_01_256	0.0036276672165829194	-0.0003081077975276354	0.0036145015164377146	-0.0036145015164376973
Nuclei_Texture_Correlation_CorrPM_3_02_256	0.004405476824904442	-0.00033807634474407794	0.0020489886083845743	-0.0020489886083845644
Nuclei_Texture_Correlation_CorrPM_3_03_256	0.0032104143486845205	-0.0002900505227345166	0.0003958573229005002	-0.0003958573229004982
Nuclei_Texture_Correlation_CorrRNA_3_00_256	0.00920498013709714	-0.00048219205710877793	-0.00029844916865728356	0.0002984491686572821
Nuclei_Texture_Correlation_CorrRNA_3_01_256	0.007738713670597419	-0.0004431946142180641	-0.0012823915373867316	0.0012823915373867253
Nuclei_Texture_Correlation_CorrRNA_3_02_256	0.008932473683240572	-0.00047267870877563294	-0.0023185909086835725	0.002318590908683561
Nuclei_Texture_Correlation_CorrRNA_3_03_256	0.007048804175187051	-0.00042185065746349297	-0.0036593631686742244	0.0036593631686742067
Nuclei_Texture_DifferenceEntropy_CorrDNA_3_00_256	0.0044508879686476766	-0.00034348446099033447	-0.004103321818721133	0.004103321818721112
Nuclei_Texture_DifferenceEntropy_CorrDNA_3_01_256	0.00450930960529905	-0.0003465379277915435	-0.002585285933057169	0.0025852859330571555
Nuclei_Texture_DifferenceEntropy_CorrDNA_3_02_256	0.0044840182479155555	-0.00034800668588108927	-0.001978651113608767	0.001978651113608757
Nuclei_Texture_DifferenceEntropy_CorrDNA_3_03_256	0.004321838422568169	-0.0003420047091748431	0.00019963783136892944	-0.0001996378313689284
Nuclei_Texture_DifferenceEntropy_CorrER_3_00_256	0.03275231684375168	-0.00097454490237102	0.026400272128772766	-0.026400272128772627
Nuclei_Texture_DifferenceEntropy_CorrER_3_01_256	0.03290326931119547	-0.0009839764611292267	0.027544726725653265	-0.027544726725653123
Nuclei_Texture_DifferenceEntropy_CorrER_3_02_256	0.03423699229138	-0.0010077011513634486	0.028279559354026124	-0.028279559354025978
Nuclei_Texture_DifferenceEntropy_CorrER_3_03_256	0.03290673531089727	-0.0009754831270203064	0.02655639791337016	-0.02655639791337003
Nuclei_Texture_DifferenceEntropy_CorrGasdermin_3_00_256	0.017518509271304383	-0.0006745308348094456	-0.034888777821163744	0.034888777821163564
Nuclei_Texture_DifferenceEntropy_CorrGasdermin_3_01_256	0.017202313665422797	-0.0006697272886923199	-0.03333032312843171	0.03333032312843154
Nuclei_Texture_DifferenceEntropy_CorrGasdermin_3_02_256	0.01702097617736864	-0.0006664742676130698	-0.0321355362675695	0.03213553626756934
Nuclei_Texture_DifferenceEntropy_CorrGasdermin_3_03_256	0.017629296098059855	-0.0006739946905502005	-0.032960299416844585	0.03296029941684442
Nuclei_Texture_DifferenceEntropy_CorrMito_3_00_256	0.01783902106391877	-0.000629877271112556	-0.06544297276576531	0.06544297276576498
Nuclei_Texture_DifferenceEntropy_CorrMito_3_01_256	0.01772500617159689	-0.0006361316854015123	-0.06208560268555691	0.06208560268555659
Nuclei_Texture_DifferenceEntropy_CorrMito_3_02_256	0.017537583062998352	-0.0006285787586413057	-0.0631894110437721	0.06318941104377176
Nuclei_Texture_DifferenceEntropy_CorrMito_3_03_256	0.018034681379448192	-0.000638009150162855	-0.06108636649150678	0.061086366491506464
Nuclei_Texture_DifferenceEntropy_CorrPM_3_00_256	0.010162401885401962	-0.0005259656431364737	-0.0014077365737986984	0.0014077365737986912
Nuclei_Texture_DifferenceEntropy_CorrPM_3_01_256	0.010805512645538529	-0.000545795222069723	-0.0011220263055181016	0.001122026305518096
Nuclei_Texture_DifferenceEntropy_CorrPM_3_02_256	0.010090132686605413	-0.0005284402797116513	0.0003962451629847707	-0.0003962451629847687
Nuclei_Texture_DifferenceEntropy_CorrPM_3_03_256	0.011088362118925943	-0.0005494461284426019	0.0002998085509580004	-0.00029980855095799894
Nuclei_Texture_DifferenceEntropy_CorrRNA_3_00_256	0.021227372640549635	-0.0007754515792432519	0.008045472320300198	-0.008045472320300158
Nuclei_Texture_DifferenceEntropy_CorrRNA_3_01_256	0.021381847343244997	-0.0007856110519501088	0.011038500376875066	-0.01103850037687501
Nuclei_Texture_DifferenceEntropy_CorrRNA_3_02_256	0.021455315151680088	-0.0007888847587547537	0.01186848341540771	-0.011868483415407652
Nuclei_Texture_DifferenceEntropy_CorrRNA_3_03_256	0.021563053440130875	-0.0007801597127702927	0.010764691227850289	-0.010764691227850235
Nuclei_Texture_DifferenceVariance_CorrDNA_3_00_256	0.0041507014255426355	0.00032843618718439714	0.004120087455490959	-0.004120087455490938
Nuclei_Texture_DifferenceVariance_CorrDNA_3_01_256	0.003942843435415733	0.0003199454099651907	0.0032840792731502737	-0.0032840792731502564
Nuclei_Texture_DifferenceVariance_CorrDNA_3_02_256	0.00419702061753191	0.0003311400423939817	0.003798301429715492	-0.0037983014297154724
Nuclei_Texture_DifferenceVariance_CorrDNA_3_03_256	0.00387173194207735	0.00031847064827736224	0.001891460075443671	-0.0018914600754436617
Nuclei_Texture_DifferenceVariance_CorrER_3_00_256	0.028830002127769316	0.0008662580428830967	-0.014185694259262145	0.014185694259262074
Nuclei_Texture_DifferenceVariance_CorrER_3_01_256	0.027564922644699674	0.0008451889746431213	-0.013940170021634519	0.013940170021634451
Nuclei_Texture_DifferenceVariance_CorrER_3_02_256	0.02936981864801158	0.0008777352066985673	-0.013965092465927573	0.013965092465927507
Nuclei_Texture_DifferenceVariance_CorrER_3_03_256	0.028296853567454927	0.0008555345906980443	-0.01396785737011147	0.013967857370111398
Nuclei_Texture_DifferenceVariance_CorrGasdermin_3_00_256	0.014550953202562611	0.000539099154639292	0.06139093487512727	-0.06139093487512696
Nuclei_Texture_DifferenceVariance_CorrGasdermin_3_01_256	0.014252289339849011	0.000533704877397515	0.060426269350365755	-0.06042626935036544
Nuclei_Texture_DifferenceVariance_CorrGasdermin_3_02_256	0.014616912365810641	0.000542869051072491	0.06077131451637423	-0.06077131451637393
Nuclei_Texture_DifferenceVariance_CorrGasdermin_3_03_256	0.014354248083811583	0.0005380287921318671	0.059777073995046795	-0.0597770739950465
Nuclei_Texture_DifferenceVariance_CorrMito_3_00_256	0.01675092532640121	0.000503307785810843	0.09439193424268247	-0.094391934242682
Nuclei_Texture_DifferenceVariance_CorrMito_3_01_256	0.01650568322609458	0.0004992842223655663	0.09427906933662053	-0.09427906933662006
Nuclei_Texture_DifferenceVariance_CorrMito_3_02_256	0.016846097781550884	0.0005102487919740092	0.09363830108759266	-0.0936383010875922
Nuclei_Texture_DifferenceVariance_CorrMito_3_03_256	0.016481598226058103	0.0005016051115626178	0.09319312325189069	-0.0931931232518902
Nuclei_Texture_DifferenceVariance_CorrPM_3_00_256	0.0066807473992258615	0.00041892934781108084	-0.0025822083332984204	0.002582208333298408
Nuclei_Texture_DifferenceVariance_CorrPM_3_01_256	0.006655869158298411	0.00041799760045561863	-0.0026545719258454993	0.0026545719258454863
Nuclei_Texture_DifferenceVariance_CorrPM_3_02_256	0.0067524703419860055	0.00042160737043543163	-0.002811688480999233	0.002811688480999219
Nuclei_Texture_DifferenceVariance_CorrPM_3_03_256	0.00680635953419606	0.00042196071649306787	-0.0025121312223259184	0.0025121312223259063
Nuclei_Texture_DifferenceVariance_CorrRNA_3_00_256	0.01858156481263873	0.0006968018098632983	-0.006144811233780318	0.006144811233780288
Nuclei_Texture_DifferenceVariance_CorrRNA_3_01_256	0.017952154683053112	0.000683324377764777	-0.006621797661145743	0.006621797661145709
