feature	r2_score	Metadata_number_of_singlecells	Metadata_inducer1	Metadata_inducer1_concentration	treatment	dose
Cells_RadialDistribution_ZernikeMagnitude_CorrDNA_8_2	0.002147337332552568	-3.740586329809385e-05	-0.05110308118164372	-0.030718197196402647	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikeMagnitude_CorrDNA_8_4	0.0026957718708630063	-1.206501663506354e-05	-0.0504951575153743	-0.04200249615222884	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikeMagnitude_CorrDNA_8_6	0.0015660549448300864	1.594478757179824e-05	-0.03482365577316548	-0.0337909333855437	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikeMagnitude_CorrDNA_8_8	0.0010354513184888114	4.9243945678224364e-05	-0.022259138465251366	-0.025655022785726227	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikeMagnitude_CorrDNA_9_1	0.0012466417079010084	-1.962235660113031e-05	-0.03925286917272583	-0.024680867624994392	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikeMagnitude_CorrDNA_9_3	0.001973078283120655	-3.223147243758791e-05	-0.04771575775289257	-0.03099563481371543	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikeMagnitude_CorrDNA_9_5	0.002160350900874297	-5.87313750818153e-06	-0.04093316833844632	-0.04045614401064778	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikeMagnitude_CorrDNA_9_7	0.0012369222360703036	1.2134579047793988e-05	-0.02960090517549009	-0.030842274414833698	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikeMagnitude_CorrDNA_9_9	0.0009980411973357084	4.8342485518662294e-05	-0.02056540146068798	-0.026054274757771403	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikeMagnitude_CorrER_0_0	0.004117429742039991	3.963352806982623e-05	-0.07491788455435784	-0.03217673890336697	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikeMagnitude_CorrER_1_1	0.0020185406883190815	9.747437325946457e-06	-0.061618907413685406	-0.025542267241091828	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikeMagnitude_CorrER_2_0	0.003273163455029149	1.404299579519168e-07	-0.07625422771246015	-0.023695192301185254	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikeMagnitude_CorrER_2_2	0.0020113780225785582	2.300178953182568e-05	-0.049077254356168214	-0.029904262589323025	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikeMagnitude_CorrER_3_1	0.0019700701667275666	-2.1216786923529863e-05	-0.062160136908583	-0.022202316289485872	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikeMagnitude_CorrER_3_3	0.0012756424251282317	2.333205572057077e-05	-0.033996481761720376	-0.028735215832312838	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikeMagnitude_CorrER_4_0	0.0017358619034346656	-5.436138468544781e-05	-0.05264244380038785	-0.015367225398581819	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikeMagnitude_CorrER_4_2	0.002010088655641118	-1.6489645125432435e-05	-0.05539894526767923	-0.02519312458076877	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikeMagnitude_CorrER_4_4	0.0013750845740312378	2.444504890043106e-05	-0.036734339402092434	-0.02706659928771934	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikeMagnitude_CorrER_5_1	0.0018894198764407566	-3.71354815539554e-05	-0.059911936056699214	-0.01916500888960123	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikeMagnitude_CorrER_5_3	0.0014924403158539379	-6.9115412131579345e-06	-0.041734504385990766	-0.027204911540332426	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikeMagnitude_CorrER_5_5	0.0011406729142454664	2.973342869517758e-05	-0.030321572429730312	-0.026555434727188965	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikeMagnitude_CorrER_6_0	0.001876426179964974	-1.911333116478783e-05	-0.05942880328593115	-0.01991265023643351	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikeMagnitude_CorrER_6_2	0.0018660103003440565	-3.105019916481125e-05	-0.05916052101333011	-0.019696280502558075	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikeMagnitude_CorrER_6_4	0.0012828137175057153	-9.8251943692998e-06	-0.035290867790888504	-0.02702205327916786	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikeMagnitude_CorrER_6_6	0.0013777783789999942	3.6677959645484864e-05	-0.0314106184029044	-0.027177814248314613	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikeMagnitude_CorrER_7_1	0.002234029657550596	-2.3436216781794993e-05	-0.06752210712277033	-0.022481036410452633	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikeMagnitude_CorrER_7_3	0.0018084914754237236	-1.642472761385872e-05	-0.05232601587501962	-0.024886558599582394	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikeMagnitude_CorrER_7_5	0.0011579600658255806	-5.586841551526394e-06	-0.03883303555552752	-0.023405504043653512	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikeMagnitude_CorrER_7_7	0.0009355688110914695	2.8503824436146645e-05	-0.026543641056739647	-0.02370295790087697	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikeMagnitude_CorrER_8_0	0.0016746432044575377	-2.014077048728669e-05	-0.057561894289263546	-0.019338930256325777	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikeMagnitude_CorrER_8_2	0.002164203001052467	-3.0240204899434434e-05	-0.06680559140631243	-0.02118653640293905	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikeMagnitude_CorrER_8_4	0.0014860017170665873	-2.395683029487875e-05	-0.045615912412173366	-0.02327901696430732	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikeMagnitude_CorrER_8_6	0.0010252025800985276	-1.9456541770207197e-06	-0.02671973095096143	-0.026173455137343343	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikeMagnitude_CorrER_8_8	0.0013334856496090008	4.2223176472477784e-05	-0.03106008293457456	-0.026740242994640763	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikeMagnitude_CorrER_9_1	0.0019979326151123855	-2.475573050565836e-05	-0.06569888614717098	-0.019510395979781395	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikeMagnitude_CorrER_9_3	0.002257822061863868	-2.17913423400804e-05	-0.07120346152763346	-0.020492987554039013	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikeMagnitude_CorrER_9_5	0.0014108700796898743	-1.991166379092944e-05	-0.04907399897413847	-0.021351327534591215	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikeMagnitude_CorrER_9_7	0.0009104329580035264	8.950925077770185e-07	-0.02685818167605864	-0.02450432714607148	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikeMagnitude_CorrER_9_9	0.0010370262942979158	3.4976280027725494e-05	-0.023022222625519242	-0.02618546752314458	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikeMagnitude_CorrGasdermin_0_0	0.0032297937268472854	3.798470901071812e-05	-0.06208163157116031	-0.029859860876668018	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikeMagnitude_CorrGasdermin_1_1	0.0015839397852190906	8.63961209002045e-06	-0.052916690342724254	-0.023475819579099937	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikeMagnitude_CorrGasdermin_2_0	0.002558610462379929	6.406366686689722e-07	-0.06441883993471467	-0.021647904985005774	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikeMagnitude_CorrGasdermin_2_2	0.0015599483962762672	2.2187604755171325e-05	-0.04037290519094183	-0.028398575161055265	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikeMagnitude_CorrGasdermin_3_1	0.0015579731084307546	-2.1147816971523766e-05	-0.05436758353859364	-0.020393086455770648	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikeMagnitude_CorrGasdermin_3_3	0.0009667604206196057	2.1852060754843732e-05	-0.027156059025207374	-0.02675807850528089	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikeMagnitude_CorrGasdermin_4_0	0.0014308839469443502	-5.0047948784473774e-05	-0.04473644529294238	-0.014634793244831933	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikeMagnitude_CorrGasdermin_4_2	0.0015908551912122704	-1.693057427613529e-05	-0.04747229071950739	-0.02398000705866653	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikeMagnitude_CorrGasdermin_4_4	0.0010704281242635005	2.4787326862091682e-05	-0.030258625137182336	-0.025083237497366476	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikeMagnitude_CorrGasdermin_5_1	0.0015202090384137668	-3.7350724760399414e-05	-0.052397756670859996	-0.017481912981981755	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikeMagnitude_CorrGasdermin_5_3	0.0011432775032177434	-7.637040357676881e-06	-0.034166653530378746	-0.025665079727008322	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikeMagnitude_CorrGasdermin_5_5	0.0008678654348361903	2.873695126242055e-05	-0.024423577170927115	-0.024138359336677545	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikeMagnitude_CorrGasdermin_6_0	0.0015120539365764962	-1.9987718319617482e-05	-0.05286176079886897	-0.017955408902526164	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikeMagnitude_CorrGasdermin_6_2	0.0015291582462694242	-3.2409657337443416e-05	-0.05366660274821446	-0.01704617287967649	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikeMagnitude_CorrGasdermin_6_4	0.0009908542155977473	-9.344965194931372e-06	-0.028844979709686285	-0.02524112661422671	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikeMagnitude_CorrGasdermin_6_6	0.0010828114752138296	3.718402828620039e-05	-0.026121733737582767	-0.024693980588033588	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikeMagnitude_CorrGasdermin_7_1	0.0018484761020022278	-2.2224668010622342e-05	-0.05961601912217265	-0.019896112856688353	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikeMagnitude_CorrGasdermin_7_3	0.0014492471796346829	-1.732636077797983e-05	-0.04492303149130399	-0.022910405735205766	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikeMagnitude_CorrGasdermin_7_5	0.0008618280773522446	-6.098191366938301e-06	-0.03197349905572045	-0.021192382704474613	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikeMagnitude_CorrGasdermin_7_7	0.0007173798870727666	2.834333635548134e-05	-0.021707363213441674	-0.021461262751552176	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikeMagnitude_CorrGasdermin_8_0	0.001357261500373963	-2.214602269882339e-05	-0.05122559505935047	-0.017989517668154063	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikeMagnitude_CorrGasdermin_8_2	0.0017418114167350174	-3.0409414918720502e-05	-0.060613141282971725	-0.017804300797912523	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikeMagnitude_CorrGasdermin_8_4	0.0011919442086828491	-2.4042607126840133e-05	-0.03871186089496613	-0.02152705829158537	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikeMagnitude_CorrGasdermin_8_6	0.000765062268422767	-1.8772598155729994e-06	-0.02234244007747914	-0.023142820456398063	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikeMagnitude_CorrGasdermin_8_8	0.0010676969500099665	4.297000125100894e-05	-0.02534201845217872	-0.024811334809156246	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikeMagnitude_CorrGasdermin_9_1	0.0015984827927820744	-2.3921211026420097e-05	-0.05861366525901589	-0.016385235725314792	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikeMagnitude_CorrGasdermin_9_3	0.0018490930069413603	-2.2068498897188484e-05	-0.06334922860226298	-0.017969964301094946	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikeMagnitude_CorrGasdermin_9_5	0.001117716595881224	-2.155855217103228e-05	-0.04230224701876771	-0.019743791393419256	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikeMagnitude_CorrGasdermin_9_7	0.0006623883859734336	4.995131535232371e-07	-0.022492974576050012	-0.02131199122750399	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikeMagnitude_CorrGasdermin_9_9	0.0008189982517964323	3.567835509403199e-05	-0.01818377526024556	-0.024287403179833057	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikeMagnitude_CorrMito_0_0	0.006720793137192427	0.00020066964993793537	0.09061524533751487	-0.08868754564261624	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikeMagnitude_CorrMito_1_1	0.0011004748872907033	6.766827173174849e-05	0.04056987431935964	-0.05003651942350541	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikeMagnitude_CorrMito_2_0	0.002392580820472001	9.475908632935739e-05	0.036285288109523	-0.06485065862729189	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikeMagnitude_CorrMito_2_2	0.0013240866900902093	7.589153760726901e-05	0.0866249318320648	-0.05364794768355218	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikeMagnitude_CorrMito_3_1	0.0007988331110055924	3.121470250921594e-05	0.030283491320969233	-0.04774891010585235	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikeMagnitude_CorrMito_3_3	0.0014229495077688892	7.31711413978799e-05	0.09224881950362322	-0.049095350792237646	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikeMagnitude_CorrMito_4_0	0.0005986242673793329	-1.823055343307898e-05	0.027556550373367128	-0.03895299744095028	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikeMagnitude_CorrMito_4_2	0.0007277281396936841	2.903416449837714e-05	0.07190949062170075	-0.047569190598548534	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikeMagnitude_CorrMito_4_4	0.0015389127159206595	6.769668139320637e-05	0.102892891935075	-0.04852249410885187	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikeMagnitude_CorrMito_5_1	0.0007235105638483397	1.6587122761274855e-05	0.07226655725066838	-0.04001171996768655	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikeMagnitude_CorrMito_5_3	0.0010465909809062035	4.120503721919886e-05	0.08755758370245667	-0.04775983598597599	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikeMagnitude_CorrMito_5_5	0.001882125839724802	8.124153807953932e-05	0.10983820132085247	-0.05230125041855596	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikeMagnitude_CorrMito_6_0	0.0004991231969261323	2.3708630390077606e-05	0.06338332761849685	-0.03351142015858443	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikeMagnitude_CorrMito_6_2	0.0011013637311872992	1.944979756854043e-05	0.09016216115381097	-0.041954578900976085	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikeMagnitude_CorrMito_6_4	0.001805462310733752	2.785749244421318e-05	0.1173639569242889	-0.046848584895081424	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikeMagnitude_CorrMito_6_6	0.0018090529719005932	8.457999291096416e-05	0.10459498859077329	-0.0475826212001728	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikeMagnitude_CorrMito_7_1	0.0011396852137652846	3.667771253498729e-05	0.08570223691880552	-0.02883095768413882	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikeMagnitude_CorrMito_7_3	0.0014904521264479387	3.784880032143685e-05	0.10190809996813935	-0.0407336908182698	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikeMagnitude_CorrMito_7_5	0.0017998994310719496	4.336543084407557e-05	0.1150773664020338	-0.04472157958643147	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikeMagnitude_CorrMito_7_7	0.0018435938400725993	7.207213829342914e-05	0.10833116887643471	-0.04021111859293729	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikeMagnitude_CorrMito_8_0	0.0012005916475322786	2.8339080777485067e-05	0.09255043379000968	-0.03002958063015143	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikeMagnitude_CorrMito_8_2	0.0020422047439101476	3.542000607558876e-05	0.11707950901195145	-0.038283073701688417	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikeMagnitude_CorrMito_8_4	0.0021253937666398937	3.072447537364206e-05	0.11941828134667588	-0.039424228754989285	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikeMagnitude_CorrMito_8_6	0.002306793616364766	4.396178432646534e-05	0.1294143878556454	-0.0462059170735116	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikeMagnitude_CorrMito_8_8	0.0016078093262158477	8.164141336144648e-05	0.0982125917337937	-0.04487902815322029	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikeMagnitude_CorrMito_9_1	0.0023507647370335505	3.1094118039437495e-05	0.11853637377496642	-0.028071861784867605	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikeMagnitude_CorrMito_9_3	0.0023187817928221888	3.855942685375068e-05	0.12022751610742274	-0.03193805919463061	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikeMagnitude_CorrMito_9_5	0.002388941035085246	3.630238153477343e-05	0.12296346248320954	-0.036459477315357466	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikeMagnitude_CorrMito_9_7	0.0024255795420461412	4.577831599133846e-05	0.12615023284411117	-0.038372434367682534	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikeMagnitude_CorrMito_9_9	0.0018061848641406364	7.760405269338217e-05	0.10676017484435522	-0.04445263496167244	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikeMagnitude_CorrPM_0_0	0.03732179000620384	0.00027875333151962395	-0.23213703029283791	-0.06585774157655536	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikeMagnitude_CorrPM_1_1	0.006677152566489375	6.683352768542262e-05	-0.10653568896854712	-0.0403947982900421	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikeMagnitude_CorrPM_2_0	0.016582493919621966	0.00014551024948626374	-0.16179633730773035	-0.05742858910221413	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikeMagnitude_CorrPM_2_2	0.004015627617526385	8.742738688501968e-05	-0.06658299068852208	-0.036404227152512084	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikeMagnitude_CorrPM_3_1	0.005818403727291033	1.9499908137157797e-05	-0.09676824424826115	-0.04569240953853573	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikeMagnitude_CorrPM_3_3	0.0035539107004556314	8.060797813950185e-05	-0.059120157973417437	-0.0369569020664354	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikeMagnitude_CorrPM_4_0	0.0026730033328464797	-3.622470027547653e-05	-0.05296203686382639	-0.03917819771293243	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikeMagnitude_CorrPM_4_2	0.00310086142133148	2.7412945608374373e-05	-0.0637549459700166	-0.03806430037298571	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikeMagnitude_CorrPM_4_4	0.0028012587892786156	7.642084865335979e-05	-0.05556101245561699	-0.0297854022876616	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikeMagnitude_CorrPM_5_1	0.0034321681689022387	-1.3326148050209522e-05	-0.0705287292411017	-0.03987148941684163	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikeMagnitude_CorrPM_5_3	0.003354532421852352	3.8264012155519414e-05	-0.054406969809213605	-0.04657098740520106	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikeMagnitude_CorrPM_5_5	0.002967947998457121	8.664754310646221e-05	-0.04101513386472694	-0.04033305766970951	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikeMagnitude_CorrPM_6_0	0.0025954792166789087	-8.828054423960265e-06	-0.05975954652533693	-0.03712414031786336	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikeMagnitude_CorrPM_6_2	0.0029820120028399844	-2.3228204335782757e-06	-0.06425684683007489	-0.03951683792291435	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikeMagnitude_CorrPM_6_4	0.0019142187598352178	2.259681422801699e-05	-0.03828163514297528	-0.03846996504074467	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikeMagnitude_CorrPM_6_6	0.0030098166907922552	9.375061927561179e-05	-0.05179167192080445	-0.029830882082931512	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikeMagnitude_CorrPM_7_1	0.005190367532500684	1.8007119552654413e-05	-0.09776588625826539	-0.04146057426861299	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikeMagnitude_CorrPM_7_3	0.0037010504071087746	1.8563819378092694e-05	-0.06953493353825921	-0.04330982533551859	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikeMagnitude_CorrPM_7_5	0.002463049235672088	3.7669319150244245e-05	-0.0467697543790226	-0.039974341937701635	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikeMagnitude_CorrPM_7_7	0.001997809722177668	7.055927085367667e-05	-0.047628121753076874	-0.023382038442120005	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikeMagnitude_CorrPM_8_0	0.003791293598878087	1.0155878973067869e-05	-0.08282789733680165	-0.03768543934859418	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikeMagnitude_CorrPM_8_2	0.005176031061436492	1.6958151220036573e-05	-0.08222435180666642	-0.05255705692967567	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikeMagnitude_CorrPM_8_4	0.002960018351774729	1.6152696411867542e-05	-0.06149646325860287	-0.03974124653914228	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikeMagnitude_CorrPM_8_6	0.0018826856884429644	3.687039589805977e-05	-0.03497948950287792	-0.03829854578784865	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikeMagnitude_CorrPM_8_8	0.0030935709550380386	9.415367992236916e-05	-0.05846717009300896	-0.027142931443961196	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikeMagnitude_CorrPM_9_1	0.006174152755346496	1.917676275816664e-05	-0.10109542427160575	-0.051765376058307375	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikeMagnitude_CorrPM_9_3	0.0049997977561130336	2.7772409631853646e-05	-0.09789806064983012	-0.039217177551991084	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikeMagnitude_CorrPM_9_5	0.002869727844105663	1.9274052294028004e-05	-0.0642600475635104	-0.037081674802563115	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikeMagnitude_CorrPM_9_7	0.0017984566395399249	3.630667091497458e-05	-0.046185729868449245	-0.029504411651174546	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikeMagnitude_CorrPM_9_9	0.0026021534166374982	8.329138552647924e-05	-0.045738380046084604	-0.033609521926955	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikePhase_CorrDNA_0_0	0.3967492289390355	-1.0174854688180405e-19	8.715944705397344e-17	1.9726682488184375e-17	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikePhase_CorrDNA_1_1	1.736159431475759e-05	-4.343871342980579e-06	-0.004200882699179109	-0.003035314194849808	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikePhase_CorrDNA_2_0	5.122709034610651e-05	-1.70261317603213e-05	0.009970616907396472	-0.0035366092379844156	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikePhase_CorrDNA_2_2	2.2988559567393985e-05	-1.2530231604211792e-05	-0.003922438448848158	0.005757043533658747	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikePhase_CorrDNA_3_1	2.5388752256105818e-05	-8.61058583995577e-06	0.004738610013014468	0.002905944989240807	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikePhase_CorrDNA_3_3	3.819276027994256e-05	-1.803971495661095e-05	-0.004963156250524813	0.004439112149977709	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikePhase_CorrDNA_4_0	0.00041162415781215156	2.4434185986661686e-05	0.019981824428891484	0.014127831275735867	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikePhase_CorrDNA_4_2	1.2885561375575172e-05	3.219769815422624e-06	0.009986279185680532	-0.0030302634747891456	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikePhase_CorrDNA_4_4	5.9842474001814416e-05	8.068094126402549e-06	0.020473866242918026	-0.015474761754256217	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikePhase_CorrDNA_5_1	4.499117640721639e-05	-1.7989111303873514e-05	-0.0022428950646268936	-0.0015144460928059557	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikePhase_CorrDNA_5_3	8.499226607727728e-06	-8.259823686745295e-07	0.0003373349788023429	-0.004212824749244363	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikePhase_CorrDNA_5_5	7.864275358848705e-05	-1.4405832055620614e-05	0.012520886193735755	0.001522061688779823	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikePhase_CorrDNA_6_0	0.0005374160022308949	-5.727574539989767e-06	-0.03442811827566808	-0.011439390917066219	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikePhase_CorrDNA_6_2	7.490272860155578e-05	-7.485180802629269e-06	-0.023427583609468977	0.006278934657320139	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikePhase_CorrDNA_6_4	5.530821696186905e-07	1.0809206488878805e-06	0.00034878535590691885	-0.0011527517693912127	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikePhase_CorrDNA_6_6	1.5138032625983122e-05	2.7902885032525565e-06	-0.004148401903219282	-0.0029623777727935644	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikePhase_CorrDNA_7_1	1.176272075742446e-06	-1.7530537816886146e-06	-0.0004599954897605669	0.0016170309146969672	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikePhase_CorrDNA_7_3	1.089324525604951e-05	-3.662047368384883e-06	-0.002186132861090989	0.00558421257357926	Disulfiram	0.1_1.0_2.5
Cells_RadialDistribution_ZernikePhase_CorrDNA_7_5	7.490048938407767e-06	7.70043839299964e-06	-0.00020850646702264057	-0.0006559629359232848	Disulfiram	0.1_1.0_2.5
