features,p.adj.value,group,Distinct
Cytoplasm_RadialDistribution_ZernikePhase_CorrDNA_6_4,0.0019,healthy_pyroptosis,False
Nuclei_AreaShape_Zernike_7_5,0.0394,apoptosis_pyroptosis,False
Nuclei_AreaShape_Zernike_7_5,0.0116,healthy_pyroptosis,False
Cytoplasm_AreaShape_Zernike_3_1,0.0296,apoptosis_healthy,False
Cytoplasm_AreaShape_Zernike_3_1,0.0068,apoptosis_pyroptosis,False
Cytoplasm_AreaShape_Zernike_3_1,0.0152,healthy_pyroptosis,False
Nuclei_AreaShape_Zernike_9_7,0.0184,apoptosis_pyroptosis,False
Nuclei_AreaShape_Zernike_9_7,0.0312,healthy_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikeMagnitude_CorrDNA_6_2,0.0009,apoptosis_healthy,False
Cytoplasm_RadialDistribution_ZernikeMagnitude_CorrDNA_6_2,0.0019,apoptosis_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikeMagnitude_CorrDNA_6_2,0.0106,healthy_pyroptosis,False
Nuclei_RadialDistribution_ZernikeMagnitude_CorrER_8_0,0.0407,apoptosis_healthy,False
Nuclei_RadialDistribution_ZernikeMagnitude_CorrER_8_0,0.0441,healthy_pyroptosis,False
Cells_RadialDistribution_ZernikePhase_CorrDNA_5_1,0.0197,apoptosis_healthy,False
Cells_RadialDistribution_ZernikePhase_CorrDNA_5_1,0.0126,apoptosis_pyroptosis,False
Cells_RadialDistribution_ZernikePhase_CorrDNA_5_1,0.0008,healthy_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikeMagnitude_CorrPM_8_2,0.0185,apoptosis_healthy,False
Cytoplasm_RadialDistribution_ZernikeMagnitude_CorrPM_8_2,0.0134,apoptosis_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikeMagnitude_CorrPM_8_2,0.0398,healthy_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrMito_4_2,0.0219,apoptosis_healthy,False
Nuclei_RadialDistribution_ZernikePhase_CorrMito_4_2,0.0277,apoptosis_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrMito_4_2,0.0137,healthy_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrER_5_3,0.0146,apoptosis_healthy,False
Nuclei_RadialDistribution_ZernikePhase_CorrER_5_3,0.0145,apoptosis_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrER_5_3,0.0079,healthy_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrMito_8_4,0.0142,apoptosis_healthy,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrMito_8_4,0.0072,apoptosis_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrMito_8_4,0.0009,healthy_pyroptosis,False
Cytoplasm_Texture_Correlation_CorrPM_3_01_256,0.0287,apoptosis_healthy,False
Cytoplasm_Texture_Correlation_CorrPM_3_01_256,0.0289,apoptosis_pyroptosis,False
Cytoplasm_AreaShape_Zernike_4_0,0.0247,apoptosis_healthy,False
Cytoplasm_AreaShape_Zernike_4_0,0.0488,apoptosis_pyroptosis,False
Cytoplasm_AreaShape_Zernike_4_0,0.0165,healthy_pyroptosis,False
Nuclei_RadialDistribution_ZernikeMagnitude_CorrPM_9_9,0.0417,apoptosis_healthy,False
Nuclei_RadialDistribution_ZernikeMagnitude_CorrPM_9_9,0.006,apoptosis_pyroptosis,False
Nuclei_RadialDistribution_ZernikeMagnitude_CorrPM_9_9,0.0437,healthy_pyroptosis,False
Cells_RadialDistribution_ZernikePhase_CorrGasdermin_3_1,0.0258,apoptosis_healthy,False
Cells_RadialDistribution_ZernikePhase_CorrGasdermin_3_1,0.0265,apoptosis_pyroptosis,False
Cells_RadialDistribution_ZernikePhase_CorrGasdermin_3_1,0.0086,healthy_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrPM_4_2,0.0206,apoptosis_healthy,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrPM_4_2,0.0167,apoptosis_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrPM_4_2,0.004,healthy_pyroptosis,False
Nuclei_RadialDistribution_ZernikeMagnitude_CorrPM_7_5,0.0034,apoptosis_healthy,False
Nuclei_RadialDistribution_ZernikeMagnitude_CorrPM_7_5,0.0276,apoptosis_pyroptosis,False
Nuclei_RadialDistribution_ZernikeMagnitude_CorrPM_7_5,0.032,healthy_pyroptosis,False
Cells_RadialDistribution_ZernikePhase_CorrER_3_3,0.0268,apoptosis_healthy,False
Cells_RadialDistribution_ZernikePhase_CorrER_3_3,0.0279,apoptosis_pyroptosis,False
Cells_RadialDistribution_ZernikePhase_CorrER_3_3,0.0091,healthy_pyroptosis,False
Cytoplasm_Texture_Correlation_CorrPM_3_00_256,0.0167,apoptosis_healthy,False
Cytoplasm_Texture_Correlation_CorrPM_3_00_256,0.0341,apoptosis_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikeMagnitude_CorrDNA_4_0,0.0202,apoptosis_healthy,False
Cytoplasm_RadialDistribution_ZernikeMagnitude_CorrDNA_4_0,0.0269,apoptosis_pyroptosis,False
Nuclei_RadialDistribution_ZernikeMagnitude_CorrPM_3_3,0.0181,apoptosis_healthy,False
Nuclei_RadialDistribution_ZernikeMagnitude_CorrPM_3_3,0.0055,apoptosis_pyroptosis,False
Nuclei_RadialDistribution_ZernikeMagnitude_CorrPM_3_3,0.0315,healthy_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrGasdermin_4_2,0.0187,apoptosis_healthy,False
Nuclei_RadialDistribution_ZernikePhase_CorrGasdermin_4_2,0.0167,apoptosis_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrGasdermin_4_2,0.0059,healthy_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrPM_7_1,0.0234,apoptosis_healthy,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrPM_7_1,0.0232,apoptosis_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrPM_7_1,0.0077,healthy_pyroptosis,False
Cells_RadialDistribution_ZernikePhase_CorrDNA_4_4,0.0137,apoptosis_healthy,False
Cells_RadialDistribution_ZernikePhase_CorrDNA_4_4,0.0216,apoptosis_pyroptosis,False
Cells_RadialDistribution_ZernikePhase_CorrDNA_4_4,0.0159,healthy_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrDNA_4_4,0.0356,apoptosis_healthy,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrDNA_4_4,0.0311,healthy_pyroptosis,False
Nuclei_RadialDistribution_ZernikeMagnitude_CorrPM_9_3,0.0134,apoptosis_healthy,False
Nuclei_RadialDistribution_ZernikeMagnitude_CorrPM_9_3,0.0351,apoptosis_pyroptosis,False
Nuclei_RadialDistribution_ZernikeMagnitude_CorrPM_9_3,0.0295,healthy_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrER_4_4,0.0053,apoptosis_healthy,False
Nuclei_RadialDistribution_ZernikePhase_CorrER_4_4,0.02,apoptosis_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrER_4_4,0.0226,healthy_pyroptosis,False
Cytoplasm_AreaShape_Zernike_8_2,0.0476,apoptosis_healthy,False
Cytoplasm_AreaShape_Zernike_8_2,0.0072,apoptosis_pyroptosis,False
Cytoplasm_AreaShape_Zernike_8_2,0.0325,healthy_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrPM_7_1,0.0131,apoptosis_healthy,False
Nuclei_RadialDistribution_ZernikePhase_CorrPM_7_1,0.0138,apoptosis_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrPM_7_1,0.0086,healthy_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrMito_6_6,0.0208,apoptosis_healthy,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrMito_6_6,0.0178,apoptosis_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrMito_6_6,0.0049,healthy_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrPM_8_2,0.0244,apoptosis_healthy,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrPM_8_2,0.0256,apoptosis_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrPM_8_2,0.0091,healthy_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrDNA_8_4,0.0176,apoptosis_healthy,False
Nuclei_RadialDistribution_ZernikePhase_CorrDNA_8_4,0.0146,apoptosis_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrDNA_8_4,0.005,healthy_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrMito_8_6,0.0214,apoptosis_healthy,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrMito_8_6,0.0208,apoptosis_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrMito_8_6,0.0073,healthy_pyroptosis,False
Cells_AreaShape_Zernike_9_5,0.025,apoptosis_healthy,False
Cells_AreaShape_Zernike_9_5,0.0234,apoptosis_pyroptosis,False
Cells_AreaShape_Zernike_9_5,0.0063,healthy_pyroptosis,False
Cells_RadialDistribution_ZernikePhase_CorrGasdermin_6_6,0.0191,apoptosis_healthy,False
Cells_RadialDistribution_ZernikePhase_CorrGasdermin_6_6,0.0187,apoptosis_pyroptosis,False
Cells_RadialDistribution_ZernikePhase_CorrGasdermin_6_6,0.0075,healthy_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrDNA_8_8,0.0231,apoptosis_healthy,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrDNA_8_8,0.0194,apoptosis_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrDNA_8_8,0.0043,healthy_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrPM_8_8,0.0182,apoptosis_healthy,False
Nuclei_RadialDistribution_ZernikePhase_CorrPM_8_8,0.0141,apoptosis_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrPM_8_8,0.0038,healthy_pyroptosis,False
Cells_AreaShape_Zernike_9_7,0.0379,apoptosis_healthy,False
Cells_AreaShape_Zernike_9_7,0.0305,apoptosis_pyroptosis,False
Cells_AreaShape_Zernike_9_7,0.0006,healthy_pyroptosis,False
Nuclei_RadialDistribution_ZernikeMagnitude_CorrPM_7_3,0.008,apoptosis_healthy,False
Nuclei_RadialDistribution_ZernikeMagnitude_CorrPM_7_3,0.0317,apoptosis_pyroptosis,False
Nuclei_RadialDistribution_ZernikeMagnitude_CorrPM_7_3,0.0476,healthy_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrDNA_5_5,0.0152,apoptosis_healthy,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrDNA_5_5,0.0148,apoptosis_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrDNA_5_5,0.0075,healthy_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrMito_9_3,0.017,apoptosis_healthy,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrMito_9_3,0.017,apoptosis_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrMito_9_3,0.008,healthy_pyroptosis,False
Cells_AreaShape_Zernike_7_1,0.0222,apoptosis_healthy,False
Cells_AreaShape_Zernike_7_1,0.0342,apoptosis_pyroptosis,False
Cells_AreaShape_Zernike_7_1,0.0199,healthy_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrGasdermin_9_3,0.0242,apoptosis_healthy,False
Nuclei_RadialDistribution_ZernikePhase_CorrGasdermin_9_3,0.0229,apoptosis_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrGasdermin_9_3,0.0066,healthy_pyroptosis,False
Cytoplasm_RadialDistribution_FracAtD_CorrDNA_4of4,0.0098,apoptosis_pyroptosis,False
Cytoplasm_RadialDistribution_FracAtD_CorrDNA_4of4,0.0331,healthy_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrDNA_9_5,0.0132,apoptosis_healthy,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrDNA_9_5,0.0137,apoptosis_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrDNA_9_5,0.0084,healthy_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikeMagnitude_CorrPM_4_0,0.0421,apoptosis_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikeMagnitude_CorrPM_4_0,0.0236,healthy_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrGasdermin_9_1,0.0282,apoptosis_healthy,False
Nuclei_RadialDistribution_ZernikePhase_CorrGasdermin_9_1,0.0264,apoptosis_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrGasdermin_9_1,0.0062,healthy_pyroptosis,False
Cells_RadialDistribution_ZernikePhase_CorrGasdermin_9_3,0.0236,apoptosis_healthy,False
Cells_RadialDistribution_ZernikePhase_CorrGasdermin_9_3,0.0244,apoptosis_pyroptosis,False
Cells_RadialDistribution_ZernikePhase_CorrGasdermin_9_3,0.0087,healthy_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrPM_6_2,0.019,apoptosis_healthy,False
Nuclei_RadialDistribution_ZernikePhase_CorrPM_6_2,0.0225,apoptosis_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrPM_6_2,0.0114,healthy_pyroptosis,False
Cytoplasm_AreaShape_Zernike_5_5,0.0221,apoptosis_healthy,False
Cytoplasm_AreaShape_Zernike_5_5,0.0324,apoptosis_pyroptosis,False
Cytoplasm_AreaShape_Zernike_5_5,0.0182,healthy_pyroptosis,False
Cells_RadialDistribution_ZernikePhase_CorrDNA_1_1,0.0352,apoptosis_healthy,False
Cells_RadialDistribution_ZernikePhase_CorrDNA_1_1,0.0395,apoptosis_pyroptosis,False
Cells_RadialDistribution_ZernikePhase_CorrDNA_1_1,0.0122,healthy_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrPM_3_3,0.031,apoptosis_healthy,False
Nuclei_RadialDistribution_ZernikePhase_CorrPM_3_3,0.0346,apoptosis_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrPM_3_3,0.0116,healthy_pyroptosis,False
Nuclei_AreaShape_Zernike_1_1,0.0403,apoptosis_healthy,False
Nuclei_AreaShape_Zernike_1_1,0.0411,healthy_pyroptosis,False
Nuclei_RadialDistribution_ZernikeMagnitude_CorrER_9_3,0.0453,apoptosis_healthy,False
Nuclei_RadialDistribution_ZernikeMagnitude_CorrER_9_3,0.0459,healthy_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrMito_5_5,0.0152,apoptosis_healthy,False
Nuclei_RadialDistribution_ZernikePhase_CorrMito_5_5,0.0169,apoptosis_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrMito_5_5,0.0096,healthy_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikeMagnitude_CorrDNA_7_3,0.042,apoptosis_healthy,False
Cytoplasm_RadialDistribution_ZernikeMagnitude_CorrDNA_7_3,0.031,healthy_pyroptosis,False
Cells_RadialDistribution_ZernikePhase_CorrGasdermin_9_1,0.0227,apoptosis_healthy,False
Cells_RadialDistribution_ZernikePhase_CorrGasdermin_9_1,0.0233,apoptosis_pyroptosis,False
Cells_RadialDistribution_ZernikePhase_CorrGasdermin_9_1,0.0085,healthy_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikeMagnitude_CorrER_6_0,0.0228,apoptosis_healthy,False
Cytoplasm_RadialDistribution_ZernikeMagnitude_CorrER_6_0,0.0265,apoptosis_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikeMagnitude_CorrER_6_0,0.0113,healthy_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrER_9_7,0.0247,apoptosis_healthy,False
Nuclei_RadialDistribution_ZernikePhase_CorrER_9_7,0.0302,apoptosis_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrER_9_7,0.0134,healthy_pyroptosis,False
Cells_RadialDistribution_ZernikePhase_CorrDNA_8_8,0.0216,apoptosis_healthy,False
Cells_RadialDistribution_ZernikePhase_CorrDNA_8_8,0.0189,apoptosis_pyroptosis,False
Cells_RadialDistribution_ZernikePhase_CorrDNA_8_8,0.0053,healthy_pyroptosis,False
Cells_RadialDistribution_ZernikePhase_CorrPM_9_5,0.0138,apoptosis_healthy,False
Cells_RadialDistribution_ZernikePhase_CorrPM_9_5,0.0157,apoptosis_pyroptosis,False
Cells_RadialDistribution_ZernikePhase_CorrPM_9_5,0.0099,healthy_pyroptosis,False
Cells_RadialDistribution_ZernikePhase_CorrDNA_7_1,0.0225,apoptosis_healthy,False
Cells_RadialDistribution_ZernikePhase_CorrDNA_7_1,0.0159,apoptosis_pyroptosis,False
Cells_RadialDistribution_ZernikePhase_CorrDNA_7_1,0.0013,healthy_pyroptosis,False
Nuclei_AreaShape_Zernike_9_3,0.0408,apoptosis_pyroptosis,False
Nuclei_AreaShape_Zernike_9_3,0.0037,healthy_pyroptosis,False
Cells_RadialDistribution_ZernikePhase_CorrER_9_9,0.0206,apoptosis_healthy,False
Cells_RadialDistribution_ZernikePhase_CorrER_9_9,0.0219,apoptosis_pyroptosis,False
Cells_RadialDistribution_ZernikePhase_CorrER_9_9,0.0092,healthy_pyroptosis,False
Nuclei_RadialDistribution_ZernikeMagnitude_CorrPM_8_4,0.0056,apoptosis_healthy,False
Nuclei_RadialDistribution_ZernikeMagnitude_CorrPM_8_4,0.0175,apoptosis_pyroptosis,False
Nuclei_RadialDistribution_ZernikeMagnitude_CorrPM_8_4,0.031,healthy_pyroptosis,False
Cytoplasm_RadialDistribution_FracAtD_CorrDNA_3of4,0.0143,apoptosis_healthy,False
Cytoplasm_RadialDistribution_FracAtD_CorrDNA_3of4,0.0267,apoptosis_pyroptosis,False
Cytoplasm_RadialDistribution_FracAtD_CorrDNA_3of4,0.049,healthy_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrMito_6_2,0.0228,apoptosis_healthy,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrMito_6_2,0.025,apoptosis_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrMito_6_2,0.0101,healthy_pyroptosis,False
Cells_RadialDistribution_ZernikePhase_CorrDNA_9_1,0.0208,apoptosis_healthy,False
Cells_RadialDistribution_ZernikePhase_CorrDNA_9_1,0.0207,apoptosis_pyroptosis,False
Cells_RadialDistribution_ZernikePhase_CorrDNA_9_1,0.0078,healthy_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikeMagnitude_CorrPM_7_5,0.0275,apoptosis_healthy,False
Cytoplasm_RadialDistribution_ZernikeMagnitude_CorrPM_7_5,0.0272,apoptosis_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrPM_9_9,0.0201,apoptosis_healthy,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrPM_9_9,0.0183,apoptosis_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrPM_9_9,0.0061,healthy_pyroptosis,False
Nuclei_RadialDistribution_ZernikeMagnitude_CorrER_8_4,0.0263,apoptosis_healthy,False
Nuclei_RadialDistribution_ZernikeMagnitude_CorrER_8_4,0.0474,healthy_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikeMagnitude_CorrDNA_8_4,0.0391,apoptosis_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikeMagnitude_CorrDNA_8_4,0.0054,healthy_pyroptosis,False
Cells_RadialDistribution_ZernikePhase_CorrPM_8_8,0.0218,apoptosis_healthy,False
Cells_RadialDistribution_ZernikePhase_CorrPM_8_8,0.0179,apoptosis_pyroptosis,False
Cells_RadialDistribution_ZernikePhase_CorrPM_8_8,0.004,healthy_pyroptosis,False
Cells_RadialDistribution_ZernikeMagnitude_CorrPM_2_0,0.0385,apoptosis_healthy,False
Cells_RadialDistribution_ZernikeMagnitude_CorrPM_2_0,0.0331,apoptosis_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrDNA_7_3,0.0158,apoptosis_healthy,False
Nuclei_RadialDistribution_ZernikePhase_CorrDNA_7_3,0.0152,apoptosis_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrDNA_7_3,0.0074,healthy_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrDNA_5_3,0.0181,apoptosis_healthy,False
Nuclei_RadialDistribution_ZernikePhase_CorrDNA_5_3,0.0233,apoptosis_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrDNA_5_3,0.0132,healthy_pyroptosis,False
Cells_AreaShape_Zernike_5_5,0.0356,apoptosis_healthy,False
Cells_AreaShape_Zernike_5_5,0.0305,apoptosis_pyroptosis,False
Cells_AreaShape_Zernike_5_5,0.0028,healthy_pyroptosis,False
Cells_AreaShape_Zernike_3_3,0.0434,apoptosis_healthy,False
Cells_AreaShape_Zernike_3_3,0.0387,apoptosis_pyroptosis,False
Cells_AreaShape_Zernike_3_3,0.0032,healthy_pyroptosis,False
Cells_RadialDistribution_ZernikePhase_CorrMito_5_3,0.0179,apoptosis_healthy,False
Cells_RadialDistribution_ZernikePhase_CorrMito_5_3,0.0191,apoptosis_pyroptosis,False
Cells_RadialDistribution_ZernikePhase_CorrMito_5_3,0.0091,healthy_pyroptosis,False
Cells_Intensity_MADIntensity_CorrPM,0.0344,apoptosis_pyroptosis,False
Cells_Intensity_MADIntensity_CorrPM,0.0412,healthy_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrGasdermin_4_4,0.0308,apoptosis_healthy,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrGasdermin_4_4,0.0309,healthy_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrGasdermin_8_6,0.0211,apoptosis_healthy,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrGasdermin_8_6,0.0212,apoptosis_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrGasdermin_8_6,0.0081,healthy_pyroptosis,False
Cytoplasm_RadialDistribution_MeanFrac_CorrER_4of4,0.0068,apoptosis_healthy,False
Cytoplasm_RadialDistribution_MeanFrac_CorrER_4of4,0.0078,apoptosis_pyroptosis,False
Cytoplasm_RadialDistribution_MeanFrac_CorrER_4of4,0.0067,healthy_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrMito_4_4,0.0084,apoptosis_healthy,False
Nuclei_RadialDistribution_ZernikePhase_CorrMito_4_4,0.0218,apoptosis_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrMito_4_4,0.0214,healthy_pyroptosis,False
Cells_RadialDistribution_ZernikeMagnitude_CorrPM_1_1,0.0306,apoptosis_healthy,False
Cells_RadialDistribution_ZernikeMagnitude_CorrPM_1_1,0.0081,apoptosis_pyroptosis,False
Cells_RadialDistribution_ZernikeMagnitude_CorrPM_1_1,0.0466,healthy_pyroptosis,False
Cells_RadialDistribution_ZernikePhase_CorrER_1_1,0.0199,apoptosis_healthy,False
Cells_RadialDistribution_ZernikePhase_CorrER_1_1,0.0243,apoptosis_pyroptosis,False
Cells_RadialDistribution_ZernikePhase_CorrER_1_1,0.0123,healthy_pyroptosis,False
Cells_RadialDistribution_ZernikePhase_CorrPM_3_3,0.0329,apoptosis_healthy,False
Cells_RadialDistribution_ZernikePhase_CorrPM_3_3,0.0358,apoptosis_pyroptosis,False
Cells_RadialDistribution_ZernikePhase_CorrPM_3_3,0.0109,healthy_pyroptosis,False
Cells_RadialDistribution_ZernikePhase_CorrGasdermin_4_2,0.023,apoptosis_healthy,False
Cells_RadialDistribution_ZernikePhase_CorrGasdermin_4_2,0.0237,apoptosis_pyroptosis,False
Cells_RadialDistribution_ZernikePhase_CorrGasdermin_4_2,0.0086,healthy_pyroptosis,False
Cells_RadialDistribution_ZernikePhase_CorrER_6_4,0.0277,apoptosis_healthy,False
Cells_RadialDistribution_ZernikePhase_CorrER_6_4,0.0206,apoptosis_pyroptosis,False
Cells_RadialDistribution_ZernikePhase_CorrER_6_4,0.0008,healthy_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikeMagnitude_CorrER_6_2,0.0008,apoptosis_healthy,False
Cytoplasm_RadialDistribution_ZernikeMagnitude_CorrER_6_2,0.0324,apoptosis_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikeMagnitude_CorrER_6_2,0.0406,healthy_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrPM_4_2,0.0208,apoptosis_healthy,False
Nuclei_RadialDistribution_ZernikePhase_CorrPM_4_2,0.0199,apoptosis_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrPM_4_2,0.0071,healthy_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrPM_7_7,0.0197,apoptosis_healthy,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrPM_7_7,0.0208,apoptosis_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrPM_7_7,0.009,healthy_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrGasdermin_9_1,0.0116,apoptosis_healthy,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrGasdermin_9_1,0.0081,apoptosis_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrGasdermin_9_1,0.0045,healthy_pyroptosis,False
Cytoplasm_AreaShape_Zernike_9_7,0.0432,apoptosis_healthy,False
Cytoplasm_AreaShape_Zernike_9_7,0.0147,apoptosis_pyroptosis,False
Cytoplasm_AreaShape_Zernike_9_7,0.0205,healthy_pyroptosis,False
Cytoplasm_AreaShape_Zernike_8_4,0.0171,apoptosis_healthy,False
Cytoplasm_AreaShape_Zernike_8_4,0.041,apoptosis_pyroptosis,False
Cytoplasm_AreaShape_Orientation,0.0037,apoptosis_healthy,False
Cytoplasm_AreaShape_Orientation,0.0053,apoptosis_pyroptosis,False
Cytoplasm_AreaShape_Orientation,0.0095,healthy_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrGasdermin_7_1,0.0085,apoptosis_healthy,False
Nuclei_RadialDistribution_ZernikePhase_CorrGasdermin_7_1,0.0085,apoptosis_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrGasdermin_7_1,0.008,healthy_pyroptosis,False
Nuclei_Location_CenterMassIntensity_Y_CorrPM,0.012,apoptosis_healthy,False
Nuclei_Location_CenterMassIntensity_Y_CorrPM,0.0069,apoptosis_pyroptosis,False
Nuclei_Location_CenterMassIntensity_Y_CorrPM,0.0029,healthy_pyroptosis,False
Cells_AreaShape_Orientation,0.0093,apoptosis_healthy,False
Cells_AreaShape_Orientation,0.011,apoptosis_pyroptosis,False
Cells_AreaShape_Orientation,0.0097,healthy_pyroptosis,False
Cells_AreaShape_Zernike_8_2,0.0292,apoptosis_healthy,False
Cells_AreaShape_Zernike_8_2,0.0412,apoptosis_pyroptosis,False
Cells_AreaShape_Zernike_8_2,0.02,healthy_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikeMagnitude_CorrPM_7_3,0.041,apoptosis_healthy,False
Cytoplasm_RadialDistribution_ZernikeMagnitude_CorrPM_7_3,0.0057,apoptosis_pyroptosis,False
Cells_AreaShape_Zernike_5_1,0.0393,apoptosis_healthy,False
Cells_AreaShape_Zernike_5_1,0.0436,healthy_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrPM_7_3,0.0181,apoptosis_healthy,False
Nuclei_RadialDistribution_ZernikePhase_CorrPM_7_3,0.0171,apoptosis_pyroptosis,False
