oneb_Treatment_Dose_Inhibitor_Dose,Cytokine,Cytokine_Value
LPS_Nigericin_100.000_ug_per_ml_10.000_uM_DMSO_0.025_%,TNF RII [NSU],0.5365912332947101
LPS_Nigericin_100.000_ug_per_ml_10.000_uM_DMSO_0.025_%,TNF RII [NSU],0.3405782101187852
LPS_Nigericin_100.000_ug_per_ml_3.000_uM_DMSO_0.025_%,TNF RII [NSU],0.48434347731498756
LPS_Nigericin_100.000_ug_per_ml_3.000_uM_DMSO_0.025_%,TNF RII [NSU],0.49044865584840247
LPS_Nigericin_100.000_ug_per_ml_3.000_uM_DMSO_0.025_%,TNF RII [NSU],0.6814596622412796
LPS_Nigericin_100.000_ug_per_ml_3.000_uM_DMSO_0.025_%,TNF RII [NSU],0.32615432696042035
LPS_100.000_ug_per_ml_DMSO_0.025_%,TNF RII [NSU],0.2994783802173989
LPS_100.000_ug_per_ml_DMSO_0.025_%,TNF RII [NSU],0.6895889000489421
LPS_100.000_ug_per_ml_DMSO_0.025_%,TNF RII [NSU],0.35752621702772597
LPS_100.000_ug_per_ml_DMSO_0.025_%,TNF RII [NSU],0.5945716929217776
H2O2_100.000_uM_DMSO_0.025_%,TNF RII [NSU],0.4342462704368449
H2O2_100.000_uM_Disulfiram_1.000_uM,TNF RII [NSU],0.6702889581915569
H2O2_100.000_uM_Z-VAD-FMK_100.000_uM,TNF RII [NSU],0.7736476400770453
H2O2_100.000_uM_DMSO_0.025_%,TNF RII [NSU],0.16211082009661237
H2O2_100.000_uM_Disulfiram_1.000_uM,TNF RII [NSU],0.6978518399506035
H2O2_100.000_uM_Z-VAD-FMK_100.000_uM,TNF RII [NSU],0.04410560264726693
H2O2_100.000_uM_DMSO_0.025_%,TNF RII [NSU],0.21214757496302822
H2O2_100.000_uM_Disulfiram_1.000_uM,TNF RII [NSU],0.40569367111903953
H2O2_100.000_uM_Z-VAD-FMK_100.000_uM,TNF RII [NSU],0.5002977392662569
H2O2_100.000_uM_DMSO_0.025_%,TNF RII [NSU],0.8263092490425179
H2O2_100.000_uM_Disulfiram_1.000_uM,TNF RII [NSU],0.9771612641373725
H2O2_100.000_uM_Z-VAD-FMK_100.000_uM,TNF RII [NSU],0.7026766506771089
Disulfiram_2.500_uM_DMSO_0.025_%,TNF RII [NSU],0.4940723098697451
Disulfiram_2.500_uM_DMSO_0.025_%,TNF RII [NSU],0.40927412302734195
Disulfiram_2.500_uM_DMSO_0.025_%,TNF RII [NSU],0.6596363931208254
Disulfiram_2.500_uM_DMSO_0.025_%,TNF RII [NSU],0.4066690552137307
Topotecan_20.000_nM_DMSO_0.025_%,TNF RII [NSU],0.6824998779866654
Topotecan_20.000_nM_DMSO_0.025_%,TNF RII [NSU],0.5241623448248026
Topotecan_20.000_nM_DMSO_0.025_%,TNF RII [NSU],0.5282411772427292
Topotecan_20.000_nM_DMSO_0.025_%,TNF RII [NSU],0.3008484914915795
Topotecan_5.000_nM_DMSO_0.025_%,TNF RII [NSU],0.816818494274044
Topotecan_5.000_nM_DMSO_0.025_%,TNF RII [NSU],0.06342791912848128
Topotecan_5.000_nM_DMSO_0.025_%,TNF RII [NSU],0.0985137772442195
Topotecan_5.000_nM_DMSO_0.025_%,TNF RII [NSU],0.7727590870360583
media_ctr_0.0_0_Media_ctr_0.0_0,TNF RII [NSU],0.781328736188272
media_ctr_0.0_0_Media_ctr_0.0_0,TNF RII [NSU],0.11203595571168695
media_ctr_0.0_0_Media_ctr_0.0_0,TNF RII [NSU],0.0
media_ctr_0.0_0_Media_ctr_0.0_0,TNF RII [NSU],0.8808740870781946
DMSO_0.100_%_DMSO_1.000_%,TNF RIII (Lymphotoxin Beta R) [NSU],0.504167504967048
DMSO_0.100_%_Z-VAD-FMK_100.000_uM,TNF RIII (Lymphotoxin Beta R) [NSU],0.5375192169388413
DMSO_0.100_%_Z-VAD-FMK_30.000_uM,TNF RIII (Lymphotoxin Beta R) [NSU],0.49888923095262405
DMSO_0.100_%_Z-VAD-FMK_100.000_uM,TNF RIII (Lymphotoxin Beta R) [NSU],0.3875302099412549
DMSO_0.100_%_Z-VAD-FMK_30.000_uM,TNF RIII (Lymphotoxin Beta R) [NSU],0.5193032632469081
DMSO_0.100_%_DMSO_1.000_%,TNF RIII (Lymphotoxin Beta R) [NSU],0.41536616662174064
DMSO_0.100_%_DMSO_1.000_%,TNF RIII (Lymphotoxin Beta R) [NSU],0.4958143601972209
DMSO_0.100_%_Z-VAD-FMK_100.000_uM,TNF RIII (Lymphotoxin Beta R) [NSU],0.7157453712075872
DMSO_0.100_%_Z-VAD-FMK_30.000_uM,TNF RIII (Lymphotoxin Beta R) [NSU],0.7692702897511404
DMSO_0.100_%_Z-VAD-FMK_100.000_uM,TNF RIII (Lymphotoxin Beta R) [NSU],0.5228911926837164
DMSO_0.100_%_Z-VAD-FMK_30.000_uM,TNF RIII (Lymphotoxin Beta R) [NSU],0.6405231074729224
DMSO_0.100_%_DMSO_1.000_%,TNF RIII (Lymphotoxin Beta R) [NSU],0.6146032149294296
DMSO_0.100_%_DMSO_0.025_%,TNF RIII (Lymphotoxin Beta R) [NSU],0.4122070561750908
DMSO_0.100_%_DMSO_0.025_%,TNF RIII (Lymphotoxin Beta R) [NSU],0.6362126356781566
DMSO_0.100_%_DMSO_0.025_%,TNF RIII (Lymphotoxin Beta R) [NSU],0.40152488022424093
DMSO_0.100_%_DMSO_0.025_%,TNF RIII (Lymphotoxin Beta R) [NSU],0.5600569838124758
DMSO_0.100_%_DMSO_0.025_%,TNF RIII (Lymphotoxin Beta R) [NSU],0.42311088490605775
DMSO_0.100_%_DMSO_0.025_%,TNF RIII (Lymphotoxin Beta R) [NSU],0.8762067914906966
DMSO_0.100_%_DMSO_0.025_%,TNF RIII (Lymphotoxin Beta R) [NSU],0.6167450882389934
DMSO_0.100_%_DMSO_0.025_%,TNF RIII (Lymphotoxin Beta R) [NSU],0.5313207468589295
media_ctr_0.0_0_Media_ctr_0.0_0,TNF RIII (Lymphotoxin Beta R) [NSU],0.9999999999999999
media_ctr_0.0_0_Media_ctr_0.0_0,TNF RIII (Lymphotoxin Beta R) [NSU],0.5090451630060483
LPS_0.010_ug_per_ml_DMSO_0.025_%,TNF RIII (Lymphotoxin Beta R) [NSU],0.8692312022494092
LPS_0.010_ug_per_ml_DMSO_0.025_%,TNF RIII (Lymphotoxin Beta R) [NSU],0.9735191853981282
LPS_0.010_ug_per_ml_DMSO_0.025_%,TNF RIII (Lymphotoxin Beta R) [NSU],0.4478377584586005
LPS_0.010_ug_per_ml_DMSO_0.025_%,TNF RIII (Lymphotoxin Beta R) [NSU],0.4244247795426074
LPS_0.100_ug_per_ml_DMSO_0.025_%,TNF RIII (Lymphotoxin Beta R) [NSU],0.6897788932578791
LPS_0.100_ug_per_ml_DMSO_0.025_%,TNF RIII (Lymphotoxin Beta R) [NSU],0.5077438299654503
Flagellin_0.100_ug_per_ml_DMSO_0.025_%,TNF RIII (Lymphotoxin Beta R) [NSU],0.19031414170966043
Flagellin_0.100_ug_per_ml_DMSO_0.025_%,TNF RIII (Lymphotoxin Beta R) [NSU],0.7623177263146215
LPS_0.100_ug_per_ml_DMSO_0.025_%,TNF RIII (Lymphotoxin Beta R) [NSU],0.45601083340425014
LPS_0.100_ug_per_ml_DMSO_0.025_%,TNF RIII (Lymphotoxin Beta R) [NSU],0.7702025167015301
Flagellin_0.100_ug_per_ml_DMSO_0.025_%,TNF RIII (Lymphotoxin Beta R) [NSU],0.5706411180019383
Flagellin_0.100_ug_per_ml_DMSO_0.025_%,TNF RIII (Lymphotoxin Beta R) [NSU],0.0
Disulfiram_0.100_uM_DMSO_0.025_%,TNF RIII (Lymphotoxin Beta R) [NSU],0.3854699617070682
Disulfiram_0.100_uM_DMSO_0.025_%,TNF RIII (Lymphotoxin Beta R) [NSU],0.7025597741576887
Disulfiram_0.100_uM_DMSO_0.025_%,TNF RIII (Lymphotoxin Beta R) [NSU],0.4629722109854903
Disulfiram_0.100_uM_DMSO_0.025_%,TNF RIII (Lymphotoxin Beta R) [NSU],0.307134659701611
LPS_Nigericin_1.000_ug_per_ml_1.000_uM_DMSO_0.025_%,TNF RIII (Lymphotoxin Beta R) [NSU],0.37583892214250075
LPS_Nigericin_1.000_ug_per_ml_1.000_uM_DMSO_0.025_%,TNF RIII (Lymphotoxin Beta R) [NSU],0.6289706970278772
LPS_Nigericin_1.000_ug_per_ml_1.000_uM_DMSO_0.025_%,TNF RIII (Lymphotoxin Beta R) [NSU],0.49688187176495235
LPS_Nigericin_1.000_ug_per_ml_1.000_uM_DMSO_0.025_%,TNF RIII (Lymphotoxin Beta R) [NSU],0.256552314358076
LPS_Nigericin_1.000_ug_per_ml_10.000_uM_DMSO_0.025_%,TNF RIII (Lymphotoxin Beta R) [NSU],0.42617095677228745
LPS_Nigericin_1.000_ug_per_ml_10.000_uM_Disulfiram_1.000_uM,TNF RIII (Lymphotoxin Beta R) [NSU],0.5198702705505496
LPS_Nigericin_1.000_ug_per_ml_10.000_uM_Z-VAD-FMK_100.000_uM,TNF RIII (Lymphotoxin Beta R) [NSU],0.666303964944011
LPS_Nigericin_1.000_ug_per_ml_10.000_uM_DMSO_0.025_%,TNF RIII (Lymphotoxin Beta R) [NSU],0.6190893610333363
LPS_Nigericin_1.000_ug_per_ml_10.000_uM_Disulfiram_1.000_uM,TNF RIII (Lymphotoxin Beta R) [NSU],0.8318471062929632
LPS_Nigericin_1.000_ug_per_ml_10.000_uM_Z-VAD-FMK_100.000_uM,TNF RIII (Lymphotoxin Beta R) [NSU],0.40984662979873077
LPS_Nigericin_1.000_ug_per_ml_10.000_uM_DMSO_0.025_%,TNF RIII (Lymphotoxin Beta R) [NSU],0.5996005311018925
LPS_Nigericin_1.000_ug_per_ml_10.000_uM_Disulfiram_1.000_uM,TNF RIII (Lymphotoxin Beta R) [NSU],0.4469029603612763
LPS_Nigericin_1.000_ug_per_ml_10.000_uM_Z-VAD-FMK_100.000_uM,TNF RIII (Lymphotoxin Beta R) [NSU],0.5570421153612768
LPS_Nigericin_1.000_ug_per_ml_10.000_uM_DMSO_0.025_%,TNF RIII (Lymphotoxin Beta R) [NSU],0.3960805672766005
LPS_Nigericin_1.000_ug_per_ml_10.000_uM_Disulfiram_1.000_uM,TNF RIII (Lymphotoxin Beta R) [NSU],0.5050560162998758
LPS_Nigericin_1.000_ug_per_ml_10.000_uM_Z-VAD-FMK_100.000_uM,TNF RIII (Lymphotoxin Beta R) [NSU],0.6928196040457482
LPS_Nigericin_1.000_ug_per_ml_3.000_uM_DMSO_0.025_%,TNF RIII (Lymphotoxin Beta R) [NSU],0.7468155933560474
LPS_Nigericin_1.000_ug_per_ml_3.000_uM_DMSO_0.025_%,TNF RIII (Lymphotoxin Beta R) [NSU],0.4817495720504197
LPS_Nigericin_1.000_ug_per_ml_3.000_uM_DMSO_0.025_%,TNF RIII (Lymphotoxin Beta R) [NSU],0.4581267605668653
LPS_Nigericin_1.000_ug_per_ml_3.000_uM_DMSO_0.025_%,TNF RIII (Lymphotoxin Beta R) [NSU],0.8051371097330031
LPS_1.000_ug_per_ml_DMSO_0.025_%,TNF RIII (Lymphotoxin Beta R) [NSU],0.6627198783885362
LPS_1.000_ug_per_ml_DMSO_0.025_%,TNF RIII (Lymphotoxin Beta R) [NSU],0.3581275998759338
Flagellin_1.000_ug_per_ml_DMSO_0.025_%,TNF RIII (Lymphotoxin Beta R) [NSU],0.7793188689878866
Flagellin_1.000_ug_per_ml_Disulfiram_1.000_uM,TNF RIII (Lymphotoxin Beta R) [NSU],0.5936923333112876
Flagellin_1.000_ug_per_ml_DMSO_0.025_%,TNF RIII (Lymphotoxin Beta R) [NSU],0.4117377820899013
Flagellin_1.000_ug_per_ml_Disulfiram_1.000_uM,TNF RIII (Lymphotoxin Beta R) [NSU],0.28740168857888887
LPS_1.000_ug_per_ml_DMSO_0.025_%,TNF RIII (Lymphotoxin Beta R) [NSU],0.5604934299079181
LPS_1.000_ug_per_ml_DMSO_0.025_%,TNF RIII (Lymphotoxin Beta R) [NSU],0.782843363733288
Flagellin_1.000_ug_per_ml_DMSO_0.025_%,TNF RIII (Lymphotoxin Beta R) [NSU],0.9728809377192154
Flagellin_1.000_ug_per_ml_Disulfiram_1.000_uM,TNF RIII (Lymphotoxin Beta R) [NSU],0.6405983439103152
Flagellin_1.000_ug_per_ml_DMSO_0.025_%,TNF RIII (Lymphotoxin Beta R) [NSU],0.520871357625941
Flagellin_1.000_ug_per_ml_Disulfiram_1.000_uM,TNF RIII (Lymphotoxin Beta R) [NSU],0.46213864030791585
Thapsigargin_1.000_uM_DMSO_0.025_%,TNF RIII (Lymphotoxin Beta R) [NSU],0.47375221782957655
Thapsigargin_1.000_uM_DMSO_0.025_%,TNF RIII (Lymphotoxin Beta R) [NSU],0.4484141248773723
Thapsigargin_1.000_uM_DMSO_0.025_%,TNF RIII (Lymphotoxin Beta R) [NSU],0.22764726347997166
Thapsigargin_1.000_uM_DMSO_0.025_%,TNF RIII (Lymphotoxin Beta R) [NSU],0.6598570819864911
Disulfiram_1.000_uM_DMSO_0.025_%,TNF RIII (Lymphotoxin Beta R) [NSU],0.5043057599983025
Disulfiram_1.000_uM_DMSO_0.025_%,TNF RIII (Lymphotoxin Beta R) [NSU],0.22412489567359611
Disulfiram_1.000_uM_DMSO_0.025_%,TNF RIII (Lymphotoxin Beta R) [NSU],0.4263202848151289
Disulfiram_1.000_uM_DMSO_0.025_%,TNF RIII (Lymphotoxin Beta R) [NSU],0.8013838313954857
Topotecan_10.000_nM_DMSO_0.025_%,TNF RIII (Lymphotoxin Beta R) [NSU],0.547591448910374
Topotecan_10.000_nM_DMSO_0.025_%,TNF RIII (Lymphotoxin Beta R) [NSU],0.5832286824600202
Topotecan_10.000_nM_DMSO_0.025_%,TNF RIII (Lymphotoxin Beta R) [NSU],0.31051262431332183
Topotecan_10.000_nM_DMSO_0.025_%,TNF RIII (Lymphotoxin Beta R) [NSU],0.9676248564783498
LPS_10.000_ug_per_ml_DMSO_0.025_%,TNF RIII (Lymphotoxin Beta R) [NSU],0.42799035963642595
LPS_10.000_ug_per_ml_Disulfiram_0.100_uM,TNF RIII (Lymphotoxin Beta R) [NSU],0.530714389490434
LPS_10.000_ug_per_ml_Disulfiram_1.000_uM,TNF RIII (Lymphotoxin Beta R) [NSU],0.7168345051543544
LPS_10.000_ug_per_ml_Disulfiram_2.500_uM,TNF RIII (Lymphotoxin Beta R) [NSU],0.44538862867139684
LPS_10.000_ug_per_ml_Z-VAD-FMK_100.000_uM,TNF RIII (Lymphotoxin Beta R) [NSU],0.559085837075608
LPS_10.000_ug_per_ml_DMSO_0.025_%,TNF RIII (Lymphotoxin Beta R) [NSU],0.4490270958888791
LPS_10.000_ug_per_ml_Disulfiram_0.100_uM,TNF RIII (Lymphotoxin Beta R) [NSU],0.44758118053610885
LPS_10.000_ug_per_ml_Disulfiram_1.000_uM,TNF RIII (Lymphotoxin Beta R) [NSU],0.3174248324798176
LPS_10.000_ug_per_ml_Disulfiram_2.500_uM,TNF RIII (Lymphotoxin Beta R) [NSU],0.5257643668019593
LPS_10.000_ug_per_ml_Z-VAD-FMK_100.000_uM,TNF RIII (Lymphotoxin Beta R) [NSU],0.24281947881364335
LPS_10.000_ug_per_ml_DMSO_0.025_%,TNF RIII (Lymphotoxin Beta R) [NSU],0.6528937424681643
LPS_10.000_ug_per_ml_Disulfiram_0.100_uM,TNF RIII (Lymphotoxin Beta R) [NSU],0.5161434029011538
LPS_10.000_ug_per_ml_Disulfiram_1.000_uM,TNF RIII (Lymphotoxin Beta R) [NSU],0.4196987623400612
LPS_10.000_ug_per_ml_Disulfiram_2.500_uM,TNF RIII (Lymphotoxin Beta R) [NSU],0.42931447110153176
LPS_10.000_ug_per_ml_Z-VAD-FMK_100.000_uM,TNF RIII (Lymphotoxin Beta R) [NSU],0.42235475058313277
LPS_10.000_ug_per_ml_DMSO_0.025_%,TNF RIII (Lymphotoxin Beta R) [NSU],0.5930761669404888
LPS_10.000_ug_per_ml_Disulfiram_0.100_uM,TNF RIII (Lymphotoxin Beta R) [NSU],0.4451054691351459
LPS_10.000_ug_per_ml_Disulfiram_1.000_uM,TNF RIII (Lymphotoxin Beta R) [NSU],0.533372518432033
LPS_10.000_ug_per_ml_Disulfiram_2.500_uM,TNF RIII (Lymphotoxin Beta R) [NSU],0.578630563164075
LPS_10.000_ug_per_ml_Z-VAD-FMK_100.000_uM,TNF RIII (Lymphotoxin Beta R) [NSU],0.3992449083704288
Thapsigargin_10.000_uM_DMSO_0.025_%,TNF RIII (Lymphotoxin Beta R) [NSU],0.8671526754584822
Thapsigargin_10.000_uM_DMSO_0.025_%,TNF RIII (Lymphotoxin Beta R) [NSU],0.6960842276466694
Thapsigargin_10.000_uM_DMSO_0.025_%,TNF RIII (Lymphotoxin Beta R) [NSU],0.6506167727583677
Thapsigargin_10.000_uM_DMSO_0.025_%,TNF RIII (Lymphotoxin Beta R) [NSU],0.3914651148205522
H2O2_100.000_nM_DMSO_0.025_%,TNF RIII (Lymphotoxin Beta R) [NSU],0.6793725843402953
H2O2_100.000_nM_DMSO_0.025_%,TNF RIII (Lymphotoxin Beta R) [NSU],0.9265412998202975
H2O2_100.000_nM_DMSO_0.025_%,TNF RIII (Lymphotoxin Beta R) [NSU],0.4367519099381105
H2O2_100.000_nM_DMSO_0.025_%,TNF RIII (Lymphotoxin Beta R) [NSU],0.3894076565689244
LPS_Nigericin_100.000_ug_per_ml_1.000_uM_DMSO_0.025_%,TNF RIII (Lymphotoxin Beta R) [NSU],0.7494768802551266
LPS_Nigericin_100.000_ug_per_ml_1.000_uM_DMSO_0.025_%,TNF RIII (Lymphotoxin Beta R) [NSU],0.8285121563798756
LPS_Nigericin_100.000_ug_per_ml_1.000_uM_DMSO_0.025_%,TNF RIII (Lymphotoxin Beta R) [NSU],0.46543074219124925
LPS_Nigericin_100.000_ug_per_ml_1.000_uM_DMSO_0.025_%,TNF RIII (Lymphotoxin Beta R) [NSU],0.7514681013538111
LPS_Nigericin_100.000_ug_per_ml_10.000_uM_DMSO_0.025_%,TNF RIII (Lymphotoxin Beta R) [NSU],0.4448713978162924
LPS_Nigericin_100.000_ug_per_ml_10.000_uM_DMSO_0.025_%,TNF RIII (Lymphotoxin Beta R) [NSU],0.5686106475532954
LPS_Nigericin_100.000_ug_per_ml_10.000_uM_DMSO_0.025_%,TNF RIII (Lymphotoxin Beta R) [NSU],0.645730122592214
LPS_Nigericin_100.000_ug_per_ml_10.000_uM_DMSO_0.025_%,TNF RIII (Lymphotoxin Beta R) [NSU],0.5898002795610876
LPS_Nigericin_100.000_ug_per_ml_3.000_uM_DMSO_0.025_%,TNF RIII (Lymphotoxin Beta R) [NSU],0.4156988636676838
LPS_Nigericin_100.000_ug_per_ml_3.000_uM_DMSO_0.025_%,TNF RIII (Lymphotoxin Beta R) [NSU],0.4025800680524336
LPS_Nigericin_100.000_ug_per_ml_3.000_uM_DMSO_0.025_%,TNF RIII (Lymphotoxin Beta R) [NSU],0.8090302092530771
LPS_Nigericin_100.000_ug_per_ml_3.000_uM_DMSO_0.025_%,TNF RIII (Lymphotoxin Beta R) [NSU],0.7353460702140675
LPS_100.000_ug_per_ml_DMSO_0.025_%,TNF RIII (Lymphotoxin Beta R) [NSU],0.4115578457854224
LPS_100.000_ug_per_ml_DMSO_0.025_%,TNF RIII (Lymphotoxin Beta R) [NSU],0.13144555333393682
LPS_100.000_ug_per_ml_DMSO_0.025_%,TNF RIII (Lymphotoxin Beta R) [NSU],0.9600497890787489
LPS_100.000_ug_per_ml_DMSO_0.025_%,TNF RIII (Lymphotoxin Beta R) [NSU],0.5892811156345176
H2O2_100.000_uM_DMSO_0.025_%,TNF RIII (Lymphotoxin Beta R) [NSU],0.47589441555360423
H2O2_100.000_uM_Disulfiram_1.000_uM,TNF RIII (Lymphotoxin Beta R) [NSU],0.4025967540890871
H2O2_100.000_uM_Z-VAD-FMK_100.000_uM,TNF RIII (Lymphotoxin Beta R) [NSU],0.4878321775283174
H2O2_100.000_uM_DMSO_0.025_%,TNF RIII (Lymphotoxin Beta R) [NSU],0.42279149410564654
H2O2_100.000_uM_Disulfiram_1.000_uM,TNF RIII (Lymphotoxin Beta R) [NSU],0.6033514611275834
H2O2_100.000_uM_Z-VAD-FMK_100.000_uM,TNF RIII (Lymphotoxin Beta R) [NSU],0.6292200958256897
H2O2_100.000_uM_DMSO_0.025_%,TNF RIII (Lymphotoxin Beta R) [NSU],0.14257010382587587
H2O2_100.000_uM_Disulfiram_1.000_uM,TNF RIII (Lymphotoxin Beta R) [NSU],0.4471844372321655
H2O2_100.000_uM_Z-VAD-FMK_100.000_uM,TNF RIII (Lymphotoxin Beta R) [NSU],0.36044014200782554
H2O2_100.000_uM_DMSO_0.025_%,TNF RIII (Lymphotoxin Beta R) [NSU],0.6706916737980619
H2O2_100.000_uM_Disulfiram_1.000_uM,TNF RIII (Lymphotoxin Beta R) [NSU],0.7873021111298328
H2O2_100.000_uM_Z-VAD-FMK_100.000_uM,TNF RIII (Lymphotoxin Beta R) [NSU],0.26819656531121194
Disulfiram_2.500_uM_DMSO_0.025_%,TNF RIII (Lymphotoxin Beta R) [NSU],0.6170328725327574
Disulfiram_2.500_uM_DMSO_0.025_%,TNF RIII (Lymphotoxin Beta R) [NSU],0.34608560633433916
Disulfiram_2.500_uM_DMSO_0.025_%,TNF RIII (Lymphotoxin Beta R) [NSU],0.7519761573741631
Disulfiram_2.500_uM_DMSO_0.025_%,TNF RIII (Lymphotoxin Beta R) [NSU],0.4563651093923166
Topotecan_20.000_nM_DMSO_0.025_%,TNF RIII (Lymphotoxin Beta R) [NSU],0.21709753269885634
Topotecan_20.000_nM_DMSO_0.025_%,TNF RIII (Lymphotoxin Beta R) [NSU],0.49118152280066407
Topotecan_20.000_nM_DMSO_0.025_%,TNF RIII (Lymphotoxin Beta R) [NSU],0.26117711104728136
Topotecan_20.000_nM_DMSO_0.025_%,TNF RIII (Lymphotoxin Beta R) [NSU],0.6471784093199522
Topotecan_5.000_nM_DMSO_0.025_%,TNF RIII (Lymphotoxin Beta R) [NSU],0.5246236827797239
Topotecan_5.000_nM_DMSO_0.025_%,TNF RIII (Lymphotoxin Beta R) [NSU],0.6137691858712221
Topotecan_5.000_nM_DMSO_0.025_%,TNF RIII (Lymphotoxin Beta R) [NSU],0.34037222553797497
Topotecan_5.000_nM_DMSO_0.025_%,TNF RIII (Lymphotoxin Beta R) [NSU],0.660440787130856
media_ctr_0.0_0_Media_ctr_0.0_0,TNF RIII (Lymphotoxin Beta R) [NSU],0.6377008213500961
media_ctr_0.0_0_Media_ctr_0.0_0,TNF RIII (Lymphotoxin Beta R) [NSU],0.4704693089154872
media_ctr_0.0_0_Media_ctr_0.0_0,TNF RIII (Lymphotoxin Beta R) [NSU],0.51963535661433
media_ctr_0.0_0_Media_ctr_0.0_0,TNF RIII (Lymphotoxin Beta R) [NSU],0.5547650129611132
DMSO_0.100_%_DMSO_1.000_%,TPO (Thrombopoietin) [NSU],0.4826242321298952
DMSO_0.100_%_Z-VAD-FMK_100.000_uM,TPO (Thrombopoietin) [NSU],0.48305124904985414
DMSO_0.100_%_Z-VAD-FMK_30.000_uM,TPO (Thrombopoietin) [NSU],0.017904650555751245
DMSO_0.100_%_Z-VAD-FMK_100.000_uM,TPO (Thrombopoietin) [NSU],0.548374253542892
DMSO_0.100_%_Z-VAD-FMK_30.000_uM,TPO (Thrombopoietin) [NSU],0.583680790752721
DMSO_0.100_%_DMSO_1.000_%,TPO (Thrombopoietin) [NSU],0.4859416203126971
DMSO_0.100_%_DMSO_1.000_%,TPO (Thrombopoietin) [NSU],0.3991034518240667
DMSO_0.100_%_Z-VAD-FMK_100.000_uM,TPO (Thrombopoietin) [NSU],0.44975851889044105
DMSO_0.100_%_Z-VAD-FMK_30.000_uM,TPO (Thrombopoietin) [NSU],0.39835140620253306
DMSO_0.100_%_Z-VAD-FMK_100.000_uM,TPO (Thrombopoietin) [NSU],0.4021353429494448
DMSO_0.100_%_Z-VAD-FMK_30.000_uM,TPO (Thrombopoietin) [NSU],0.39741812057749026
DMSO_0.100_%_DMSO_1.000_%,TPO (Thrombopoietin) [NSU],0.8154685941022961
DMSO_0.100_%_DMSO_0.025_%,TPO (Thrombopoietin) [NSU],0.6018183775860723
DMSO_0.100_%_DMSO_0.025_%,TPO (Thrombopoietin) [NSU],0.5072130120499776
DMSO_0.100_%_DMSO_0.025_%,TPO (Thrombopoietin) [NSU],0.6145529266303981
DMSO_0.100_%_DMSO_0.025_%,TPO (Thrombopoietin) [NSU],0.6649957319125098
DMSO_0.100_%_DMSO_0.025_%,TPO (Thrombopoietin) [NSU],0.45084578236416206
DMSO_0.100_%_DMSO_0.025_%,TPO (Thrombopoietin) [NSU],0.7430914223424032
DMSO_0.100_%_DMSO_0.025_%,TPO (Thrombopoietin) [NSU],0.8157336566288571
DMSO_0.100_%_DMSO_0.025_%,TPO (Thrombopoietin) [NSU],0.38952742946673447
media_ctr_0.0_0_Media_ctr_0.0_0,TPO (Thrombopoietin) [NSU],0.2096637962233382
media_ctr_0.0_0_Media_ctr_0.0_0,TPO (Thrombopoietin) [NSU],0.36483363107774436
LPS_0.010_ug_per_ml_DMSO_0.025_%,TPO (Thrombopoietin) [NSU],0.44786218435972697
LPS_0.010_ug_per_ml_DMSO_0.025_%,TPO (Thrombopoietin) [NSU],0.5563634098937259
LPS_0.010_ug_per_ml_DMSO_0.025_%,TPO (Thrombopoietin) [NSU],0.31855161130661286
LPS_0.010_ug_per_ml_DMSO_0.025_%,TPO (Thrombopoietin) [NSU],0.4412343484052204
LPS_0.100_ug_per_ml_DMSO_0.025_%,TPO (Thrombopoietin) [NSU],0.5564188313525146
LPS_0.100_ug_per_ml_DMSO_0.025_%,TPO (Thrombopoietin) [NSU],0.6525895202914966
Flagellin_0.100_ug_per_ml_DMSO_0.025_%,TPO (Thrombopoietin) [NSU],0.47302381193019294
Flagellin_0.100_ug_per_ml_DMSO_0.025_%,TPO (Thrombopoietin) [NSU],0.6797316891677021
LPS_0.100_ug_per_ml_DMSO_0.025_%,TPO (Thrombopoietin) [NSU],0.32734748399271507
LPS_0.100_ug_per_ml_DMSO_0.025_%,TPO (Thrombopoietin) [NSU],0.4781112662410964
Flagellin_0.100_ug_per_ml_DMSO_0.025_%,TPO (Thrombopoietin) [NSU],0.6588933228773276
Flagellin_0.100_ug_per_ml_DMSO_0.025_%,TPO (Thrombopoietin) [NSU],0.5533114156064992
Disulfiram_0.100_uM_DMSO_0.025_%,TPO (Thrombopoietin) [NSU],0.13141688360922954
Disulfiram_0.100_uM_DMSO_0.025_%,TPO (Thrombopoietin) [NSU],0.39860190463657863
Disulfiram_0.100_uM_DMSO_0.025_%,TPO (Thrombopoietin) [NSU],0.06471035314409396
Disulfiram_0.100_uM_DMSO_0.025_%,TPO (Thrombopoietin) [NSU],0.559486310710117
LPS_Nigericin_1.000_ug_per_ml_1.000_uM_DMSO_0.025_%,TPO (Thrombopoietin) [NSU],0.44681993251226654
LPS_Nigericin_1.000_ug_per_ml_1.000_uM_DMSO_0.025_%,TPO (Thrombopoietin) [NSU],0.37718495226105636
LPS_Nigericin_1.000_ug_per_ml_1.000_uM_DMSO_0.025_%,TPO (Thrombopoietin) [NSU],0.35972773994695
LPS_Nigericin_1.000_ug_per_ml_1.000_uM_DMSO_0.025_%,TPO (Thrombopoietin) [NSU],0.5362611034588592
LPS_Nigericin_1.000_ug_per_ml_10.000_uM_DMSO_0.025_%,TPO (Thrombopoietin) [NSU],0.5330614391862945
LPS_Nigericin_1.000_ug_per_ml_10.000_uM_Disulfiram_1.000_uM,TPO (Thrombopoietin) [NSU],0.4555287695621587
